deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.791,-1.066,3.06,1.116,-0.206,0.057
3.0,-8.791,-1.066,3.06,1.116,-0.206,0.057
6.0,-8.791,-1.066,3.06,1.116,-0.206,0.057
9.0,-8.594,-0.873,3.011,0.874,-0.208,0.048
12.0,-8.594,-0.873,3.011,0.874,-0.208,0.048
15.0,-8.594,-0.873,3.011,0.874,-0.208,0.048
18.0,-8.594,-0.873,3.093,0.874,-0.208,0.048
21.0,-8.651,-0.879,3.093,0.592,-0.196,0.026
24.0,-8.651,-0.879,3.093,0.592,-0.196,0.026
27.0,-8.651,-0.879,3.093,0.592,-0.196,0.026
30.0,-8.86,-1.12,3.219,0.322,-0.196,0.009
33.0,-8.86,-1.12,3.219,0.322,-0.196,0.009
36.0,-8.86,-1.12,3.219,0.322,-0.196,0.009
39.0,-9.053,-1.692,3.376,0.105,-0.209,0.009
43.0,-9.053,-1.692,3.376,0.105,-0.209,0.009
47.0,-9.053,-1.692,3.376,0.105,-0.209,0.009
51.0,-9.07,-2.381,3.488,-0.02,-0.221,0.018
54.0,-9.07,-2.381,3.488,-0.02,-0.221,0.018
58.0,-8.981,-2.992,3.526,-0.04,-0.227,0.024
62.0,-8.981,-2.992,3.526,-0.04,-0.227,0.024
66.0,-8.981,-2.992,3.526,-0.04,-0.227,0.024
70.0,-8.882,-3.441,3.45,0.022,-0.218,0.033
73.0,-8.882,-3.441,3.45,0.022,-0.218,0.033
77.0,-8.774,-3.934,3.38,0.022,-0.218,0.033
81.0,-8.774,-3.934,3.38,0.142,-0.181,0.061
85.0,-8.774,-3.934,3.38,0.142,-0.181,0.061
88.0,-8.846,-4.506,3.407,0.333,-0.124,0.119
92.0,-8.846,-4.506,3.407,0.333,-0.124,0.119
96.0,-8.846,-4.506,3.407,0.333,-0.124,0.119
99.0,-9.168,-5.133,3.658,0.586,-0.082,0.179
103.0,-9.168,-5.133,3.658,0.586,-0.082,0.179
107.0,-9.326,-5.845,4.114,0.586,-0.082,0.208
111.0,-9.326,-5.845,4.114,0.915,-0.084,0.208
115.0,-9.326,-5.845,4.114,0.915,-0.084,0.208
118.0,-8.769,-5.871,4.439,1.326,-0.123,0.194
122.0,-8.769,-5.871,4.439,1.326,-0.123,0.194
126.0,-8.769,-5.871,4.537,1.326,-0.123,0.194
130.0,-8.518,-5.099,4.537,1.71,-0.123,0.121
134.0,-8.518,-5.099,4.537,1.71,-0.123,0.121
138.0,-8.614,-4.239,4.53,2.0,-0.161,0.018
141.0,-8.614,-4.239,4.53,2.0,-0.161,0.018
145.0,-8.614,-4.239,4.53,2.0,-0.161,0.018
149.0,-8.892,-3.531,4.259,2.192,-0.149,-0.059
