deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-5.679,-5.287,4.988,0.237,-0.028,-0.172
3.0,-5.946,-5.398,5.401,0.237,-0.002,-0.149
6.0,-5.946,-5.398,5.401,0.433,-0.002,-0.149
9.0,-5.946,-5.398,5.401,0.433,-0.002,-0.149
12.0,-5.946,-5.398,5.401,0.433,-0.002,-0.149
15.0,-6.589,-5.239,5.52,0.618,0.023,-0.13
18.0,-6.589,-5.239,5.52,0.618,0.023,-0.13
21.0,-6.589,-5.239,5.52,0.618,0.023,-0.13
24.0,-7.067,-5.174,5.388,0.749,0.023,-0.12
27.0,-7.067,-5.174,5.388,0.749,0.023,-0.12
30.0,-7.067,-5.174,5.388,0.749,0.023,-0.12
33.0,-7.022,-5.136,5.085,0.825,0.02,-0.112
36.0,-7.022,-5.136,5.085,0.825,0.02,-0.112
40.0,-7.022,-5.136,5.085,0.825,0.02,-0.112
44.0,-6.845,-4.885,4.63,0.866,0.038,-0.108
47.0,-6.845,-4.885,4.63,0.866,0.038,-0.108
51.0,-6.845,-4.885,4.63,0.866,0.038,-0.108
55.0,-6.418,-4.518,4.131,0.852,0.059,-0.106
58.0,-6.418,-4.518,4.131,0.852,0.059,-0.106
62.0,-6.127,-4.536,3.721,0.777,0.108,-0.077
66.0,-6.127,-4.536,3.721,0.777,0.108,-0.077
70.0,-6.127,-4.536,3.721,0.777,0.108,-0.077
73.0,-5.909,-4.683,3.613,0.693,0.184,-0.023
77.0,-5.909,-4.683,3.613,0.693,0.184,-0.023
81.0,-5.909,-4.683,3.701,0.693,0.184,-0.023
85.0,-5.865,-5.099,3.701,0.63,0.271,0.039
88.0,-5.865,-5.099,3.701,0.63,0.271,0.039
92.0,-5.833,-5.505,3.874,0.617,0.332,0.097
96.0,-5.833,-5.505,3.874,0.617,0.332,0.097
99.0,-5.833,-5.505,3.874,0.617,0.332,0.097
103.0,-5.764,-5.67,4.056,0.648,0.376,0.132
107.0,-5.764,-5.67,4.056,0.648,0.376,0.132
110.0,-5.764,-5.67,4.056,0.648,0.376,0.132
114.0,-5.703,-5.69,4.292,0.672,0.401,0.132
118.0,-5.703,-5.69,4.292,0.672,0.401,0.132
121.0,-5.506,-5.77,4.445,0.68,0.418,0.113
125.0,-5.506,-5.77,4.445,0.68,0.418,0.113
