deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-3.992,-2.751,3.002,0.45,0.092,0.234
3.0,-3.992,-2.751,3.002,0.45,0.17,0.18
6.0,-3.992,-2.751,3.002,0.45,0.17,0.18
9.0,-3.992,-2.751,3.002,0.45,0.17,0.18
12.0,-4.012,-2.566,3.45,0.39,0.302,0.13
15.0,-4.012,-2.566,3.45,0.39,0.302,0.13
18.0,-4.012,-2.566,3.45,0.39,0.302,0.13
21.0,-4.081,-3.337,4.098,0.359,0.41,0.096
24.0,-4.081,-3.337,4.098,0.359,0.41,0.096
27.0,-4.081,-3.337,4.098,0.359,0.41,0.096
30.0,-4.165,-2.68,4.213,0.359,0.41,0.096
33.0,-4.165,-2.68,4.213,0.447,0.415,0.051
36.0,-4.165,-2.68,4.213,0.447,0.415,0.051
38.0,-4.165,-2.68,4.213,0.447,0.415,0.051
42.0,-3.935,-1.794,4.045,0.432,0.372,-0.03
46.0,-3.935,-1.794,4.045,0.432,0.372,-0.03
49.0,-3.686,-1.42,3.807,0.432,0.372,-0.09
53.0,-3.686,-1.42,3.807,0.301,0.324,-0.09
57.0,-3.686,-1.42,3.807,0.301,0.324,-0.09
61.0,-3.367,-1.147,3.602,0.126,0.285,-0.125
64.0,-3.367,-1.147,3.602,0.126,0.285,-0.125
68.0,-3.367,-1.147,3.602,0.126,0.285,-0.125
72.0,-3.059,-0.873,3.505,-0.06,0.258,-0.137
76.0,-3.059,-0.873,3.505,-0.06,0.258,-0.137
79.0,-2.83,-0.62,3.429,-0.261,0.235,-0.128
83.0,-2.83,-0.62,3.429,-0.261,0.235,-0.128
87.0,-2.83,-0.62,3.429,-0.261,0.235,-0.128
91.0,-2.646,-0.507,3.406,-0.493,0.216,-0.112
95.0,-2.646,-0.507,3.406,-0.493,0.216,-0.112
98.0,-2.631,-0.68,3.529,-0.493,0.216,-0.112
102.0,-2.631,-0.68,3.529,-0.741,0.198,-0.098
106.0,-2.631,-0.68,3.529,-0.741,0.198,-0.098
110.0,-2.776,-1.03,3.73,-0.96,0.172,-0.099
114.0,-2.776,-1.03,3.73,-0.96,0.172,-0.099
118.0,-2.776,-1.03,3.984,-0.96,0.172,-0.099
122.0,-3.214,-1.415,3.984,-1.131,0.137,-0.122
126.0,-3.214,-1.415,3.984,-1.131,0.137,-0.122
130.0,-3.504,-2.277,4.286,-1.232,0.088,-0.147
134.0,-3.504,-2.277,4.286,-1.232,0.088,-0.147
137.0,-3.504,-2.277,4.286,-1.232,0.088,-0.147
141.0,-3.942,-2.728,4.525,-1.209,0.038,-0.14
145.0,-3.942,-2.728,4.525,-1.209,0.038,-0.14
149.0,-4.405,-3.418,5.075,-1.137,0.022,-0.115
153.0,-4.405,-3.418,5.075,-1.137,0.022,-0.115
157.0,-4.405,-3.418,5.075,-1.137,0.022,-0.115
161.0,-4.944,-4.218,5.576,-1.012,0.017,-0.041
165.0,-4.944,-4.218,5.576,-1.012,0.017,-0.041
169.0,-5.719,-4.702,6.074,-0.845,0.008,0.04
173.0,-5.719,-4.702,6.074,-0.845,0.008,0.04
176.0,-5.719,-4.702,6.074,-0.845,0.008,0.04
180.0,-6.578,-5.21,6.565,-0.695,0.007,0.112
184.0,-6.578,-5.21,6.565,-0.695,0.007,0.112
188.0,-7.628,-5.911,7.036,-0.695,0.004,0.194
192.0,-7.628,-5.911,7.036,-0.552,0.004,0.194
195.0,-7.628,-5.911,7.036,-0.552,0.004,0.194
199.0,-8.776,-6.737,7.438,-0.377,-0.0,0.303
203.0,-8.776,-6.737,7.438,-0.377,-0.0,0.303
207.0,-9.819,-7.369,7.677,-0.377,-0.0,0.303
211.0,-9.819,-7.369,7.677,-0.167,-0.0,0.429
215.0,-9.819,-7.369,7.677,-0.167,-0.0,0.429
219.0,-10.568,-7.553,7.633,0.041,0.004,0.554
223.0,-10.568,-7.553,7.633,0.041,0.004,0.554
226.0,-10.568,-7.553,7.515,0.041,0.004,0.554
230.0,-11.033,-7.479,7.515,0.183,0.028,0.668
234.0,-11.033,-7.479,7.515,0.183,0.028,0.668
238.0,-11.246,-7.566,7.526,0.243,0.088,0.781
242.0,-11.246,-7.566,7.526,0.243,0.088,0.781
246.0,-11.246,-7.566,7.526,0.243,0.088,0.781
249.0,-11.811,-7.902,7.726,0.258,0.184,0.913
253.0,-11.811,-7.902,7.726,0.258,0.184,0.913
257.0,-12.797,-8.397,8.112,0.269,0.277,1.057
261.0,-12.797,-8.397,8.112,0.269,0.277,1.057
265.0,-12.797,-8.397,8.112,0.269,0.277,1.057
268.0,-13.661,-8.868,8.566,0.294,0.313,1.183
272.0,-13.661,-8.868,8.566,0.294,0.313,1.183
276.0,-13.887,-9.287,8.852,0.294,0.313,1.183
280.0,-13.887,-9.287,8.852,0.341,0.271,1.264
284.0,-13.887,-9.287,8.852,0.341,0.271,1.264
288.0,-13.281,-9.492,8.824,0.431,0.171,1.287
291.0,-13.281,-9.492,8.824,0.431,0.171,1.287
295.0,-13.281,-9.492,8.824,0.431,0.171,1.287
299.0,-12.094,-9.371,8.43,0.571,0.044,1.236
303.0,-12.094,-9.371,8.43,0.571,0.044,1.236
307.0,-10.772,-9.025,7.834,0.751,-0.081,1.117
311.0,-10.772,-9.025,7.834,0.751,-0.081,1.117
314.0,-10.772,-9.025,7.834,0.751,-0.081,1.117
318.0,-9.59,-8.457,7.263,0.961,-0.19,0.958
322.0,-9.59,-8.457,7.263,0.961,-0.19,0.958
326.0,-8.612,-7.874,6.614,0.961,-0.293,0.795
330.0,-8.612,-7.874,6.614,1.199,-0.293,0.795
334.0,-8.612,-7.874,6.614,1.199,-0.293,0.795
337.0,-7.89,-6.962,5.962,1.444,-0.381,0.631
341.0,-7.89,-6.962,5.962,1.444,-0.381,0.631
345.0,-7.89,-5.889,5.538,1.444,-0.381,0.631
349.0,-7.729,-5.889,5.538,1.636,-0.466,0.473
353.0,-7.729,-5.889,5.538,1.636,-0.466,0.473
357.0,-8.222,-4.872,5.01,1.722,-0.581,0.345
360.0,-8.222,-4.872,5.01,1.722,-0.581,0.345
364.0,-8.222,-4.872,5.01,1.722,-0.581,0.345
368.0,-8.233,-3.971,4.622,1.698,-0.741,0.279
372.0,-8.233,-3.971,4.622,1.698,-0.741,0.279
376.0,-9.214,-4.332,4.152,1.563,-0.747,0.29
379.0,-9.214,-4.332,4.152,1.563,-0.747,0.29
383.0,-9.214,-4.332,4.152,1.563,-0.747,0.29
387.0,-10.247,-5.115,3.69,1.517,-0.78,0.393
391.0,-10.247,-5.115,3.69,1.517,-0.78,0.393
395.0,-11.104,-4.954,2.639,1.517,-0.78,0.543
0.0,-11.104,-4.954,2.639,1.537,-0.79,0.543
4.0,-11.104,-4.954,2.639,1.537,-0.79,0.543
7.0,-11.501,-4.363,1.577,1.47,-0.732,0.674
11.0,-11.501,-4.363,1.577,1.47,-0.732,0.674
15.0,-11.501,-4.363,1.577,1.47,-0.732,0.674
19.0,-11.48,-3.713,0.948,1.271,-0.578,0.764
22.0,-11.48,-3.713,0.948,1.271,-0.578,0.764
26.0,-11.088,-3.221,0.911,0.979,-0.365,0.808
30.0,-11.088,-3.221,0.911,0.979,-0.365,0.808
34.0,-11.088,-3.221,0.911,0.979,-0.365,0.808
38.0,-10.401,-2.798,1.403,0.663,-0.121,0.796
42.0,-10.401,-2.798,1.403,0.663,-0.121,0.796
45.0,-9.83,-2.617,2.265,0.663,0.137,0.736
49.0,-9.83,-2.617,2.265,0.355,0.137,0.736
53.0,-9.83,-2.617,2.265,0.355,0.137,0.736
56.0,-9.358,-2.783,3.315,0.109,0.37,0.659
60.0,-9.358,-2.783,3.315,0.109,0.37,0.659
64.0,-9.358,-2.783,3.315,0.109,0.37,0.659
67.0,-8.655,-2.752,4.357,-0.039,0.561,0.566
71.0,-8.655,-2.752,4.357,-0.039,0.561,0.566
75.0,-8.0,-2.473,5.265,-0.039,0.561,0.45
78.0,-8.0,-2.473,5.265,-0.13,0.706,0.45
82.0,-8.0,-2.473,5.265,-0.13,0.706,0.45
86.0,-7.363,-1.975,5.754,-0.222,0.797,0.327
90.0,-7.363,-1.975,5.754,-0.222,0.797,0.327
93.0,-7.363,-1.975,5.754,-0.222,0.797,0.327
