deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-4.275,-3.486,3.561,0.371,0.529,0.15
3.0,-4.304,-3.87,3.561,0.36,0.545,0.135
6.0,-4.304,-3.87,3.561,0.36,0.545,0.135
9.0,-4.304,-3.87,3.561,0.36,0.545,0.135
12.0,-4.438,-4.28,3.636,0.39,0.564,0.141
15.0,-4.438,-4.28,3.636,0.39,0.564,0.141
18.0,-4.438,-4.28,3.636,0.39,0.564,0.141
21.0,-4.686,-4.315,3.693,0.428,0.591,0.132
24.0,-4.686,-4.315,3.693,0.428,0.591,0.132
27.0,-4.686,-4.315,3.693,0.428,0.591,0.132
30.0,-4.686,-4.65,3.984,0.428,0.591,0.132
33.0,-4.96,-4.65,3.984,0.423,0.628,0.105
36.0,-4.96,-4.65,3.984,0.423,0.628,0.105
39.0,-4.96,-4.65,3.984,0.423,0.628,0.105
43.0,-5.451,-5.095,4.468,0.422,0.666,0.084
46.0,-5.451,-5.095,4.468,0.422,0.666,0.084
50.0,-5.451,-5.563,4.905,0.422,0.666,0.084
53.0,-5.877,-5.563,4.905,0.46,0.677,0.063
57.0,-5.877,-5.563,4.905,0.46,0.677,0.063
61.0,-6.129,-6.034,5.339,0.554,0.66,0.042
64.0,-6.129,-6.034,5.339,0.554,0.66,0.042
68.0,-6.129,-6.034,5.339,0.554,0.66,0.042
72.0,-6.146,-6.098,5.635,0.696,0.621,0.017
75.0,-6.146,-6.098,5.635,0.696,0.621,0.017
79.0,-6.146,-6.098,5.635,0.696,0.621,0.017
83.0,-6.256,-5.686,5.682,0.824,0.563,-0.017
86.0,-6.256,-5.686,5.682,0.824,0.563,-0.017
90.0,-6.413,-5.304,5.582,0.867,0.498,-0.038
94.0,-6.413,-5.304,5.582,0.867,0.498,-0.038
98.0,-6.413,-5.304,5.582,0.867,0.498,-0.038
101.0,-6.799,-5.42,5.611,0.841,0.475,-0.03
105.0,-6.799,-5.42,5.611,0.841,0.475,-0.03
109.0,-6.799,-5.42,5.71,0.841,0.475,-0.03
113.0,-7.15,-5.419,5.71,0.817,0.458,-0.008
117.0,-7.15,-5.419,5.71,0.817,0.458,-0.008
120.0,-7.347,-5.688,5.95,0.769,0.453,0.026
124.0,-7.347,-5.688,5.95,0.769,0.453,0.026
128.0,-7.347,-5.688,5.95,0.769,0.453,0.026
132.0,-7.679,-5.952,6.292,0.71,0.46,0.082
135.0,-7.679,-5.952,6.292,0.71,0.46,0.082
139.0,-7.888,-6.184,6.662,0.71,0.46,0.129
143.0,-7.888,-6.184,6.662,0.631,0.464,0.129
147.0,-7.888,-6.184,6.662,0.631,0.464,0.129
150.0,-8.012,-6.337,7.021,0.542,0.473,0.161
154.0,-8.012,-6.337,7.021,0.542,0.473,0.161
158.0,-8.012,-6.337,7.021,0.542,0.473,0.161
161.0,-8.37,-6.339,7.457,0.443,0.489,0.197
165.0,-8.37,-6.339,7.457,0.443,0.489,0.197
169.0,-9.073,-6.477,8.065,0.443,0.514,0.261
173.0,-9.073,-6.477,8.065,0.33,0.514,0.261
176.0,-9.073,-6.477,8.065,0.33,0.514,0.261
180.0,-10.028,-6.684,8.699,0.227,0.533,0.359
184.0,-10.028,-6.684,8.699,0.227,0.533,0.359
188.0,-10.028,-6.684,8.699,0.227,0.533,0.359
192.0,-10.916,-7.033,9.246,0.149,0.54,0.481
