deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.892,-1.141,3.034,-0.101,-0.042,0.208
3.0,-8.892,-1.141,3.034,-0.101,-0.042,0.208
6.0,-9.121,-0.88,3.028,-0.136,-0.043,0.176
9.0,-9.121,-0.88,3.028,-0.136,-0.043,0.176
12.0,-9.121,-0.88,3.028,-0.136,-0.043,0.176
15.0,-9.467,-1.289,3.169,-0.136,-0.043,0.176
18.0,-9.467,-1.289,3.169,-0.214,-0.067,0.146
21.0,-9.467,-1.289,3.169,-0.214,-0.067,0.146
24.0,-9.467,-1.289,3.169,-0.214,-0.067,0.146
27.0,-9.458,-1.56,3.528,-0.24,-0.089,0.139
30.0,-9.458,-1.56,3.528,-0.24,-0.089,0.139
33.0,-9.458,-1.56,3.528,-0.24,-0.089,0.139
37.0,-9.693,-1.655,3.666,-0.218,-0.061,0.114
40.0,-9.693,-1.655,3.666,-0.218,-0.061,0.114
44.0,-9.635,-1.582,3.669,-0.218,-0.061,0.114
48.0,-9.635,-1.582,3.669,-0.171,-0.083,0.076
52.0,-9.635,-1.582,3.669,-0.171,-0.083,0.076
56.0,-9.345,-1.449,3.52,-0.13,-0.109,0.037
60.0,-9.345,-1.449,3.52,-0.13,-0.109,0.037
63.0,-9.345,-1.449,3.52,-0.13,-0.109,0.037
67.0,-9.177,-1.162,3.383,-0.104,-0.114,-0.006
71.0,-9.177,-1.162,3.383,-0.104,-0.114,-0.006
75.0,-9.315,-0.601,3.254,-0.124,-0.107,-0.055
79.0,-9.315,-0.601,3.254,-0.124,-0.107,-0.055
83.0,-9.315,-0.601,3.254,-0.124,-0.107,-0.055
87.0,-9.63,-0.374,3.367,-0.223,-0.116,-0.097
91.0,-9.63,-0.374,3.367,-0.223,-0.116,-0.097
95.0,-9.997,-1.056,3.668,-0.295,-0.135,-0.114
98.0,-9.997,-1.056,3.668,-0.295,-0.135,-0.114
102.0,-9.997,-1.056,3.668,-0.295,-0.135,-0.114
106.0,-9.912,-1.413,3.811,-0.232,-0.163,-0.086
110.0,-9.912,-1.413,3.811,-0.232,-0.163,-0.086
114.0,-9.529,-1.429,3.763,-0.111,-0.191,-0.054
118.0,-9.529,-1.429,3.763,-0.111,-0.191,-0.054
122.0,-9.529,-1.429,3.763,-0.111,-0.191,-0.054
126.0,-9.186,-1.439,3.6,0.004,-0.21,-0.033
130.0,-9.186,-1.439,3.6,0.004,-0.21,-0.033
134.0,-9.162,-1.437,3.605,0.113,-0.22,-0.017
138.0,-9.162,-1.437,3.605,0.113,-0.22,-0.017
142.0,-9.162,-1.437,3.605,0.113,-0.22,-0.017
146.0,-9.158,-1.247,3.596,0.21,-0.219,-0.003
150.0,-9.158,-1.247,3.596,0.21,-0.219,-0.003
154.0,-9.073,-1.13,3.572,0.266,-0.209,-0.003
158.0,-9.073,-1.13,3.572,0.266,-0.209,-0.003
162.0,-9.073,-1.13,3.572,0.266,-0.209,-0.003
165.0,-9.076,-1.013,3.553,0.304,-0.208,-0.017
169.0,-9.076,-1.013,3.553,0.304,-0.208,-0.017
173.0,-9.379,-1.549,3.343,0.368,-0.212,-0.038
177.0,-9.379,-1.549,3.343,0.368,-0.212,-0.038
181.0,-9.379,-1.549,3.343,0.368,-0.212,-0.038
185.0,-9.147,-1.086,3.249,0.512,-0.219,-0.038
189.0,-9.147,-1.086,3.249,0.512,-0.219,-0.038
193.0,-8.915,-0.511,3.207,0.512,-0.202,-0.037
197.0,-8.915,-0.511,3.207,0.584,-0.202,-0.037
201.0,-8.915,-0.511,3.207,0.584,-0.202,-0.037
204.0,-8.831,-0.004,3.179,0.572,-0.183,-0.046
208.0,-8.831,-0.004,3.179,0.572,-0.183,-0.046
212.0,-8.608,0.276,3.245,0.572,-0.183,-0.06
216.0,-8.608,0.276,3.245,0.485,-0.169,-0.06
220.0,-8.608,0.276,3.245,0.485,-0.169,-0.06
224.0,-8.496,0.473,3.331,0.363,-0.132,-0.07
228.0,-8.496,0.473,3.331,0.363,-0.132,-0.07
231.0,-8.496,0.473,3.331,0.363,-0.132,-0.07
235.0,-8.771,0.599,3.405,0.224,-0.092,-0.068
239.0,-8.771,0.599,3.405,0.224,-0.092,-0.068
243.0,-9.095,0.215,3.552,0.084,-0.059,-0.038
247.0,-9.095,0.215,3.552,0.084,-0.059,-0.038
250.0,-9.095,0.215,3.552,0.084,-0.059,-0.038
254.0,-9.251,-0.448,3.754,-0.0,-0.025,0.013
258.0,-9.251,-0.448,3.754,-0.0,-0.025,0.013
262.0,-9.395,-1.067,3.973,0.017,0.016,0.065
266.0,-9.395,-1.067,3.973,0.017,0.016,0.065
270.0,-9.395,-1.067,3.973,0.017,0.016,0.065
273.0,-9.464,-1.272,3.986,0.113,0.061,0.119
277.0,-9.464,-1.272,3.986,0.113,0.061,0.119
281.0,-9.464,-1.272,3.986,0.113,0.061,0.119
285.0,-9.406,-1.179,3.951,0.211,0.101,0.162
288.0,-9.406,-1.179,3.951,0.211,0.101,0.162
292.0,-9.34,-0.981,4.042,0.274,0.14,0.191
296.0,-9.34,-0.981,4.042,0.274,0.14,0.191
299.0,-9.34,-0.981,4.042,0.274,0.14,0.191
303.0,-9.335,-0.797,4.153,0.315,0.17,0.207
307.0,-9.335,-0.797,4.153,0.315,0.17,0.207
311.0,-9.335,-0.634,4.178,0.315,0.17,0.207
314.0,-9.23,-0.634,4.178,0.333,0.193,0.219
318.0,-9.23,-0.634,4.178,0.333,0.193,0.219
322.0,-8.962,-0.237,4.181,0.309,0.221,0.218
326.0,-8.962,-0.237,4.181,0.309,0.221,0.218
329.0,-8.962,-0.237,4.181,0.309,0.221,0.218
333.0,-8.831,0.283,4.108,0.211,0.258,0.2
337.0,-8.831,0.283,4.108,0.211,0.258,0.2
340.0,-8.831,0.935,4.065,0.211,0.258,0.2
344.0,-8.91,0.935,4.065,0.006,0.297,0.166
348.0,-8.91,0.935,4.065,0.006,0.297,0.166
351.0,-9.26,1.131,4.186,-0.327,0.326,0.123
355.0,-9.26,1.131,4.186,-0.327,0.326,0.123
359.0,-9.26,1.131,4.186,-0.327,0.326,0.123
362.0,-9.899,0.276,4.581,-0.668,0.335,0.081
366.0,-9.899,0.276,4.581,-0.668,0.335,0.081
370.0,-9.899,-0.97,4.921,-0.668,0.335,0.081
374.0,-10.414,-0.97,4.921,-0.808,0.316,0.083
378.0,-10.414,-0.97,4.921,-0.808,0.316,0.083
382.0,-10.394,-2.104,5.085,-0.708,0.252,0.143
385.0,-10.394,-2.104,5.085,-0.708,0.252,0.143
389.0,-10.394,-2.104,5.035,-0.708,0.252,0.143
393.0,-10.157,-3.112,5.035,-0.451,0.192,0.218
397.0,-10.157,-3.112,5.035,-0.451,0.192,0.218
401.0,-9.985,-3.571,4.756,-0.079,0.114,0.263
405.0,-9.985,-3.571,4.756,-0.079,0.114,0.263
409.0,-9.985,-3.571,4.756,-0.079,0.114,0.263
413.0,-9.801,-3.567,4.337,0.295,0.022,0.251
416.0,-9.801,-3.567,4.337,0.295,0.022,0.251
420.0,-9.326,-3.022,3.922,0.605,-0.063,0.181
424.0,-9.326,-3.022,3.922,0.605,-0.063,0.181
428.0,-9.326,-3.022,3.922,0.605,-0.063,0.181
431.0,-9.059,-1.856,3.336,0.781,-0.13,0.05
435.0,-9.059,-1.856,3.336,0.781,-0.13,0.05
439.0,-9.038,-0.602,2.85,0.781,-0.13,0.05
443.0,-9.038,-0.602,2.85,0.737,-0.205,-0.147
447.0,-9.038,-0.602,2.85,0.737,-0.205,-0.147
451.0,-9.004,-0.34,2.667,0.529,-0.259,-0.333
455.0,-9.004,-0.34,2.667,0.529,-0.259,-0.333
459.0,-9.004,-0.34,2.675,0.529,-0.259,-0.333
462.0,-9.029,-0.353,2.675,0.323,-0.271,-0.447
466.0,-9.029,-0.353,2.675,0.323,-0.271,-0.447
470.0,-9.264,-0.383,2.792,0.167,-0.251,-0.509
474.0,-9.264,-0.383,2.792,0.167,-0.251,-0.509
478.0,-9.264,-0.383,2.792,0.167,-0.251,-0.509
482.0,-9.626,-0.427,2.97,0.054,-0.232,-0.544
486.0,-9.626,-0.427,2.97,0.054,-0.232,-0.544
