deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.154,-2.013,2.49,-0.297,0.008,0.116
3.0,-9.154,-2.013,2.49,-0.297,0.008,0.116
6.0,-9.154,-2.013,2.521,-0.297,0.008,0.116
9.0,-9.023,-1.943,2.521,-0.216,0.016,0.127
12.0,-9.023,-1.943,2.521,-0.216,0.016,0.127
15.0,-9.023,-1.943,2.521,-0.216,0.016,0.127
18.0,-9.05,-1.898,2.63,-0.158,0.015,0.123
21.0,-9.05,-1.898,2.63,-0.158,0.015,0.123
24.0,-9.05,-1.898,2.63,-0.158,0.015,0.123
27.0,-9.062,-1.787,2.667,-0.132,0.003,0.112
30.0,-9.062,-1.787,2.667,-0.132,0.003,0.112
33.0,-9.062,-1.787,2.667,-0.132,0.003,0.112
36.0,-9.271,-1.912,2.661,-0.132,0.003,0.112
39.0,-9.271,-1.912,2.661,-0.131,0.003,0.095
43.0,-9.271,-1.912,2.661,-0.131,0.003,0.095
47.0,-9.355,-2.104,2.568,-0.11,-0.021,0.078
51.0,-9.355,-2.104,2.568,-0.11,-0.021,0.078
54.0,-9.355,-2.104,2.568,-0.11,-0.021,0.078
58.0,-9.257,-2.05,2.396,-0.069,-0.042,0.059
62.0,-9.257,-2.05,2.396,-0.069,-0.042,0.059
66.0,-9.307,-1.732,2.229,-0.034,-0.048,0.036
70.0,-9.307,-1.732,2.229,-0.034,-0.048,0.036
74.0,-9.307,-1.732,2.229,-0.034,-0.048,0.036
77.0,-9.46,-1.514,2.119,-0.023,-0.053,0.014
81.0,-9.46,-1.514,2.119,-0.023,-0.053,0.014
85.0,-9.555,-1.558,2.12,-0.023,-0.053,0.014
89.0,-9.555,-1.558,2.12,-0.008,-0.057,0.002
93.0,-9.555,-1.558,2.12,-0.008,-0.057,0.002
97.0,-9.708,-1.463,2.163,0.04,-0.059,0.002
100.0,-9.708,-1.463,2.163,0.04,-0.059,0.002
104.0,-9.708,-1.463,2.163,0.04,-0.059,0.002
108.0,-9.776,-1.254,2.323,0.062,-0.075,-0.002
112.0,-9.776,-1.254,2.323,0.062,-0.075,-0.002
116.0,-9.474,-0.933,2.551,0.064,-0.08,-0.006
120.0,-9.474,-0.933,2.551,0.064,-0.08,-0.006
124.0,-9.474,-0.933,2.551,0.064,-0.08,-0.006
127.0,-9.237,-0.515,2.416,0.025,-0.058,-0.017
131.0,-9.237,-0.515,2.416,0.025,-0.058,-0.017
135.0,-9.054,-0.34,2.359,-0.07,-0.064,-0.024
139.0,-9.054,-0.34,2.359,-0.07,-0.064,-0.024
