deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-12.818,-5.899,8.401,1.073,-0.195,-0.403
3.0,-12.304,-5.94,7.507,1.073,-0.195,-0.403
6.0,-12.304,-5.94,7.507,1.175,-0.27,-0.505
9.0,-12.304,-5.94,7.507,1.175,-0.27,-0.505
12.0,-12.304,-5.94,7.507,1.175,-0.27,-0.505
15.0,-11.088,-5.754,6.513,1.286,-0.389,-0.617
18.0,-11.088,-5.754,6.513,1.286,-0.389,-0.617
21.0,-11.088,-5.754,6.513,1.286,-0.389,-0.617
24.0,-9.509,-5.095,5.577,1.389,-0.477,-0.741
27.0,-9.509,-5.095,5.577,1.389,-0.477,-0.741
30.0,-9.509,-5.095,5.577,1.389,-0.477,-0.741
34.0,-8.084,-4.177,4.809,1.418,-0.503,-0.885
37.0,-8.084,-4.177,4.809,1.418,-0.503,-0.885
41.0,-8.084,-4.177,4.809,1.418,-0.503,-0.885
45.0,-7.682,-3.403,4.368,1.333,-0.449,-0.996
49.0,-7.682,-3.403,4.368,1.333,-0.449,-0.996
53.0,-8.131,-3.425,4.449,1.162,-0.345,-1.018
57.0,-8.131,-3.425,4.449,1.162,-0.345,-1.018
60.0,-8.131,-3.425,4.449,1.162,-0.345,-1.018
64.0,-8.984,-3.436,4.945,0.993,-0.237,-0.952
68.0,-8.984,-3.436,4.945,0.993,-0.237,-0.952
72.0,-10.022,-3.276,5.566,0.993,-0.237,-0.952
76.0,-10.022,-3.276,5.566,0.793,-0.145,-0.846
80.0,-10.022,-3.276,5.566,0.793,-0.145,-0.846
84.0,-10.649,-3.567,6.249,0.532,-0.078,-0.723
87.0,-10.649,-3.567,6.249,0.532,-0.078,-0.723
91.0,-10.649,-3.567,6.809,0.532,-0.078,-0.723
95.0,-10.695,-4.336,6.809,0.304,-0.048,-0.591
99.0,-10.695,-4.336,6.809,0.304,-0.048,-0.591
103.0,-10.402,-5.11,7.08,0.18,-0.059,-0.478
107.0,-10.402,-5.11,7.08,0.18,-0.059,-0.478
111.0,-10.402,-5.11,6.981,0.18,-0.059,-0.478
115.0,-9.755,-5.426,6.981,0.163,-0.09,-0.384
119.0,-9.755,-5.426,6.981,0.163,-0.09,-0.384
123.0,-8.983,-5.184,6.623,0.175,-0.114,-0.317
127.0,-8.983,-5.184,6.623,0.175,-0.114,-0.317
131.0,-8.983,-5.184,6.415,0.175,-0.114,-0.317
135.0,-8.197,-5.735,6.415,0.202,-0.118,-0.273
138.0,-8.197,-5.735,6.415,0.202,-0.118,-0.273
142.0,-7.377,-6.365,6.248,0.377,-0.09,-0.226
146.0,-7.377,-6.365,6.248,0.377,-0.09,-0.226
150.0,-7.377,-6.365,6.248,0.377,-0.09,-0.226
154.0,-6.817,-5.766,6.057,0.679,-0.044,-0.181
158.0,-6.817,-5.766,6.057,0.679,-0.044,-0.181
162.0,-6.488,-4.5,5.87,0.896,-0.001,-0.169
166.0,-6.488,-4.5,5.87,0.896,-0.001,-0.169
170.0,-6.488,-4.5,5.87,0.896,-0.001,-0.169
174.0,-6.211,-3.906,5.739,0.947,0.023,-0.167
177.0,-6.211,-3.906,5.739,0.947,0.023,-0.167
181.0,-5.791,-3.453,5.627,0.92,0.028,-0.164
185.0,-5.791,-3.453,5.627,0.92,0.028,-0.164
189.0,-5.791,-3.453,5.627,0.92,0.028,-0.164
193.0,-5.601,-3.031,5.566,0.85,0.039,-0.156
197.0,-5.601,-3.031,5.566,0.85,0.039,-0.156
200.0,-5.636,-2.886,5.663,0.85,0.039,-0.144
204.0,-5.636,-2.886,5.663,0.735,0.053,-0.144
208.0,-5.636,-2.886,5.663,0.735,0.053,-0.144
212.0,-5.702,-3.011,5.876,0.616,0.06,-0.135
216.0,-5.702,-3.011,5.876,0.616,0.06,-0.135
219.0,-5.702,-3.011,5.876,0.616,0.06,-0.135
223.0,-5.682,-2.923,5.984,0.529,0.047,-0.137
227.0,-5.682,-2.923,5.984,0.529,0.047,-0.137
231.0,-5.539,-2.379,5.977,0.438,0.032,-0.151
235.0,-5.539,-2.379,5.977,0.438,0.032,-0.151
239.0,-5.539,-2.379,5.977,0.438,0.032,-0.151
242.0,-5.602,-1.729,6.005,0.291,0.024,-0.167
246.0,-5.602,-1.729,6.005,0.291,0.024,-0.167
250.0,-5.702,-1.031,6.08,0.291,0.012,-0.182
254.0,-5.702,-1.031,6.08,0.071,0.012,-0.182
258.0,-5.702,-1.031,6.08,0.071,0.012,-0.182
261.0,-5.744,-0.926,6.267,-0.205,-0.01,-0.194
265.0,-5.744,-0.926,6.267,-0.205,-0.01,-0.194
269.0,-5.78,-0.989,6.527,-0.205,-0.01,-0.195
273.0,-5.78,-0.989,6.527,-0.437,-0.043,-0.195
277.0,-5.78,-0.989,6.527,-0.437,-0.043,-0.195
281.0,-5.932,-1.162,6.718,-0.577,-0.114,-0.217
285.0,-5.932,-1.162,6.718,-0.577,-0.114,-0.217
289.0,-5.721,-2.088,7.252,-0.577,-0.151,-0.218
293.0,-5.721,-2.088,7.252,-0.6,-0.151,-0.218
297.0,-5.721,-2.088,7.252,-0.6,-0.151,-0.218
301.0,-5.471,-2.851,7.702,-0.397,-0.167,-0.148
305.0,-5.471,-2.851,7.702,-0.397,-0.167,-0.148
309.0,-5.146,-3.251,8.005,-0.033,-0.196,-0.061
313.0,-5.146,-3.251,8.005,-0.033,-0.196,-0.061
317.0,-5.146,-3.251,8.005,-0.033,-0.196,-0.061
321.0,-5.029,-3.264,8.216,0.409,-0.243,-0.013
325.0,-5.029,-3.264,8.216,0.409,-0.243,-0.013
329.0,-5.198,-2.749,8.205,0.879,-0.317,-0.007
333.0,-5.198,-2.749,8.205,0.879,-0.317,-0.007
337.0,-5.198,-2.749,8.205,0.879,-0.317,-0.007
341.0,-5.751,-1.817,8.054,1.295,-0.447,-0.013
345.0,-5.751,-1.817,8.054,1.295,-0.447,-0.013
349.0,-5.859,-1.121,7.97,1.295,-0.632,0.006
353.0,-5.859,-1.121,7.97,1.621,-0.632,0.006
356.0,-5.859,-1.121,7.97,1.621,-0.632,0.006
360.0,-5.684,-0.569,7.82,1.873,-0.803,0.081
364.0,-5.684,-0.569,7.82,1.873,-0.803,0.081
368.0,-5.684,-0.205,7.72,1.873,-0.803,0.081
372.0,-5.362,-0.205,7.72,2.04,-0.936,0.19
375.0,-5.362,-0.205,7.72,2.04,-0.936,0.19
379.0,-4.96,0.095,7.795,2.132,-1.035,0.292
383.0,-4.96,0.095,7.795,2.132,-1.035,0.292
387.0,-4.96,0.095,7.795,2.132,-1.035,0.292
390.0,-4.585,0.354,8.066,2.166,-1.115,0.362
394.0,-4.585,0.354,8.066,2.166,-1.115,0.362
398.0,-4.412,0.565,8.508,2.166,-1.192,0.394
402.0,-4.412,0.565,8.508,2.161,-1.192,0.394
405.0,-4.412,0.565,8.508,2.161,-1.192,0.394
409.0,-4.679,0.863,9.241,2.142,-1.274,0.404
413.0,-4.679,0.863,9.241,2.142,-1.274,0.404
417.0,-4.679,0.863,9.241,2.142,-1.274,0.404
420.0,-5.407,1.071,10.058,2.131,-1.37,0.438
424.0,-5.407,1.071,10.058,2.131,-1.37,0.438
428.0,-6.418,1.22,10.923,2.124,-1.482,0.544
432.0,-6.418,1.22,10.923,2.124,-1.482,0.544
436.0,-6.418,1.22,10.923,2.124,-1.482,0.544
439.0,-7.587,1.176,12.098,2.117,-1.614,0.735
443.0,-7.587,1.176,12.098,2.117,-1.614,0.735
447.0,-8.789,0.754,13.228,2.117,-1.614,0.735
451.0,-8.789,0.754,13.228,2.114,-1.781,0.987
455.0,-8.789,0.754,13.228,2.114,-1.781,0.987
459.0,-9.717,0.029,14.127,2.111,-1.978,1.23
462.0,-9.717,0.029,14.127,2.111,-1.978,1.23
466.0,-9.717,0.029,14.127,2.111,-1.978,1.23
470.0,-10.281,-0.466,14.882,2.094,-2.174,1.397
474.0,-10.281,-0.466,14.882,2.094,-2.174,1.397
478.0,-10.607,-0.708,15.733,2.052,-2.349,1.478
482.0,-10.607,-0.708,15.733,2.052,-2.349,1.478
486.0,-10.607,-0.708,15.733,2.052,-2.349,1.478
490.0,-11.062,-0.662,16.705,1.983,-2.509,1.509
494.0,-11.062,-0.662,16.705,1.983,-2.509,1.509
498.0,-11.836,-0.514,17.732,1.892,-2.674,1.548
502.0,-11.836,-0.514,17.732,1.892,-2.674,1.548
506.0,-11.836,-0.514,18.822,1.892,-2.674,1.548
510.0,-12.452,-0.635,18.822,1.76,-2.876,1.621
514.0,-12.452,-0.635,18.822,1.76,-2.876,1.621
518.0,-12.683,-1.25,19.558,1.586,-3.123,1.657
522.0,-12.683,-1.25,19.558,1.586,-3.123,1.657
526.0,-12.893,-2.262,19.6,1.586,-3.123,1.657
530.0,-12.893,-2.262,19.6,1.372,-3.394,1.615
