deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-7.045,-2.784,8.832,2.818,-0.762,-0.74
3.0,-7.045,-2.784,8.832,2.818,-0.762,-0.74
6.0,-7.646,-2.591,9.136,2.794,-0.723,-0.601
9.0,-7.646,-2.591,9.136,2.794,-0.723,-0.601
12.0,-7.646,-2.591,9.136,2.794,-0.723,-0.601
15.0,-8.356,-2.598,9.632,2.646,-0.699,-0.419
18.0,-8.356,-2.598,9.632,2.646,-0.699,-0.419
21.0,-8.356,-2.598,9.632,2.646,-0.699,-0.419
24.0,-8.356,-2.981,10.577,2.646,-0.699,-0.419
27.0,-8.685,-2.981,10.577,2.381,-0.677,-0.258
30.0,-8.685,-2.981,10.577,2.381,-0.677,-0.258
34.0,-8.685,-2.981,10.577,2.381,-0.677,-0.258
38.0,-9.208,-3.4,11.503,2.078,-0.668,-0.119
41.0,-9.208,-3.4,11.503,2.078,-0.668,-0.119
45.0,-9.89,-3.599,12.045,1.736,-0.665,0.016
49.0,-9.89,-3.599,12.045,1.736,-0.665,0.016
53.0,-9.89,-3.599,12.045,1.736,-0.665,0.016
57.0,-10.012,-3.952,12.412,1.341,-0.656,0.155
61.0,-10.012,-3.952,12.412,1.341,-0.656,0.155
65.0,-10.003,-4.54,12.593,0.954,-0.614,0.279
68.0,-10.003,-4.54,12.593,0.954,-0.614,0.279
72.0,-10.003,-4.54,12.593,0.954,-0.614,0.279
76.0,-10.067,-5.011,12.885,0.669,-0.534,0.351
80.0,-10.067,-5.011,12.885,0.669,-0.534,0.351
84.0,-9.823,-5.265,13.662,0.524,-0.44,0.335
88.0,-9.823,-5.265,13.662,0.524,-0.44,0.335
92.0,-9.823,-5.265,13.662,0.524,-0.44,0.335
96.0,-9.453,-4.924,14.407,0.495,-0.393,0.214
99.0,-9.453,-4.924,14.407,0.495,-0.393,0.214
103.0,-9.216,-4.082,14.954,0.495,-0.393,0.214
107.0,-9.216,-4.082,14.954,0.509,-0.411,0.043
111.0,-9.216,-4.082,14.954,0.509,-0.411,0.043
115.0,-9.354,-3.302,15.462,0.525,-0.49,-0.108
119.0,-9.354,-3.302,15.462,0.525,-0.49,-0.108
123.0,-9.827,-2.864,15.809,0.525,-0.49,-0.108
127.0,-9.827,-2.864,15.809,0.555,-0.623,-0.181
131.0,-9.827,-2.864,15.809,0.555,-0.623,-0.181
135.0,-10.248,-2.926,16.11,0.61,-0.801,-0.156
139.0,-10.248,-2.926,16.11,0.61,-0.801,-0.156
143.0,-10.64,-3.074,16.514,0.61,-1.03,-0.054
147.0,-10.64,-3.074,16.514,0.736,-1.03,-0.054
151.0,-10.64,-3.074,16.514,0.736,-1.03,-0.054
155.0,-10.518,-3.983,17.0,0.954,-1.304,0.094
159.0,-10.518,-3.983,17.0,0.954,-1.304,0.094
163.0,-9.913,-5.362,17.364,1.34,-1.62,0.242
167.0,-9.913,-5.362,17.364,1.34,-1.62,0.242
171.0,-9.913,-5.362,17.364,1.34,-1.62,0.242
175.0,-8.922,-3.254,16.655,1.752,-1.937,0.278
179.0,-8.922,-3.254,16.655,1.752,-1.937,0.278
183.0,-9.124,-2.417,16.018,1.812,-2.2,0.218
187.0,-9.124,-2.417,16.018,1.812,-2.2,0.218
191.0,-9.124,-2.417,16.018,1.812,-2.2,0.218
195.0,-9.288,-2.191,15.002,1.709,-2.447,0.207
198.0,-9.288,-2.191,15.002,1.709,-2.447,0.207
202.0,-8.252,-2.532,14.694,1.709,-2.66,0.21
206.0,-8.252,-2.532,14.694,1.601,-2.66,0.21
210.0,-8.252,-2.532,14.694,1.601,-2.66,0.21
214.0,-7.089,-2.7,15.008,1.597,-2.75,0.144
218.0,-7.089,-2.7,15.008,1.597,-2.75,0.144
222.0,-6.793,-2.812,15.329,1.597,-2.75,-0.03
226.0,-6.793,-2.812,15.329,1.695,-2.761,-0.03
230.0,-6.793,-2.812,15.329,1.695,-2.761,-0.03
234.0,-6.818,-3.214,15.17,1.874,-2.799,-0.272
238.0,-6.818,-3.214,15.17,1.874,-2.799,-0.272
242.0,-6.406,-3.73,14.714,1.874,-2.876,-0.524
246.0,-6.406,-3.73,14.714,2.128,-2.876,-0.524
250.0,-6.406,-3.73,14.714,2.128,-2.876,-0.524
254.0,-5.983,-4.159,14.431,2.44,-2.938,-0.731
258.0,-5.983,-4.159,14.431,2.44,-2.938,-0.731
262.0,-5.956,-4.62,14.061,2.809,-2.972,-0.867
266.0,-5.956,-4.62,14.061,2.809,-2.972,-0.867
270.0,-5.956,-4.62,14.061,2.809,-2.972,-0.867
274.0,-6.137,-4.87,13.738,3.227,-3.011,-0.942
278.0,-6.137,-4.87,13.738,3.227,-3.011,-0.942
282.0,-6.111,-5.002,13.252,3.654,-3.093,-0.977
286.0,-6.111,-5.002,13.252,3.654,-3.093,-0.977
290.0,-6.111,-5.002,13.252,3.654,-3.093,-0.977
294.0,-5.555,-5.167,12.606,4.055,-3.2,-1.012
298.0,-5.555,-5.167,12.606,4.055,-3.2,-1.012
302.0,-5.182,-5.101,12.197,4.397,-3.295,-1.071
306.0,-5.182,-5.101,12.197,4.397,-3.295,-1.071
310.0,-5.182,-5.101,12.197,4.397,-3.295,-1.071
314.0,-5.222,-4.638,11.911,4.643,-3.379,-1.151
318.0,-5.222,-4.638,11.911,4.643,-3.379,-1.151
