deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-1.406,-0.564,7.35,-0.206,-0.299,0.095
3.0,-1.406,-0.564,7.35,-0.206,-0.299,0.095
6.0,-1.779,-0.457,7.067,-0.248,-0.131,0.124
9.0,-1.779,-0.457,7.067,-0.248,-0.131,0.124
12.0,-1.779,-0.457,7.067,-0.248,-0.131,0.124
15.0,-1.75,-0.136,6.91,-0.248,-0.131,0.134
18.0,-1.75,-0.136,6.91,-0.251,-0.112,0.134
21.0,-1.75,-0.136,6.91,-0.251,-0.112,0.134
24.0,-1.75,-0.136,6.91,-0.251,-0.112,0.134
27.0,-1.744,0.139,6.91,-0.273,-0.102,0.133
30.0,-1.744,0.139,6.91,-0.273,-0.102,0.133
33.0,-1.744,0.139,6.91,-0.273,-0.102,0.133
37.0,-1.741,0.308,7.086,-0.292,-0.099,0.128
41.0,-1.741,0.308,7.086,-0.292,-0.099,0.128
45.0,-1.741,0.495,7.207,-0.292,-0.099,0.128
48.0,-1.724,0.495,7.207,-0.295,-0.119,0.14
52.0,-1.724,0.495,7.207,-0.295,-0.119,0.14
56.0,-1.774,0.684,7.191,-0.307,-0.148,0.176
60.0,-1.774,0.684,7.191,-0.307,-0.148,0.176
63.0,-1.774,0.684,7.191,-0.307,-0.148,0.176
67.0,-1.777,0.644,6.945,-0.318,-0.194,0.237
71.0,-1.777,0.644,6.945,-0.318,-0.194,0.237
75.0,-1.747,0.38,6.699,-0.318,-0.194,0.237
78.0,-1.747,0.38,6.699,-0.303,-0.239,0.31
82.0,-1.747,0.38,6.699,-0.303,-0.239,0.31
86.0,-1.825,0.141,6.496,-0.238,-0.266,0.377
89.0,-1.825,0.141,6.496,-0.238,-0.266,0.377
93.0,-1.825,0.141,6.496,-0.238,-0.266,0.377
97.0,-1.994,0.069,6.228,-0.142,-0.282,0.425
101.0,-1.994,0.069,6.228,-0.142,-0.282,0.425
104.0,-2.165,0.302,5.922,-0.142,-0.297,0.451
108.0,-2.165,0.302,5.922,-0.058,-0.297,0.451
112.0,-2.165,0.302,5.922,-0.058,-0.297,0.451
116.0,-2.232,0.526,5.585,-0.024,-0.309,0.465
120.0,-2.232,0.526,5.585,-0.024,-0.309,0.465
124.0,-2.232,0.462,5.425,-0.024,-0.309,0.465
127.0,-2.29,0.462,5.425,-0.037,-0.295,0.484
131.0,-2.29,0.462,5.425,-0.037,-0.295,0.484
135.0,-2.429,0.126,5.419,-0.034,-0.265,0.528
139.0,-2.429,0.126,5.419,-0.034,-0.265,0.528
143.0,-2.429,0.126,5.419,-0.034,-0.265,0.528
146.0,-2.409,0.044,5.38,0.012,-0.233,0.588
150.0,-2.409,0.044,5.38,0.012,-0.233,0.588
154.0,-2.362,0.242,5.453,0.044,-0.192,0.633
158.0,-2.362,0.242,5.453,0.044,-0.192,0.633
161.0,-2.362,0.242,5.453,0.044,-0.192,0.633
165.0,-2.321,0.356,5.532,0.03,-0.149,0.653
169.0,-2.321,0.356,5.532,0.03,-0.149,0.653
173.0,-2.321,0.356,5.532,0.03,-0.149,0.653
176.0,-2.203,0.388,5.574,-0.028,-0.098,0.645
180.0,-2.203,0.388,5.574,-0.028,-0.098,0.645
184.0,-2.088,0.415,5.84,-0.116,-0.031,0.611
188.0,-2.088,0.415,5.84,-0.116,-0.031,0.611
192.0,-2.088,0.415,5.84,-0.116,-0.031,0.611
195.0,-2.136,0.321,6.319,-0.194,0.036,0.57
199.0,-2.136,0.321,6.319,-0.194,0.036,0.57
203.0,-2.338,0.325,7.015,-0.194,0.036,0.528
207.0,-2.338,0.325,7.015,-0.219,0.091,0.528
210.0,-2.338,0.325,7.015,-0.219,0.091,0.528
214.0,-2.703,0.485,7.71,-0.192,0.122,0.505
218.0,-2.703,0.485,7.71,-0.192,0.122,0.505
222.0,-2.703,0.485,7.71,-0.192,0.122,0.505
225.0,-2.777,0.924,8.148,-0.179,0.127,0.506
229.0,-2.777,0.924,8.148,-0.179,0.127,0.506
233.0,-2.46,1.214,8.726,-0.179,0.135,0.499
236.0,-2.46,1.214,8.726,-0.229,0.135,0.499
240.0,-2.46,1.214,8.726,-0.229,0.135,0.499
244.0,-2.082,1.085,9.364,-0.3,0.157,0.469
248.0,-2.082,1.085,9.364,-0.3,0.157,0.469
251.0,-2.082,1.085,9.364,-0.3,0.157,0.469
255.0,-1.972,0.913,10.024,-0.318,0.187,0.407
259.0,-1.972,0.913,10.024,-0.318,0.187,0.407
263.0,-2.091,0.789,10.975,-0.253,0.223,0.34
267.0,-2.091,0.789,10.975,-0.253,0.223,0.34
270.0,-2.091,0.789,10.975,-0.253,0.223,0.34
274.0,-2.379,0.79,11.974,-0.109,0.279,0.294
278.0,-2.379,0.79,11.974,-0.109,0.279,0.294
282.0,-2.888,1.085,12.92,-0.109,0.279,0.249
286.0,-2.888,1.085,12.92,0.06,0.33,0.249
289.0,-2.888,1.085,12.92,0.06,0.33,0.249
293.0,-3.51,0.803,14.023,0.209,0.331,0.204
297.0,-3.51,0.803,14.023,0.209,0.331,0.204
301.0,-3.51,0.803,14.023,0.209,0.331,0.204
304.0,-3.581,0.71,14.469,0.408,0.259,0.181
308.0,-3.581,0.71,14.469,0.408,0.259,0.181
312.0,-2.989,1.148,14.158,0.408,0.142,0.126
316.0,-2.989,1.148,14.158,0.593,0.142,0.126
319.0,-2.989,1.148,14.158,0.593,0.142,0.126
323.0,-2.496,1.545,13.816,0.673,0.037,0.014
327.0,-2.496,1.545,13.816,0.673,0.037,0.014
331.0,-2.496,1.545,13.816,0.673,0.037,0.014
334.0,-1.895,1.813,13.583,0.645,0.015,-0.117
338.0,-1.895,1.813,13.583,0.645,0.015,-0.117
342.0,-1.475,2.099,13.597,0.527,0.085,-0.235
346.0,-1.475,2.099,13.597,0.527,0.085,-0.235
350.0,-1.475,2.099,13.597,0.527,0.085,-0.235
353.0,-1.493,2.325,14.049,0.321,0.177,-0.326
357.0,-1.493,2.325,14.049,0.321,0.177,-0.326
361.0,-1.636,2.766,14.529,0.321,0.177,-0.406
365.0,-1.636,2.766,14.529,0.062,0.225,-0.406
369.0,-1.636,2.766,14.529,0.062,0.225,-0.406
372.0,-2.111,2.691,14.742,-0.247,0.224,-0.492
376.0,-2.111,2.691,14.742,-0.247,0.224,-0.492
380.0,-2.111,2.066,14.81,-0.247,0.224,-0.492
384.0,-2.441,2.066,14.81,-0.525,0.22,-0.593
388.0,-2.441,2.066,14.81,-0.525,0.22,-0.593
392.0,-2.453,1.303,15.017,-0.693,0.243,-0.689
396.0,-2.453,1.303,15.017,-0.693,0.243,-0.689
400.0,-2.453,1.303,15.02,-0.693,0.243,-0.689
404.0,-2.487,0.545,15.02,-0.752,0.264,-0.778
408.0,-2.487,0.545,15.02,-0.752,0.264,-0.778
411.0,-2.976,-0.202,14.929,-0.723,0.301,-0.841
415.0,-2.976,-0.202,14.929,-0.723,0.301,-0.841
419.0,-2.976,-0.202,14.913,-0.723,0.301,-0.841
423.0,-3.682,-1.288,14.913,-0.613,0.352,-0.849
427.0,-3.682,-1.288,14.913,-0.613,0.352,-0.849
431.0,-4.484,-2.276,15.176,-0.444,0.381,-0.799
435.0,-4.484,-2.276,15.176,-0.444,0.381,-0.799
439.0,-4.484,-3.266,15.294,-0.444,0.381,-0.799
443.0,-4.856,-3.266,15.294,-0.232,0.35,-0.698
447.0,-4.856,-3.266,15.294,-0.232,0.35,-0.698
451.0,-4.539,-4.137,15.485,0.014,0.262,-0.588
455.0,-4.539,-4.137,15.485,0.014,0.262,-0.588
459.0,-4.539,-4.67,15.727,0.014,0.262,-0.588
463.0,-3.91,-4.67,15.727,0.298,0.141,-0.523
467.0,-3.91,-4.67,15.727,0.298,0.141,-0.523
471.0,-3.712,-4.944,15.568,0.61,0.021,-0.524
475.0,-3.712,-4.944,15.568,0.61,0.021,-0.524
479.0,-3.712,-4.944,14.913,0.61,0.021,-0.524
483.0,-3.972,-5.25,14.913,0.906,-0.092,-0.559
487.0,-3.972,-5.25,14.913,0.906,-0.092,-0.559
491.0,-4.254,-5.789,14.384,1.131,-0.193,-0.575
495.0,-4.254,-5.789,14.384,1.131,-0.193,-0.575
499.0,-4.254,-5.789,14.369,1.131,-0.193,-0.575
503.0,-4.292,-6.565,14.369,1.264,-0.264,-0.552
507.0,-4.292,-6.565,14.369,1.264,-0.264,-0.552
511.0,-4.381,-7.359,14.83,1.326,-0.28,-0.513
515.0,-4.381,-7.359,14.83,1.326,-0.28,-0.513
519.0,-4.851,-7.936,15.567,1.326,-0.28,-0.513
523.0,-4.851,-7.936,15.567,1.367,-0.266,-0.514
527.0,-4.851,-7.936,15.567,1.367,-0.266,-0.514
531.0,-5.554,-8.243,16.091,1.418,-0.285,-0.588
535.0,-5.554,-8.243,16.091,1.418,-0.285,-0.588
539.0,-6.019,-8.334,16.297,1.418,-0.285,-0.727
543.0,-6.019,-8.334,16.297,1.472,-0.362,-0.727
547.0,-6.019,-8.334,16.297,1.472,-0.362,-0.727
551.0,-5.758,-8.353,16.149,1.53,-0.479,-0.902
555.0,-5.758,-8.353,16.149,1.53,-0.479,-0.902
559.0,-4.894,-8.417,15.739,1.53,-0.586,-1.113
563.0,-4.894,-8.417,15.739,1.618,-0.586,-1.113
567.0,-4.894,-8.417,15.739,1.618,-0.586,-1.113
571.0,-4.074,-8.389,15.263,1.769,-0.654,-1.348
575.0,-4.074,-8.389,15.263,1.769,-0.654,-1.348
579.0,-3.543,-8.167,14.812,1.993,-0.703,-1.592
582.0,-3.543,-8.167,14.812,1.993,-0.703,-1.592
586.0,-3.543,-8.167,14.812,1.993,-0.703,-1.592
590.0,-3.182,-7.713,14.195,2.283,-0.749,-1.828
594.0,-3.182,-7.713,14.195,2.283,-0.749,-1.828
598.0,-2.993,-7.033,13.767,2.622,-0.797,-2.056
602.0,-2.993,-7.033,13.767,2.622,-0.797,-2.056
606.0,-2.993,-7.033,13.767,2.622,-0.797,-2.056
