deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.825,-1.25,2.851,0.16,-0.629,-0.219
3.0,-8.825,-1.25,2.851,0.16,-0.629,-0.219
6.0,-8.825,-1.25,2.851,0.16,-0.629,-0.219
9.0,-9.768,-1.161,2.885,-0.163,-0.622,-0.295
12.0,-9.768,-1.161,2.885,-0.163,-0.622,-0.295
15.0,-9.768,-1.161,2.885,-0.163,-0.622,-0.295
18.0,-10.702,-1.245,2.83,-0.163,-0.622,-0.344
21.0,-10.702,-1.245,2.83,-0.362,-0.594,-0.344
24.0,-10.702,-1.245,2.83,-0.362,-0.594,-0.344
27.0,-10.702,-1.245,2.83,-0.362,-0.594,-0.344
30.0,-10.992,-0.885,2.827,-0.387,-0.564,-0.353
34.0,-10.992,-0.885,2.827,-0.387,-0.564,-0.353
38.0,-10.756,-0.15,2.646,-0.305,-0.526,-0.341
42.0,-10.756,-0.15,2.646,-0.305,-0.526,-0.341
46.0,-10.756,-0.15,2.646,-0.305,-0.526,-0.341
50.0,-10.257,0.729,2.296,-0.189,-0.484,-0.313
54.0,-10.257,0.729,2.296,-0.189,-0.484,-0.313
58.0,-9.928,1.092,1.824,-0.071,-0.433,-0.26
61.0,-9.928,1.092,1.824,-0.071,-0.433,-0.26
65.0,-9.928,1.092,1.824,-0.071,-0.433,-0.26
69.0,-9.982,1.393,1.211,0.072,-0.367,-0.198
73.0,-9.982,1.393,1.211,0.072,-0.367,-0.198
77.0,-10.152,1.839,0.399,0.072,-0.367,-0.198
80.0,-10.152,1.839,0.399,0.218,-0.285,-0.151
84.0,-10.152,1.839,0.399,0.218,-0.285,-0.151
88.0,-10.319,2.364,-0.275,0.343,-0.174,-0.129
92.0,-10.319,2.364,-0.275,0.343,-0.174,-0.129
96.0,-10.319,2.364,-0.275,0.343,-0.174,-0.129
100.0,-10.493,2.778,-0.659,0.456,-0.079,-0.124
104.0,-10.493,2.778,-0.659,0.456,-0.079,-0.124
108.0,-10.832,3.057,-0.949,0.567,0.022,-0.085
112.0,-10.832,3.057,-0.949,0.567,0.022,-0.085
116.0,-10.832,3.057,-0.949,0.567,0.022,-0.085
119.0,-11.16,3.041,-0.901,0.693,0.128,0.016
123.0,-11.16,3.041,-0.901,0.693,0.128,0.016
127.0,-11.234,3.512,-0.911,0.81,0.217,0.134
131.0,-11.234,3.512,-0.911,0.81,0.217,0.134
135.0,-11.234,3.512,-0.911,0.81,0.217,0.134
139.0,-11.154,4.096,-1.056,0.825,0.287,0.221
142.0,-11.154,4.096,-1.056,0.825,0.287,0.221
146.0,-11.139,4.554,-1.082,0.825,0.364,0.331
150.0,-11.139,4.554,-1.082,0.713,0.364,0.331
154.0,-11.139,4.554,-1.082,0.713,0.364,0.331
158.0,-11.229,4.793,-1.074,0.505,0.456,0.47
161.0,-11.229,4.793,-1.074,0.505,0.456,0.47
165.0,-11.229,5.1,-1.207,0.505,0.456,0.47
169.0,-12.205,5.1,-1.207,0.226,0.501,0.552
173.0,-12.205,5.1,-1.207,0.226,0.501,0.552
177.0,-13.184,5.398,-1.671,-0.091,0.397,0.584
181.0,-13.184,5.398,-1.671,-0.091,0.397,0.584
185.0,-13.184,5.398,-1.671,-0.091,0.397,0.584
188.0,-13.923,5.883,-2.618,-0.406,0.176,0.664
192.0,-13.923,5.883,-2.618,-0.406,0.176,0.664
196.0,-14.486,5.913,-3.726,-0.698,-0.046,0.767
200.0,-14.486,5.913,-3.726,-0.698,-0.046,0.767
204.0,-14.486,5.913,-3.726,-0.698,-0.046,0.767
208.0,-14.516,5.895,-4.787,-0.911,-0.262,0.894
212.0,-14.516,5.895,-4.787,-0.911,-0.262,0.894
216.0,-14.588,5.727,-5.556,-1.107,-0.353,1.05
220.0,-14.588,5.727,-5.556,-1.107,-0.353,1.05
224.0,-14.588,5.727,-5.84,-1.107,-0.353,1.05
228.0,-14.58,5.633,-5.84,-1.27,-0.378,1.219
232.0,-14.58,5.633,-5.84,-1.27,-0.378,1.219
236.0,-14.705,5.619,-5.724,-1.402,-0.388,1.388
240.0,-14.705,5.619,-5.724,-1.402,-0.388,1.388
244.0,-14.705,5.663,-5.618,-1.402,-0.388,1.388
248.0,-14.929,5.663,-5.618,-1.526,-0.406,1.564
252.0,-14.929,5.663,-5.618,-1.526,-0.406,1.564
