deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-5.846,-7.451,3.619,1.248,0.185,-0.379
3.0,-5.846,-7.451,3.619,1.248,0.185,-0.379
6.0,-6.571,-6.72,4.42,1.357,0.12,-0.466
9.0,-6.571,-6.72,4.42,1.357,0.12,-0.466
12.0,-6.571,-6.72,4.42,1.357,0.12,-0.466
15.0,-7.012,-6.23,5.228,1.387,0.008,-0.475
18.0,-7.012,-6.23,5.228,1.387,0.008,-0.475
21.0,-7.012,-6.23,5.228,1.387,0.008,-0.475
24.0,-7.012,-6.23,5.701,1.387,0.008,-0.475
27.0,-6.997,-5.863,5.701,1.312,-0.144,-0.431
30.0,-6.997,-5.863,5.701,1.312,-0.144,-0.431
33.0,-6.997,-5.863,5.701,1.312,-0.144,-0.431
37.0,-6.818,-5.932,5.906,1.109,-0.311,-0.39
40.0,-6.818,-5.932,5.906,1.109,-0.311,-0.39
44.0,-6.818,-6.815,6.197,1.109,-0.311,-0.39
48.0,-6.531,-6.815,6.197,0.823,-0.448,-0.365
52.0,-6.531,-6.815,6.197,0.823,-0.448,-0.365
56.0,-6.467,-8.002,6.562,0.554,-0.542,-0.364
60.0,-6.467,-8.002,6.562,0.554,-0.542,-0.364
63.0,-6.467,-8.002,6.562,0.554,-0.542,-0.364
67.0,-6.6,-8.858,6.925,0.349,-0.61,-0.392
71.0,-6.6,-8.858,6.925,0.349,-0.61,-0.392
75.0,-6.951,-9.569,7.522,0.182,-0.658,-0.44
79.0,-6.951,-9.569,7.522,0.182,-0.658,-0.44
82.0,-6.951,-9.569,7.522,0.182,-0.658,-0.44
86.0,-7.78,-10.554,8.359,0.06,-0.696,-0.481
90.0,-7.78,-10.554,8.359,0.06,-0.696,-0.481
94.0,-8.68,-11.582,9.351,0.06,-0.745,-0.501
98.0,-8.68,-11.582,9.351,0.033,-0.745,-0.501
102.0,-8.68,-11.582,9.351,0.033,-0.745,-0.501
106.0,-9.534,-12.289,10.3,0.118,-0.811,-0.499
110.0,-9.534,-12.289,10.3,0.118,-0.811,-0.499
114.0,-10.125,-12.531,11.081,0.262,-0.902,-0.487
118.0,-10.125,-12.531,11.081,0.262,-0.902,-0.487
122.0,-10.125,-12.531,11.081,0.262,-0.902,-0.487
127.0,-10.555,-12.619,11.626,0.39,-0.982,-0.495
131.0,-10.555,-12.619,11.626,0.39,-0.982,-0.495
135.0,-10.902,-12.659,12.016,0.457,-1.052,-0.535
139.0,-10.902,-12.659,12.016,0.457,-1.052,-0.535
143.0,-10.918,-12.864,12.074,0.457,-1.052,-0.535
147.0,-10.918,-12.864,12.074,0.494,-1.177,-0.603
152.0,-10.918,-12.864,12.074,0.494,-1.177,-0.603
156.0,-10.936,-13.121,11.973,0.463,-1.32,-0.712
160.0,-10.936,-13.121,11.973,0.463,-1.32,-0.712
164.0,-11.0,-13.764,11.827,0.376,-1.455,-0.856
168.0,-11.0,-13.764,11.827,0.376,-1.455,-0.856
172.0,-11.0,-13.764,11.766,0.376,-1.455,-0.856
177.0,-10.568,-14.224,11.766,0.321,-1.611,-1.023
181.0,-10.568,-14.224,11.766,0.321,-1.611,-1.023
185.0,-10.608,-13.59,11.638,0.306,-1.803,-1.233
189.0,-10.608,-13.59,11.638,0.306,-1.803,-1.233
193.0,-10.585,-13.158,11.436,0.227,-2.061,-1.517
197.0,-10.585,-13.158,11.436,0.227,-2.061,-1.517
202.0,-10.585,-13.158,11.436,0.227,-2.061,-1.517
206.0,-10.412,-13.15,11.159,0.138,-2.335,-1.788
210.0,-10.412,-13.15,11.159,0.138,-2.335,-1.788
214.0,-10.375,-13.217,10.555,0.055,-2.579,-2.01
218.0,-10.375,-13.217,10.555,0.055,-2.579,-2.01
222.0,-10.517,-13.618,10.111,0.055,-2.793,-2.231
227.0,-10.517,-13.618,10.111,-0.075,-2.793,-2.231
231.0,-10.517,-13.618,10.111,-0.075,-2.793,-2.231
235.0,-10.882,-14.449,9.974,-0.287,-3.006,-2.51
239.0,-10.882,-14.449,9.974,-0.287,-3.006,-2.51
243.0,-11.096,-15.806,9.951,-0.581,-3.244,-2.899
248.0,-11.096,-15.806,9.951,-0.581,-3.244,-2.899
252.0,-11.113,-16.901,9.477,-0.581,-3.244,-2.899
256.0,-11.113,-16.901,9.477,-0.907,-3.512,-3.427
260.0,-11.113,-16.901,9.477,-0.907,-3.512,-3.427
264.0,-11.42,-17.215,8.651,-1.213,-3.753,-4.017
268.0,-11.42,-17.215,8.651,-1.213,-3.753,-4.017
273.0,-11.773,-17.112,7.516,-1.416,-3.924,-4.523
277.0,-11.773,-17.112,7.516,-1.416,-3.924,-4.523
281.0,-11.773,-17.112,6.423,-1.416,-3.924,-4.523
285.0,-11.305,-16.927,6.423,-1.443,-4.038,-4.865
289.0,-11.305,-16.927,6.423,-1.443,-4.038,-4.865
293.0,-9.756,-16.598,5.768,-1.283,-4.075,-4.99
298.0,-9.756,-16.598,5.768,-1.283,-4.075,-4.99
302.0,-8.02,-15.687,5.472,-0.983,-4.037,-4.995
306.0,-8.02,-15.687,5.472,-0.983,-4.037,-4.995
310.0,-8.02,-15.687,5.472,-0.983,-4.037,-4.995
314.0,-6.591,-14.216,5.177,-0.619,-3.946,-4.995
318.0,-6.591,-14.216,5.177,-0.619,-3.946,-4.995
322.0,-5.439,-12.443,4.81,-0.24,-3.806,-4.995
326.0,-5.439,-12.443,4.81,-0.24,-3.806,-4.995
330.0,-5.439,-12.443,4.81,-0.24,-3.806,-4.995
334.0,-4.75,-10.732,4.344,0.116,-3.56,-4.995
338.0,-4.75,-10.732,4.344,0.116,-3.56,-4.995
342.0,-4.301,-9.043,4.028,0.522,-3.386,-4.995
346.0,-4.301,-9.043,4.028,0.522,-3.386,-4.995
350.0,-4.301,-9.043,3.765,0.522,-3.386,-4.995
354.0,-3.958,-7.327,3.765,0.947,-3.239,-4.995
358.0,-3.958,-7.327,3.765,0.947,-3.239,-4.995
362.0,-4.371,-5.624,3.26,1.353,-3.046,-4.995
366.0,-4.371,-5.624,3.26,1.353,-3.046,-4.995
370.0,-4.371,-5.624,3.26,1.353,-3.046,-4.995
373.0,-4.89,-3.986,2.899,1.68,-2.862,-4.993
377.0,-4.89,-3.986,2.899,1.68,-2.862,-4.993
381.0,-5.532,-2.308,2.349,1.987,-2.698,-4.877
385.0,-5.532,-2.308,2.349,1.987,-2.698,-4.877
389.0,-5.532,-2.308,2.349,1.987,-2.698,-4.877
393.0,-6.095,-0.819,1.435,2.225,-2.548,-4.547
397.0,-6.095,-0.819,1.435,2.225,-2.548,-4.547
401.0,-6.41,0.597,0.402,2.369,-2.363,-4.151
405.0,-6.41,0.597,0.402,2.369,-2.363,-4.151
408.0,-6.41,0.597,0.402,2.369,-2.363,-4.151
412.0,-6.554,1.737,-0.602,2.426,-2.11,-3.711
416.0,-6.554,1.737,-0.602,2.426,-2.11,-3.711
420.0,-6.572,2.517,-1.315,2.425,-1.784,-3.252
424.0,-6.572,2.517,-1.315,2.425,-1.784,-3.252
428.0,-6.572,2.517,-1.315,2.425,-1.784,-3.252
432.0,-6.736,3.025,-1.792,2.389,-1.433,-2.801
436.0,-6.736,3.025,-1.792,2.389,-1.433,-2.801
440.0,-7.141,3.419,-2.303,2.389,-1.106,-2.364
444.0,-7.141,3.419,-2.303,2.331,-1.106,-2.364
447.0,-7.141,3.419,-2.303,2.331,-1.106,-2.364
451.0,-7.467,3.805,-2.745,2.242,-0.81,-1.938
455.0,-7.467,3.805,-2.745,2.242,-0.81,-1.938
459.0,-7.68,4.227,-2.937,2.242,-0.81,-1.516
463.0,-7.68,4.227,-2.937,2.115,-0.536,-1.516
467.0,-7.68,4.227,-2.937,2.115,-0.536,-1.516
471.0,-7.864,4.589,-2.971,1.944,-0.278,-1.09
475.0,-7.864,4.589,-2.971,1.944,-0.278,-1.09
479.0,-7.945,4.893,-2.888,1.944,-0.278,-1.09
483.0,-7.945,4.893,-2.888,1.737,-0.037,-0.651
486.0,-7.945,4.893,-2.888,1.737,-0.037,-0.651
490.0,-7.897,4.957,-2.763,1.501,0.189,-0.193
494.0,-7.897,4.957,-2.763,1.501,0.189,-0.193
498.0,-7.897,4.957,-2.508,1.501,0.189,-0.193
502.0,-7.673,4.734,-2.508,1.247,0.404,0.272
506.0,-7.673,4.734,-2.508,1.247,0.404,0.272
509.0,-7.552,4.272,-2.093,0.983,0.6,0.718
513.0,-7.552,4.272,-2.093,0.983,0.6,0.718
517.0,-7.552,4.272,-2.093,0.983,0.6,0.718
521.0,-7.596,3.649,-1.49,0.715,0.775,1.124
524.0,-7.596,3.649,-1.49,0.715,0.775,1.124
528.0,-7.707,2.773,-0.59,0.715,0.775,1.124
532.0,-7.707,2.773,-0.59,0.446,0.93,1.486
