deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-2.398,-4.971,1.451,0.908,0.563,0.101
3.0,-2.361,-4.778,1.649,0.908,0.563,0.009
6.0,-2.361,-4.778,1.649,0.698,0.648,0.009
9.0,-2.361,-4.778,1.649,0.698,0.648,0.009
12.0,-2.361,-4.778,1.649,0.698,0.648,0.009
15.0,-2.381,-5.041,1.842,0.532,0.727,-0.08
18.0,-2.381,-5.041,1.842,0.532,0.727,-0.08
21.0,-2.381,-5.041,1.842,0.532,0.727,-0.08
24.0,-2.018,-5.56,1.993,0.499,0.787,-0.154
27.0,-2.018,-5.56,1.993,0.499,0.787,-0.154
30.0,-2.018,-5.56,1.993,0.499,0.787,-0.154
33.0,-1.555,-5.958,1.989,0.499,0.831,-0.22
36.0,-1.555,-5.958,1.989,0.636,0.831,-0.22
39.0,-1.555,-5.958,1.989,0.636,0.831,-0.22
43.0,-1.094,-6.233,2.019,0.892,0.882,-0.288
47.0,-1.094,-6.233,2.019,0.892,0.882,-0.288
51.0,-1.094,-6.233,2.019,0.892,0.882,-0.288
54.0,-0.834,-6.07,2.137,1.186,0.942,-0.372
58.0,-0.834,-6.07,2.137,1.186,0.942,-0.372
62.0,-0.834,-6.07,2.31,1.186,0.942,-0.372
65.0,-0.866,-5.736,2.31,1.43,0.988,-0.476
69.0,-0.866,-5.736,2.31,1.43,0.988,-0.476
73.0,-0.992,-5.447,2.756,1.597,1.003,-0.58
77.0,-0.992,-5.447,2.756,1.597,1.003,-0.58
80.0,-0.992,-5.447,2.756,1.597,1.003,-0.58
84.0,-0.989,-5.303,3.293,1.713,0.989,-0.661
88.0,-0.989,-5.303,3.293,1.713,0.989,-0.661
92.0,-0.989,-5.08,3.91,1.713,0.989,-0.661
95.0,-0.996,-5.08,3.91,1.759,0.981,-0.734
99.0,-0.996,-5.08,3.91,1.759,0.981,-0.734
103.0,-1.149,-5.027,4.679,1.714,0.957,-0.823
107.0,-1.149,-5.027,4.679,1.714,0.957,-0.823
110.0,-1.149,-5.027,4.679,1.714,0.957,-0.823
114.0,-1.225,-5.24,5.347,1.589,0.9,-0.936
118.0,-1.225,-5.24,5.347,1.589,0.9,-0.936
122.0,-1.393,-5.793,5.867,1.423,0.811,-1.062
126.0,-1.393,-5.793,5.867,1.423,0.811,-1.062
130.0,-1.393,-5.793,5.867,1.423,0.811,-1.062
133.0,-1.674,-6.681,6.475,1.264,0.724,-1.184
137.0,-1.674,-6.681,6.475,1.264,0.724,-1.184
141.0,-1.994,-7.659,7.302,1.264,0.724,-1.184
145.0,-1.994,-7.659,7.302,1.161,0.656,-1.295
149.0,-1.994,-7.659,7.302,1.161,0.656,-1.295
152.0,-2.285,-9.169,8.728,1.157,0.573,-1.401
156.0,-2.285,-9.169,8.728,1.157,0.573,-1.401
160.0,-2.285,-9.169,8.728,1.157,0.573,-1.401
164.0,-2.451,-9.468,10.22,1.248,0.429,-1.541
168.0,-2.451,-9.468,10.22,1.248,0.429,-1.541
172.0,-3.036,-9.355,12.057,1.246,0.262,-1.778
176.0,-3.036,-9.355,12.057,1.246,0.262,-1.778
180.0,-3.036,-9.355,12.057,1.246,0.262,-1.778
183.0,-3.715,-9.77,14.283,1.073,0.02,-2.077
187.0,-3.715,-9.77,14.283,1.073,0.02,-2.077
191.0,-2.907,-11.215,16.149,0.879,-0.321,-2.314
195.0,-2.907,-11.215,16.149,0.879,-0.321,-2.314
199.0,-2.907,-11.215,16.149,0.879,-0.321,-2.314
204.0,-3.662,-13.255,17.618,0.804,-0.75,-2.469
208.0,-3.662,-13.255,17.618,0.804,-0.75,-2.469
212.0,-4.446,-15.775,19.027,0.887,-1.267,-2.596
216.0,-4.446,-15.775,19.027,0.887,-1.267,-2.596
220.0,-4.446,-18.185,19.6,0.887,-1.267,-2.596
224.0,-4.97,-18.185,19.6,1.076,-1.823,-2.69
228.0,-4.97,-18.185,19.6,1.076,-1.823,-2.69
232.0,-5.61,-19.573,19.6,1.291,-2.436,-2.786
236.0,-5.61,-19.573,19.6,1.291,-2.436,-2.786
240.0,-6.272,-19.6,19.6,1.291,-3.093,-2.961
244.0,-6.272,-19.6,19.6,1.437,-3.093,-2.961
248.0,-6.272,-19.6,19.6,1.437,-3.093,-2.961
252.0,-6.673,-19.6,19.6,1.443,-3.735,-3.28
257.0,-6.673,-19.6,19.6,1.443,-3.735,-3.28
261.0,-6.244,-19.6,19.6,1.282,-4.282,-3.688
265.0,-6.244,-19.6,19.6,1.282,-4.282,-3.688
269.0,-6.244,-19.6,19.6,1.282,-4.282,-3.688
273.0,-5.204,-19.6,19.6,0.99,-4.704,-4.096
277.0,-5.204,-19.6,19.6,0.99,-4.704,-4.096
281.0,-4.505,-19.6,19.6,0.697,-4.957,-4.516
285.0,-4.505,-19.6,19.6,0.697,-4.957,-4.516
289.0,-4.427,-19.6,19.598,0.697,-4.957,-4.516
293.0,-4.427,-19.6,19.598,0.519,-4.992,-4.905
297.0,-4.427,-19.6,19.598,0.519,-4.992,-4.905
301.0,-4.131,-19.6,17.975,0.494,-4.992,-4.995
306.0,-4.131,-19.6,17.975,0.494,-4.992,-4.995
310.0,-2.879,-19.6,14.78,0.66,-4.992,-4.995
314.0,-2.879,-19.6,14.78,0.66,-4.992,-4.995
318.0,-2.879,-19.6,14.78,0.66,-4.992,-4.995
322.0,-1.62,-19.6,11.782,1.011,-4.992,-4.995
326.0,-1.62,-19.6,11.782,1.011,-4.992,-4.995
330.0,-1.457,-19.6,8.908,1.482,-4.992,-4.995
334.0,-1.457,-19.6,8.908,1.482,-4.992,-4.995
338.0,-1.457,-19.6,8.908,1.482,-4.992,-4.995
342.0,-2.719,-19.088,6.54,2.018,-4.992,-4.995
346.0,-2.719,-19.088,6.54,2.018,-4.992,-4.995
350.0,-5.057,-16.554,4.287,2.553,-4.992,-4.995
354.0,-5.057,-16.554,4.287,2.553,-4.992,-4.995
358.0,-5.057,-16.554,1.761,2.553,-4.992,-4.995
362.0,-7.457,-13.705,1.761,3.005,-4.992,-4.995
366.0,-7.457,-13.705,1.761,3.005,-4.992,-4.995
370.0,-9.094,-10.583,-0.435,3.312,-4.992,-4.995
374.0,-9.094,-10.583,-0.435,3.312,-4.992,-4.995
378.0,-9.249,-7.437,-1.638,3.312,-4.992,-4.995
382.0,-9.249,-7.437,-1.638,3.435,-4.917,-4.992
386.0,-9.249,-7.437,-1.638,3.435,-4.917,-4.992
390.0,-8.663,-4.907,-1.249,3.348,-4.485,-4.723
394.0,-8.663,-4.907,-1.249,3.348,-4.485,-4.723
398.0,-9.236,-3.018,-0.465,3.348,-3.842,-3.96
402.0,-9.236,-3.018,-0.465,3.054,-3.842,-3.96
406.0,-9.236,-3.018,-0.465,3.054,-3.842,-3.96
410.0,-10.809,-1.455,-0.147,2.647,-3.242,-3.198
414.0,-10.809,-1.455,-0.147,2.647,-3.242,-3.198
418.0,-12.234,-0.26,-0.641,2.173,-2.68,-2.5
422.0,-12.234,-0.26,-0.641,2.173,-2.68,-2.5
426.0,-12.234,-0.26,-0.641,2.173,-2.68,-2.5
430.0,-12.519,0.812,-1.484,1.639,-2.119,-1.875
434.0,-12.519,0.812,-1.484,1.639,-2.119,-1.875
438.0,-11.914,1.735,-2.323,1.113,-1.584,-1.34
442.0,-11.914,1.735,-2.323,1.113,-1.584,-1.34
446.0,-11.914,1.735,-2.323,1.113,-1.584,-1.34
450.0,-11.429,2.518,-3.004,0.633,-1.078,-0.897
454.0,-11.429,2.518,-3.004,0.633,-1.078,-0.897
458.0,-11.221,3.204,-3.424,0.219,-0.584,-0.516
462.0,-11.221,3.204,-3.424,0.219,-0.584,-0.516
466.0,-11.221,3.204,-3.578,0.219,-0.584,-0.516
470.0,-11.131,3.837,-3.578,-0.131,-0.075,-0.156
474.0,-11.131,3.837,-3.578,-0.131,-0.075,-0.156
479.0,-10.89,4.181,-3.157,-0.414,0.457,0.226
482.0,-10.89,4.181,-3.157,-0.414,0.457,0.226
486.0,-10.89,4.108,-2.355,-0.414,0.457,0.226
490.0,-10.478,4.108,-2.355,-0.625,0.977,0.654
494.0,-10.478,4.108,-2.355,-0.625,0.977,0.654
498.0,-10.027,3.707,-1.444,-0.77,1.451,1.136
502.0,-10.027,3.707,-1.444,-0.77,1.451,1.136
506.0,-10.027,3.707,-0.531,-0.77,1.451,1.136
510.0,-9.575,3.01,-0.531,-0.852,1.882,1.654
514.0,-9.575,3.01,-0.531,-0.852,1.882,1.654
