deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.672,0.936,0.602,-0.367,-0.712,0.568
3.0,-9.672,0.936,0.602,-0.367,-0.712,0.568
6.0,-9.672,0.936,0.602,-0.367,-0.712,0.568
9.0,-9.527,1.443,0.477,-0.437,-0.701,0.546
12.0,-9.527,1.443,0.477,-0.437,-0.701,0.546
15.0,-9.527,1.443,0.477,-0.437,-0.701,0.546
18.0,-9.459,1.554,0.479,-0.556,-0.672,0.528
21.0,-9.459,1.554,0.479,-0.556,-0.672,0.528
24.0,-9.459,1.554,0.479,-0.556,-0.672,0.528
27.0,-9.454,1.426,0.565,-0.556,-0.672,0.531
30.0,-9.454,1.426,0.565,-0.647,-0.648,0.531
33.0,-9.454,1.426,0.565,-0.647,-0.648,0.531
36.0,-9.454,1.426,0.565,-0.647,-0.648,0.531
39.0,-9.322,1.352,0.568,-0.661,-0.646,0.563
43.0,-9.322,1.352,0.568,-0.661,-0.646,0.563
47.0,-9.063,1.475,0.475,-0.63,-0.652,0.604
51.0,-9.063,1.475,0.475,-0.63,-0.652,0.604
54.0,-9.063,1.475,0.475,-0.63,-0.652,0.604
58.0,-8.892,1.606,0.433,-0.611,-0.647,0.643
62.0,-8.892,1.606,0.433,-0.611,-0.647,0.643
65.0,-8.892,1.606,0.452,-0.611,-0.647,0.643
69.0,-8.67,1.72,0.452,-0.632,-0.627,0.68
73.0,-8.67,1.72,0.452,-0.632,-0.627,0.68
77.0,-8.161,1.911,0.527,-0.701,-0.602,0.71
80.0,-8.161,1.911,0.527,-0.701,-0.602,0.71
84.0,-8.161,1.911,0.527,-0.701,-0.602,0.71
88.0,-7.802,1.947,0.616,-0.823,-0.568,0.731
92.0,-7.802,1.947,0.616,-0.823,-0.568,0.731
95.0,-7.802,1.734,0.733,-0.823,-0.568,0.731
99.0,-7.657,1.734,0.733,-0.962,-0.528,0.755
103.0,-7.657,1.734,0.733,-0.962,-0.528,0.755
107.0,-7.653,1.461,0.767,-1.078,-0.487,0.787
110.0,-7.653,1.461,0.767,-1.078,-0.487,0.787
114.0,-7.653,1.461,0.767,-1.078,-0.487,0.787
118.0,-7.813,1.251,0.702,-1.157,-0.433,0.83
122.0,-7.813,1.251,0.702,-1.157,-0.433,0.83
126.0,-7.925,1.28,0.703,-1.216,-0.365,0.876
130.0,-7.925,1.28,0.703,-1.216,-0.365,0.876
133.0,-7.925,1.28,0.703,-1.216,-0.365,0.876
137.0,-8.216,1.454,0.833,-1.281,-0.276,0.918
141.0,-8.216,1.454,0.833,-1.281,-0.276,0.918
