deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.377,-4.765,2.672,-0.47,-0.067,-0.157
3.0,-7.764,-3.823,2.028,-0.47,-0.05,-0.246
6.0,-7.764,-3.823,2.028,-0.47,-0.05,-0.246
9.0,-7.764,-3.823,2.028,-0.47,-0.05,-0.246
12.0,-7.555,-3.529,1.965,-0.576,0.003,-0.303
15.0,-7.555,-3.529,1.965,-0.576,0.003,-0.303
18.0,-7.555,-3.529,1.965,-0.576,0.003,-0.303
21.0,-8.135,-3.629,2.198,-0.576,0.003,-0.303
24.0,-8.135,-3.629,2.198,-0.681,0.06,-0.344
27.0,-8.135,-3.629,2.198,-0.681,0.06,-0.344
30.0,-8.135,-3.629,2.198,-0.681,0.06,-0.344
33.0,-8.819,-3.649,2.262,-0.734,0.081,-0.376
37.0,-8.819,-3.649,2.262,-0.734,0.081,-0.376
41.0,-8.907,-3.717,2.685,-0.764,0.069,-0.43
45.0,-8.907,-3.717,2.685,-0.764,0.069,-0.43
48.0,-8.907,-3.717,2.685,-0.764,0.069,-0.43
52.0,-8.46,-4.038,3.1,-0.731,0.011,-0.44
56.0,-8.46,-4.038,3.1,-0.731,0.011,-0.44
60.0,-8.46,-3.547,2.813,-0.731,0.011,-0.44
64.0,-8.959,-3.547,2.813,-0.621,-0.069,-0.44
68.0,-8.959,-3.547,2.813,-0.621,-0.069,-0.44
71.0,-9.151,-2.891,2.311,-0.577,-0.116,-0.472
75.0,-9.151,-2.891,2.311,-0.577,-0.116,-0.472
79.0,-9.151,-2.891,2.025,-0.577,-0.116,-0.472
83.0,-8.974,-2.197,2.025,-0.658,-0.121,-0.497
87.0,-8.974,-2.197,2.025,-0.658,-0.121,-0.497
91.0,-8.751,-1.729,1.835,-0.843,-0.116,-0.492
95.0,-8.751,-1.729,1.835,-0.843,-0.116,-0.492
99.0,-8.751,-1.729,1.835,-0.843,-0.116,-0.492
103.0,-8.602,-1.817,1.752,-1.049,-0.11,-0.464
107.0,-8.602,-1.817,1.752,-1.049,-0.11,-0.464
111.0,-8.399,-2.007,1.714,-1.177,-0.113,-0.42
115.0,-8.399,-2.007,1.714,-1.177,-0.113,-0.42
119.0,-8.399,-2.007,1.714,-1.177,-0.113,-0.42
123.0,-7.959,-2.288,1.624,-1.215,-0.127,-0.374
127.0,-7.959,-2.288,1.624,-1.215,-0.127,-0.374
131.0,-7.484,-2.402,1.494,-1.155,-0.139,-0.333
135.0,-7.484,-2.402,1.494,-1.155,-0.139,-0.333
139.0,-7.484,-2.402,1.54,-1.155,-0.139,-0.333
143.0,-7.163,-1.938,1.54,-1.053,-0.132,-0.314
147.0,-7.163,-1.938,1.54,-1.053,-0.132,-0.314
151.0,-6.958,-1.269,1.755,-1.008,-0.119,-0.307
155.0,-6.958,-1.269,1.755,-1.008,-0.119,-0.307
159.0,-6.537,-0.548,1.842,-1.008,-0.119,-0.307
163.0,-6.537,-0.548,1.842,-1.057,-0.135,-0.301
167.0,-6.537,-0.548,1.842,-1.057,-0.135,-0.301
171.0,-6.104,0.08,1.859,-1.186,-0.166,-0.265
175.0,-6.104,0.08,1.859,-1.186,-0.166,-0.265
178.0,-5.753,0.285,2.07,-1.186,-0.166,-0.265
182.0,-5.753,0.285,2.07,-1.375,-0.193,-0.228
186.0,-5.753,0.285,2.07,-1.375,-0.193,-0.228
190.0,-5.668,0.275,2.284,-1.581,-0.234,-0.175
194.0,-5.668,0.275,2.284,-1.581,-0.234,-0.175
198.0,-5.668,0.455,2.298,-1.581,-0.234,-0.175
202.0,-5.523,0.455,2.298,-1.794,-0.294,-0.129
206.0,-5.523,0.455,2.298,-1.794,-0.294,-0.129
210.0,-5.171,0.762,2.183,-2.029,-0.36,-0.086
214.0,-5.171,0.762,2.183,-2.029,-0.36,-0.086
217.0,-5.171,0.762,2.015,-2.029,-0.36,-0.086
221.0,-5.205,1.201,2.015,-2.298,-0.422,-0.05
225.0,-5.205,1.201,2.015,-2.298,-0.422,-0.05
229.0,-5.401,1.358,1.875,-2.608,-0.481,-0.024
233.0,-5.401,1.358,1.875,-2.608,-0.481,-0.024
237.0,-5.401,1.358,1.875,-2.608,-0.481,-0.024
241.0,-5.668,1.038,1.85,-2.905,-0.544,0.009
245.0,-5.668,1.038,1.85,-2.905,-0.544,0.009
249.0,-5.856,0.294,1.902,-3.092,-0.615,0.047
252.0,-5.856,0.294,1.902,-3.092,-0.615,0.047
256.0,-5.856,0.294,1.902,-3.092,-0.615,0.047
260.0,-6.409,-0.291,2.054,-3.142,-0.654,0.078
264.0,-6.409,-0.291,2.054,-3.142,-0.654,0.078
268.0,-7.019,-0.716,2.273,-3.157,-0.657,0.063
272.0,-7.019,-0.716,2.273,-3.157,-0.657,0.063
276.0,-7.019,-0.716,2.273,-3.157,-0.657,0.063
280.0,-7.741,-1.304,2.486,-3.138,-0.649,0.038
283.0,-7.741,-1.304,2.486,-3.138,-0.649,0.038
287.0,-8.271,-1.732,2.907,-3.138,-0.67,0.046
291.0,-8.271,-1.732,2.907,-3.032,-0.67,0.046
295.0,-8.271,-1.732,2.907,-3.032,-0.67,0.046
299.0,-8.817,-2.202,3.505,-2.845,-0.699,0.075
303.0,-8.817,-2.202,3.505,-2.845,-0.699,0.075
307.0,-9.354,-2.665,3.875,-2.845,-0.699,0.115
311.0,-9.354,-2.665,3.875,-2.537,-0.732,0.115
315.0,-9.354,-2.665,3.875,-2.537,-0.732,0.115
319.0,-9.867,-2.921,4.035,-2.104,-0.767,0.184
323.0,-9.867,-2.921,4.035,-2.104,-0.767,0.184
326.0,-10.615,-2.667,3.907,-2.104,-0.767,0.184
330.0,-10.615,-2.667,3.907,-1.613,-0.803,0.282
334.0,-10.615,-2.667,3.907,-1.613,-0.803,0.282
338.0,-11.409,-2.238,3.587,-1.154,-0.866,0.379
342.0,-11.409,-2.238,3.587,-1.154,-0.866,0.379
346.0,-11.204,-1.629,3.239,-1.154,-0.866,0.435
350.0,-11.204,-1.629,3.239,-0.782,-0.953,0.435
354.0,-11.204,-1.629,3.239,-0.782,-0.953,0.435
