deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.986,-5.513,3.06,-1.99,-0.332,0.841
3.0,-8.383,-5.513,3.06,-1.807,-0.341,0.851
6.0,-8.383,-5.513,3.06,-1.807,-0.341,0.851
9.0,-8.383,-5.513,3.06,-1.807,-0.341,0.851
12.0,-7.949,-5.524,3.203,-1.546,-0.369,0.833
15.0,-7.949,-5.524,3.203,-1.546,-0.369,0.833
18.0,-7.949,-5.524,3.203,-1.546,-0.369,0.833
21.0,-7.63,-5.082,2.978,-1.286,-0.405,0.793
24.0,-7.63,-5.082,2.978,-1.286,-0.405,0.793
27.0,-7.63,-5.082,2.978,-1.286,-0.405,0.793
30.0,-7.612,-4.251,2.642,-1.286,-0.405,0.793
33.0,-7.612,-4.251,2.642,-1.072,-0.44,0.765
37.0,-7.612,-4.251,2.642,-1.072,-0.44,0.765
41.0,-7.308,-3.062,2.083,-0.959,-0.477,0.749
45.0,-7.308,-3.062,2.083,-0.959,-0.477,0.749
49.0,-7.308,-3.062,2.083,-0.959,-0.477,0.749
52.0,-6.622,-2.023,1.603,-0.993,-0.494,0.747
56.0,-6.622,-2.023,1.603,-0.993,-0.494,0.747
60.0,-5.847,-1.629,1.273,-0.993,-0.469,0.782
64.0,-5.847,-1.629,1.273,-1.132,-0.469,0.782
68.0,-5.847,-1.629,1.273,-1.132,-0.469,0.782
72.0,-5.127,-1.819,1.25,-1.272,-0.44,0.839
75.0,-5.127,-1.819,1.25,-1.272,-0.44,0.839
79.0,-5.127,-1.996,1.542,-1.272,-0.44,0.839
83.0,-5.091,-1.996,1.542,-1.36,-0.424,0.886
87.0,-5.091,-1.996,1.542,-1.36,-0.424,0.886
91.0,-5.197,-2.243,1.828,-1.43,-0.435,0.905
94.0,-5.197,-2.243,1.828,-1.43,-0.435,0.905
98.0,-5.197,-2.243,1.828,-1.43,-0.435,0.905
102.0,-5.085,-2.527,1.999,-1.478,-0.479,0.921
106.0,-5.085,-2.527,1.999,-1.478,-0.479,0.921
110.0,-5.274,-2.706,2.105,-1.496,-0.54,0.934
114.0,-5.274,-2.706,2.105,-1.496,-0.54,0.934
118.0,-5.274,-2.706,2.105,-1.496,-0.54,0.934
122.0,-5.582,-2.882,2.122,-1.495,-0.609,0.942
126.0,-5.582,-2.882,2.122,-1.495,-0.609,0.942
129.0,-5.847,-3.09,2.103,-1.467,-0.673,0.949
133.0,-5.847,-3.09,2.103,-1.467,-0.673,0.949
137.0,-5.847,-3.09,2.103,-1.467,-0.673,0.949
141.0,-6.031,-2.885,2.073,-1.399,-0.732,0.953
145.0,-6.031,-2.885,2.073,-1.399,-0.732,0.953
149.0,-6.22,-2.426,2.054,-1.332,-0.794,0.939
153.0,-6.22,-2.426,2.054,-1.332,-0.794,0.939
157.0,-6.22,-2.426,2.054,-1.332,-0.794,0.939
161.0,-5.941,-1.988,2.05,-1.276,-0.87,0.92
165.0,-5.941,-1.988,2.05,-1.276,-0.87,0.92
169.0,-5.378,-1.563,2.026,-1.276,-0.94,0.908
172.0,-5.378,-1.563,2.026,-1.207,-0.94,0.908
176.0,-5.378,-1.563,2.026,-1.207,-0.94,0.908
180.0,-5.122,-1.135,1.981,-1.129,-0.991,0.893
184.0,-5.122,-1.135,1.981,-1.129,-0.991,0.893
188.0,-5.464,-1.071,1.967,-1.129,-0.991,0.893
192.0,-5.464,-1.071,1.967,-1.054,-1.012,0.869
196.0,-5.464,-1.071,1.967,-1.054,-1.012,0.869
200.0,-6.006,-0.879,2.0,-0.963,-1.003,0.852
204.0,-6.006,-0.879,2.0,-0.963,-1.003,0.852
208.0,-6.69,-0.72,2.165,-0.963,-1.003,0.852
212.0,-6.69,-0.72,2.165,-0.885,-0.976,0.855
215.0,-6.69,-0.72,2.165,-0.885,-0.976,0.855
219.0,-7.598,-1.264,2.785,-0.833,-0.959,0.839
223.0,-7.598,-1.264,2.785,-0.833,-0.959,0.839
227.0,-7.598,-1.264,3.703,-0.833,-0.959,0.839
231.0,-8.353,-1.432,3.703,-0.744,-0.958,0.767
235.0,-8.353,-1.432,3.703,-0.744,-0.958,0.767
239.0,-8.614,-0.423,4.619,-0.687,-0.964,0.649
243.0,-8.614,-0.423,4.619,-0.687,-0.964,0.649
247.0,-8.614,-0.423,4.619,-0.687,-0.964,0.649
251.0,-8.424,0.814,5.528,-0.81,-0.959,0.492
254.0,-8.424,0.814,5.528,-0.81,-0.959,0.492
258.0,-8.549,1.549,6.234,-1.112,-0.895,0.356
262.0,-8.549,1.549,6.234,-1.112,-0.895,0.356
266.0,-8.549,1.549,6.234,-1.112,-0.895,0.356
270.0,-9.675,0.852,6.698,-1.477,-0.824,0.295
273.0,-9.675,0.852,6.698,-1.477,-0.824,0.295
277.0,-11.072,0.115,6.907,-1.664,-0.79,0.35
281.0,-11.072,0.115,6.907,-1.664,-0.79,0.35
285.0,-11.072,0.115,6.907,-1.664,-0.79,0.35
289.0,-12.065,0.046,7.132,-1.712,-0.813,0.401
293.0,-12.065,0.046,7.132,-1.712,-0.813,0.401
297.0,-12.43,-0.164,7.519,-1.712,-0.813,0.443
301.0,-12.43,-0.164,7.519,-1.737,-0.895,0.443
305.0,-12.43,-0.164,7.519,-1.737,-0.895,0.443
309.0,-12.434,-0.648,7.985,-1.749,-1.021,0.535
313.0,-12.434,-0.648,7.985,-1.749,-1.021,0.535
317.0,-12.416,-1.595,8.483,-1.727,-1.132,0.688
321.0,-12.416,-1.595,8.483,-1.727,-1.132,0.688
