deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,1.094,5.845,8.453,0.195,-0.043,0.101
3.0,1.094,5.845,8.453,0.252,-0.058,0.108
6.0,1.094,5.845,8.453,0.252,-0.058,0.108
9.0,1.094,5.845,8.453,0.252,-0.058,0.108
12.0,1.171,5.994,8.445,0.283,-0.072,0.128
15.0,1.171,5.994,8.445,0.283,-0.072,0.128
18.0,1.171,5.994,8.445,0.283,-0.072,0.128
21.0,1.277,6.012,8.425,0.27,-0.084,0.141
24.0,1.277,6.012,8.425,0.27,-0.084,0.141
27.0,1.277,6.012,8.425,0.27,-0.084,0.141
30.0,1.332,5.845,8.394,0.27,-0.084,0.135
33.0,1.332,5.845,8.394,0.229,-0.09,0.135
36.0,1.332,5.845,8.394,0.229,-0.09,0.135
39.0,1.332,5.845,8.394,0.229,-0.09,0.135
42.0,1.327,5.667,8.389,0.196,-0.096,0.117
45.0,1.327,5.667,8.389,0.196,-0.096,0.117
48.0,1.327,5.667,8.389,0.196,-0.096,0.117
52.0,1.306,5.54,8.422,0.182,-0.108,0.089
55.0,1.306,5.54,8.422,0.182,-0.108,0.089
59.0,1.306,5.54,8.368,0.182,-0.108,0.089
62.0,1.248,5.503,8.368,0.195,-0.12,0.064
66.0,1.248,5.503,8.368,0.195,-0.12,0.064
69.0,1.27,5.492,8.304,0.195,-0.128,0.037
73.0,1.27,5.492,8.304,0.225,-0.128,0.037
76.0,1.27,5.492,8.304,0.225,-0.128,0.037
80.0,1.373,5.439,8.248,0.266,-0.125,0.004
84.0,1.373,5.439,8.248,0.266,-0.125,0.004
87.0,1.373,5.439,8.248,0.266,-0.125,0.004
91.0,1.363,5.408,8.247,0.321,-0.115,-0.031
94.0,1.363,5.408,8.247,0.321,-0.115,-0.031
98.0,1.363,5.408,8.247,0.321,-0.115,-0.031
102.0,1.336,5.677,8.286,0.384,-0.105,-0.065
105.0,1.336,5.677,8.286,0.384,-0.105,-0.065
109.0,1.354,5.926,8.298,0.418,-0.092,-0.101
113.0,1.354,5.926,8.298,0.418,-0.092,-0.101
117.0,1.354,5.926,8.298,0.418,-0.092,-0.101
120.0,1.453,5.99,8.34,0.431,-0.082,-0.139
124.0,1.453,5.99,8.34,0.431,-0.082,-0.139
128.0,1.453,5.99,8.332,0.431,-0.082,-0.139
132.0,1.574,6.273,8.332,0.44,-0.059,-0.188
135.0,1.574,6.273,8.332,0.44,-0.059,-0.188
139.0,1.703,6.476,8.527,0.41,-0.019,-0.242
143.0,1.703,6.476,8.527,0.41,-0.019,-0.242
146.0,1.703,6.476,8.527,0.41,-0.019,-0.242
150.0,1.871,6.62,8.62,0.371,0.022,-0.294
154.0,1.871,6.62,8.62,0.371,0.022,-0.294
157.0,1.871,6.62,8.655,0.371,0.022,-0.294
161.0,1.709,6.598,8.655,0.321,-0.013,-0.355
165.0,1.709,6.598,8.655,0.321,-0.013,-0.355
169.0,1.762,6.236,8.787,0.26,-0.075,-0.42
172.0,1.762,6.236,8.787,0.26,-0.075,-0.42
176.0,1.762,6.236,8.787,0.26,-0.075,-0.42
180.0,2.143,6.125,8.901,0.213,-0.106,-0.49
184.0,2.143,6.125,8.901,0.213,-0.106,-0.49
187.0,2.143,5.943,9.087,0.213,-0.106,-0.49
191.0,2.429,5.943,9.087,0.161,-0.125,-0.561
195.0,2.429,5.943,9.087,0.161,-0.125,-0.561
198.0,2.538,5.684,9.274,0.125,-0.152,-0.648
202.0,2.538,5.684,9.274,0.125,-0.152,-0.648
206.0,2.538,5.684,9.274,0.125,-0.152,-0.648
210.0,2.414,5.478,9.385,0.132,-0.194,-0.747
213.0,2.414,5.478,9.385,0.132,-0.194,-0.747
217.0,2.301,5.2,9.553,0.132,-0.194,-0.747
221.0,2.301,5.2,9.553,0.182,-0.251,-0.841
225.0,2.301,5.2,9.553,0.182,-0.251,-0.841
228.0,2.421,4.83,9.738,0.268,-0.315,-0.938
232.0,2.421,4.83,9.738,0.268,-0.315,-0.938
236.0,2.421,4.83,9.738,0.268,-0.315,-0.938
240.0,2.591,4.47,9.934,0.38,-0.376,-1.05
243.0,2.591,4.47,9.934,0.38,-0.376,-1.05
247.0,2.712,4.136,10.092,0.38,-0.376,-1.178
251.0,2.712,4.136,10.092,0.513,-0.444,-1.178
255.0,2.712,4.136,10.092,0.513,-0.444,-1.178
258.0,2.675,3.826,10.216,0.673,-0.517,-1.314
262.0,2.675,3.826,10.216,0.673,-0.517,-1.314
266.0,2.675,3.826,10.245,0.673,-0.517,-1.314
270.0,2.383,3.624,10.245,0.857,-0.596,-1.451
274.0,2.383,3.624,10.245,0.857,-0.596,-1.451
278.0,1.855,3.525,10.009,1.062,-0.684,-1.578
281.0,1.855,3.525,10.009,1.062,-0.684,-1.578
285.0,1.855,3.525,10.009,1.062,-0.684,-1.578
289.0,1.399,3.601,9.643,1.274,-0.781,-1.695
293.0,1.399,3.601,9.643,1.274,-0.781,-1.695
296.0,1.228,3.79,9.316,1.274,-0.877,-1.802
300.0,1.228,3.79,9.316,1.471,-0.877,-1.802
304.0,1.228,3.79,9.316,1.471,-0.877,-1.802
308.0,1.094,4.112,8.951,1.633,-0.972,-1.903
311.0,1.094,4.112,8.951,1.633,-0.972,-1.903
315.0,1.094,4.112,8.951,1.633,-0.972,-1.903
319.0,0.756,4.528,8.519,1.748,-1.068,-1.988
323.0,0.756,4.528,8.519,1.748,-1.068,-1.988
326.0,0.395,4.917,8.109,1.813,-1.166,-2.054
330.0,0.395,4.917,8.109,1.813,-1.166,-2.054
334.0,0.395,4.917,8.109,1.813,-1.166,-2.054
338.0,0.086,5.349,7.731,1.832,-1.264,-2.115
341.0,0.086,5.349,7.731,1.832,-1.264,-2.115
345.0,0.086,5.349,7.295,1.832,-1.264,-2.115
349.0,0.029,5.739,7.295,1.801,-1.356,-2.177
352.0,0.029,5.739,7.295,1.801,-1.356,-2.177
356.0,-0.015,6.23,6.945,1.726,-1.426,-2.242
360.0,-0.015,6.23,6.945,1.726,-1.426,-2.242
364.0,-0.015,6.23,6.945,1.726,-1.426,-2.242
368.0,-0.475,6.877,6.504,1.623,-1.485,-2.276
371.0,-0.475,6.877,6.504,1.623,-1.485,-2.276
375.0,-0.872,7.303,5.885,1.623,-1.485,-2.242
379.0,-0.872,7.303,5.885,1.508,-1.542,-2.242
383.0,-0.872,7.303,5.885,1.508,-1.542,-2.242
387.0,-1.052,7.452,5.365,1.385,-1.588,-2.169
391.0,-1.052,7.452,5.365,1.385,-1.588,-2.169
394.0,-1.052,7.452,4.887,1.385,-1.588,-2.169
398.0,-1.155,7.506,4.887,1.269,-1.618,-2.092
402.0,-1.155,7.506,4.887,1.269,-1.618,-2.092
406.0,-1.33,7.618,4.45,1.167,-1.621,-2.007
410.0,-1.33,7.618,4.45,1.167,-1.621,-2.007
413.0,-1.33,7.618,4.45,1.167,-1.621,-2.007
417.0,-1.577,7.858,4.113,1.078,-1.599,-1.906
421.0,-1.577,7.858,4.113,1.078,-1.599,-1.906
425.0,-1.757,8.101,3.789,1.002,-1.561,-1.789
429.0,-1.757,8.101,3.789,1.002,-1.561,-1.789
433.0,-1.757,8.101,3.789,1.002,-1.561,-1.789
436.0,-1.975,8.503,3.556,0.938,-1.504,-1.658
440.0,-1.975,8.503,3.556,0.938,-1.504,-1.658
444.0,-2.209,8.885,3.268,0.938,-1.504,-1.658
448.0,-2.209,8.885,3.268,0.879,-1.433,-1.492
452.0,-2.209,8.885,3.268,0.879,-1.433,-1.492
455.0,-2.399,9.16,3.016,0.812,-1.347,-1.293
459.0,-2.399,9.16,3.016,0.812,-1.347,-1.293
463.0,-2.399,9.16,3.016,0.812,-1.347,-1.293
467.0,-2.517,9.38,2.746,0.728,-1.246,-1.075
471.0,-2.517,9.38,2.746,0.728,-1.246,-1.075
475.0,-2.656,9.586,2.475,0.625,-1.125,-0.844
478.0,-2.656,9.586,2.475,0.625,-1.125,-0.844
482.0,-2.656,9.586,2.475,0.625,-1.125,-0.844
486.0,-2.931,9.84,2.237,0.513,-0.98,-0.608
490.0,-2.931,9.84,2.237,0.513,-0.98,-0.608
494.0,-3.214,10.049,1.909,0.513,-0.98,-0.376
498.0,-3.214,10.049,1.909,0.399,-0.819,-0.376
501.0,-3.214,10.049,1.909,0.399,-0.819,-0.376
505.0,-3.548,10.296,1.697,0.285,-0.63,-0.147
509.0,-3.548,10.296,1.697,0.285,-0.63,-0.147
513.0,-3.792,10.587,1.646,0.285,-0.63,-0.147
517.0,-3.792,10.587,1.646,0.186,-0.427,0.084
521.0,-3.792,10.587,1.646,0.186,-0.427,0.084
525.0,-4.035,10.958,1.74,0.109,-0.216,0.325
529.0,-4.035,10.958,1.74,0.109,-0.216,0.325
532.0,-4.035,10.958,1.74,0.109,-0.216,0.325
536.0,-4.312,11.42,1.768,0.055,-0.004,0.576
540.0,-4.312,11.42,1.768,0.055,-0.004,0.576
544.0,-4.518,11.829,1.737,0.016,0.215,0.84
548.0,-4.518,11.829,1.737,0.016,0.215,0.84
551.0,-4.518,11.829,1.737,0.016,0.215,0.84
555.0,-4.726,12.199,1.637,-0.022,0.447,1.109
559.0,-4.726,12.199,1.637,-0.022,0.447,1.109
563.0,-4.993,12.563,1.552,-0.022,0.447,1.109
567.0,-4.993,12.563,1.552,-0.063,0.694,1.387
570.0,-4.993,12.563,1.552,-0.063,0.694,1.387
574.0,-5.258,12.823,1.476,-0.11,0.951,1.675
578.0,-5.258,12.823,1.476,-0.11,0.951,1.675
582.0,-5.258,12.823,1.476,-0.11,0.951,1.675
586.0,-5.609,13.132,1.427,-0.161,1.21,1.964
589.0,-5.609,13.132,1.427,-0.161,1.21,1.964
593.0,-5.925,13.566,1.451,-0.222,1.469,2.263
597.0,-5.925,13.566,1.451,-0.222,1.469,2.263
601.0,-5.925,13.566,1.451,-0.222,1.469,2.263
605.0,-6.075,14.045,1.628,-0.287,1.731,2.569
609.0,-6.075,14.045,1.628,-0.287,1.731,2.569
612.0,-6.165,14.599,1.803,-0.287,1.988,2.869
616.0,-6.165,14.599,1.803,-0.339,1.988,2.869
620.0,-6.165,14.599,1.803,-0.339,1.988,2.869
624.0,-6.123,15.233,2.07,-0.37,2.237,3.184
628.0,-6.123,15.233,2.07,-0.37,2.237,3.184
631.0,-6.123,15.979,2.448,-0.37,2.237,3.184
635.0,-6.056,15.979,2.448,-0.375,2.473,3.519
639.0,-6.056,15.979,2.448,-0.375,2.473,3.519
643.0,-5.945,16.639,2.677,-0.365,2.696,3.884
647.0,-5.945,16.639,2.677,-0.365,2.696,3.884
651.0,-5.945,16.639,2.677,-0.365,2.696,3.884
654.0,-5.868,17.039,2.789,-0.382,2.916,4.299
658.0,-5.868,17.039,2.789,-0.382,2.916,4.299
662.0,-5.675,17.209,2.908,-0.461,3.132,4.739
666.0,-5.675,17.209,2.908,-0.461,3.132,4.739
670.0,-5.675,17.209,2.908,-0.461,3.132,4.739
673.0,-5.396,16.972,3.01,-0.628,3.333,4.996
677.0,-5.396,16.972,3.01,-0.628,3.333,4.996
681.0,-4.968,16.538,3.263,-0.628,3.333,4.996
685.0,-4.968,16.538,3.263,-0.852,3.502,5.013
689.0,-4.968,16.538,3.263,-0.852,3.502,5.013
693.0,-4.564,16.133,3.578,-1.084,3.634,5.013
696.0,-4.564,16.133,3.578,-1.084,3.634,5.013
700.0,-4.564,16.133,3.578,-1.084,3.634,5.013
704.0,-4.202,15.707,3.896,-1.315,3.731,5.013
708.0,-4.202,15.707,3.896,-1.315,3.731,5.013
712.0,-3.956,15.069,4.313,-1.562,3.806,5.013
715.0,-3.956,15.069,4.313,-1.562,3.806,5.013
719.0,-3.956,15.069,4.313,-1.562,3.806,5.013
723.0,-3.717,14.04,5.03,-1.838,3.849,5.013
727.0,-3.717,14.04,5.03,-1.838,3.849,5.013
731.0,-3.547,12.785,5.746,-1.838,3.85,5.013
735.0,-3.547,12.785,5.746,-2.126,3.85,5.013
738.0,-3.547,12.785,5.746,-2.126,3.85,5.013
742.0,-3.314,11.246,6.224,-2.417,3.822,5.013
746.0,-3.314,11.246,6.224,-2.417,3.822,5.013
750.0,-3.314,11.246,6.762,-2.417,3.822,5.013
754.0,-3.068,9.514,6.762,-2.717,3.793,5.013
757.0,-3.068,9.514,6.762,-2.717,3.793,5.013
761.0,-2.868,7.711,7.363,-3.032,3.756,5.013
765.0,-2.868,7.711,7.363,-3.032,3.756,5.013
769.0,-2.868,7.711,7.363,-3.032,3.756,5.013
772.0,-2.624,5.837,8.054,-3.36,3.729,5.013
776.0,-2.624,5.837,8.054,-3.36,3.729,5.013
780.0,-3.316,3.746,9.303,-3.36,3.729,5.013
784.0,-3.316,3.746,9.303,-3.71,3.725,5.013
787.0,-3.316,3.746,9.303,-3.71,3.725,5.013
791.0,-5.431,1.299,9.982,-4.08,3.627,5.013
795.0,-5.431,1.299,9.982,-4.08,3.627,5.013
798.0,-5.431,1.299,9.982,-4.08,3.627,5.013
802.0,-8.219,-1.054,9.276,-4.438,3.337,5.013
806.0,-8.219,-1.054,9.276,-4.438,3.337,5.013
810.0,-10.456,-3.461,8.336,-4.438,2.941,5.013
814.0,-10.456,-3.461,8.336,-4.783,2.941,5.013
818.0,-10.456,-3.461,8.336,-4.783,2.941,5.013
822.0,-12.491,-5.617,7.098,-4.995,2.594,5.013
825.0,-12.491,-5.617,7.098,-4.995,2.594,5.013
829.0,-14.553,-7.51,5.517,-4.995,2.594,5.013
833.0,-14.553,-7.51,5.517,-5.013,2.303,5.013
837.0,-14.553,-7.51,5.517,-5.013,2.303,5.013
841.0,-15.9,-9.308,4.789,-5.013,1.986,5.013
845.0,-15.9,-9.308,4.789,-5.013,1.986,5.013
849.0,-15.468,-10.927,4.903,-5.013,1.986,5.013
853.0,-15.468,-10.927,4.903,-5.013,1.591,5.013
857.0,-15.468,-10.927,4.903,-5.013,1.591,5.013
861.0,-14.219,-12.3,5.007,-5.013,1.12,5.013
865.0,-14.219,-12.3,5.007,-5.013,1.12,5.013
869.0,-13.019,-13.527,4.818,-5.013,1.12,5.013
873.0,-13.019,-13.527,4.818,-5.013,0.561,5.013
877.0,-13.019,-13.527,4.818,-5.013,0.561,5.013
881.0,-11.504,-14.477,4.324,-5.013,-0.077,5.001
885.0,-11.504,-14.477,4.324,-5.013,-0.077,5.001
889.0,-9.226,-14.929,3.468,-5.013,-0.703,4.684
893.0,-9.226,-14.929,3.468,-5.013,-0.703,4.684
897.0,-9.226,-14.929,3.468,-5.013,-0.703,4.684
901.0,-6.199,-14.979,2.448,-5.013,-1.188,3.994
905.0,-6.199,-14.979,2.448,-5.013,-1.188,3.994
909.0,-3.117,-14.835,1.796,-5.013,-1.445,3.217
913.0,-3.117,-14.835,1.796,-5.013,-1.445,3.217
917.0,-3.117,-14.835,1.796,-5.013,-1.445,3.217
921.0,-0.416,-14.46,1.814,-4.977,-1.506,2.346
925.0,-0.416,-14.46,1.814,-4.977,-1.506,2.346
929.0,1.692,-13.651,2.233,-4.66,-1.434,1.431
933.0,1.692,-13.651,2.233,-4.66,-1.434,1.431
937.0,1.692,-13.651,2.233,-4.66,-1.434,1.431
