deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.975,-4.286,3.988,0.436,-0.107,-0.005
3.0,-8.975,-4.286,3.988,0.436,-0.107,-0.005
6.0,-8.773,-4.109,3.805,0.472,-0.14,-0.011
9.0,-8.773,-4.109,3.805,0.472,-0.14,-0.011
12.0,-8.773,-4.109,3.805,0.472,-0.14,-0.011
15.0,-8.773,-4.109,3.882,0.472,-0.14,-0.011
18.0,-8.579,-4.205,3.882,0.471,-0.163,-0.02
21.0,-8.579,-4.205,3.882,0.471,-0.163,-0.02
24.0,-8.579,-4.205,3.882,0.471,-0.163,-0.02
27.0,-8.521,-4.089,3.823,0.51,-0.161,-0.037
30.0,-8.521,-4.089,3.823,0.51,-0.161,-0.037
33.0,-8.521,-4.089,3.823,0.51,-0.161,-0.037
37.0,-8.321,-3.899,3.162,0.525,-0.167,-0.065
41.0,-8.321,-3.899,3.162,0.525,-0.167,-0.065
45.0,-8.321,-3.969,4.146,0.525,-0.167,-0.065
49.0,-8.502,-3.969,4.146,0.503,-0.134,-0.086
52.0,-8.502,-3.969,4.146,0.503,-0.134,-0.086
56.0,-8.465,-3.712,3.772,0.468,-0.116,-0.115
60.0,-8.465,-3.712,3.772,0.468,-0.116,-0.115
64.0,-8.465,-3.712,3.772,0.468,-0.116,-0.115
68.0,-8.495,-3.808,3.976,0.425,-0.112,-0.136
72.0,-8.495,-3.808,3.976,0.425,-0.112,-0.136
75.0,-8.511,-3.988,4.181,0.411,-0.113,-0.147
79.0,-8.511,-3.988,4.181,0.411,-0.113,-0.147
83.0,-8.511,-3.988,4.181,0.411,-0.113,-0.147
87.0,-8.536,-4.044,4.391,0.428,-0.121,-0.158
91.0,-8.536,-4.044,4.391,0.428,-0.121,-0.158
94.0,-8.52,-4.266,4.785,0.428,-0.121,-0.173
98.0,-8.52,-4.266,4.785,0.452,-0.136,-0.173
102.0,-8.52,-4.266,4.785,0.452,-0.136,-0.173
106.0,-8.43,-4.433,5.318,0.496,-0.153,-0.201
110.0,-8.43,-4.433,5.318,0.496,-0.153,-0.201
114.0,-8.43,-4.485,5.683,0.496,-0.153,-0.201
118.0,-8.53,-4.485,5.683,0.563,-0.176,-0.231
122.0,-8.53,-4.485,5.683,0.563,-0.176,-0.231
126.0,-8.171,-4.4,6.166,0.595,-0.143,-0.256
129.0,-8.171,-4.4,6.166,0.595,-0.143,-0.256
133.0,-8.171,-4.4,6.534,0.595,-0.143,-0.256
137.0,-9.107,-5.384,6.534,0.689,-0.156,-0.277
141.0,-9.107,-5.384,6.534,0.689,-0.156,-0.277
145.0,-8.326,-4.743,6.627,0.864,-0.341,-0.322
149.0,-8.326,-4.743,6.627,0.864,-0.341,-0.322
153.0,-8.326,-4.743,6.627,0.864,-0.341,-0.322
157.0,-8.974,-4.492,6.771,0.892,-0.451,-0.407
161.0,-8.974,-4.492,6.771,0.892,-0.451,-0.407
165.0,-9.139,-4.336,6.884,0.854,-0.62,-0.476
168.0,-9.139,-4.336,6.884,0.854,-0.62,-0.476
172.0,-9.139,-4.336,6.884,0.854,-0.62,-0.476
176.0,-9.166,-4.357,7.186,0.768,-0.759,-0.559
180.0,-9.166,-4.357,7.186,0.768,-0.759,-0.559
184.0,-9.183,-4.561,7.697,0.654,-0.881,-0.656
188.0,-9.183,-4.561,7.697,0.654,-0.881,-0.656
192.0,-9.183,-4.561,7.697,0.654,-0.881,-0.656
196.0,-9.321,-4.865,8.359,0.525,-1.012,-0.782
200.0,-9.321,-4.865,8.359,0.525,-1.012,-0.782
204.0,-9.511,-5.141,8.871,0.387,-1.156,-0.939
208.0,-9.511,-5.141,8.871,0.387,-1.156,-0.939
211.0,-9.511,-5.141,8.871,0.387,-1.156,-0.939
215.0,-9.723,-5.502,9.178,0.234,-1.307,-1.091
219.0,-9.723,-5.502,9.178,0.234,-1.307,-1.091
223.0,-9.966,-5.983,9.39,0.078,-1.458,-1.232
227.0,-9.966,-5.983,9.39,0.078,-1.458,-1.232
231.0,-9.966,-5.983,9.39,0.078,-1.458,-1.232
235.0,-10.204,-6.604,9.525,-0.067,-1.616,-1.381
239.0,-10.204,-6.604,9.525,-0.067,-1.616,-1.381
243.0,-10.312,-7.287,9.644,-0.189,-1.781,-1.551
247.0,-10.312,-7.287,9.644,-0.189,-1.781,-1.551
251.0,-10.312,-7.287,9.644,-0.189,-1.781,-1.551
255.0,-10.308,-7.923,9.728,-0.291,-1.959,-1.738
259.0,-10.308,-7.923,9.728,-0.291,-1.959,-1.738
263.0,-10.037,-8.513,9.468,-0.384,-2.142,-1.94
268.0,-10.037,-8.513,9.468,-0.384,-2.142,-1.94
272.0,-10.037,-8.513,9.078,-0.384,-2.142,-1.94
276.0,-9.687,-9.1,9.078,-0.48,-2.301,-2.15
280.0,-9.687,-9.1,9.078,-0.48,-2.301,-2.15
284.0,-9.347,-9.758,8.662,-0.576,-2.431,-2.371
288.0,-9.347,-9.758,8.662,-0.576,-2.431,-2.371
292.0,-9.048,-10.489,8.314,-0.576,-2.431,-2.371
296.0,-9.048,-10.489,8.314,-0.654,-2.533,-2.617
300.0,-9.048,-10.489,8.314,-0.654,-2.533,-2.617
304.0,-8.821,-11.267,8.079,-0.705,-2.615,-2.891
308.0,-8.821,-11.267,8.079,-0.705,-2.615,-2.891
312.0,-8.627,-11.934,7.851,-0.718,-2.689,-3.196
316.0,-8.627,-11.934,7.851,-0.718,-2.689,-3.196
320.0,-8.627,-11.934,7.851,-0.718,-2.689,-3.196
324.0,-8.412,-12.462,7.524,-0.692,-2.748,-3.521
328.0,-8.412,-12.462,7.524,-0.692,-2.748,-3.521
332.0,-8.12,-12.866,7.119,-0.635,-2.781,-3.836
337.0,-8.12,-12.866,7.119,-0.635,-2.781,-3.836
341.0,-8.12,-12.866,6.782,-0.635,-2.781,-3.836
345.0,-7.783,-13.359,6.782,-0.548,-2.783,-4.123
349.0,-7.783,-13.359,6.782,-0.548,-2.783,-4.123
353.0,-7.458,-13.682,6.444,-0.417,-2.765,-4.395
357.0,-7.458,-13.682,6.444,-0.417,-2.765,-4.395
361.0,-7.143,-14.31,6.205,-0.417,-2.765,-4.673
365.0,-7.143,-14.31,6.205,-0.199,-2.732,-4.673
369.0,-7.143,-14.31,6.205,-0.199,-2.732,-4.673
373.0,-6.823,-14.584,5.84,0.198,-2.663,-4.911
377.0,-6.823,-14.584,5.84,0.198,-2.663,-4.911
381.0,-7.077,-15.219,5.407,0.688,-2.581,-4.995
385.0,-7.077,-15.219,5.407,0.688,-2.581,-4.995
389.0,-7.077,-15.219,5.407,0.688,-2.581,-4.995
393.0,-7.134,-15.321,4.982,1.335,-2.522,-4.995
397.0,-7.134,-15.321,4.982,1.335,-2.522,-4.995
401.0,-7.245,-15.316,4.427,1.957,-2.452,-4.995
405.0,-7.245,-15.316,4.427,1.957,-2.452,-4.995
409.0,-7.245,-15.316,4.427,1.957,-2.452,-4.995
413.0,-6.923,-13.838,3.916,2.508,-2.367,-4.995
417.0,-6.923,-13.838,3.916,2.508,-2.367,-4.995
421.0,-6.256,-12.204,3.553,2.677,-2.277,-4.995
425.0,-6.256,-12.204,3.553,2.677,-2.277,-4.995
429.0,-6.256,-12.204,3.553,2.677,-2.277,-4.995
433.0,-5.238,-11.328,3.714,2.592,-2.195,-4.995
437.0,-5.238,-11.328,3.714,2.592,-2.195,-4.995
441.0,-4.277,-10.218,3.804,2.536,-2.102,-4.995
445.0,-4.277,-10.218,3.804,2.536,-2.102,-4.995
449.0,-4.277,-10.218,3.804,2.536,-2.102,-4.995
453.0,-3.498,-9.023,3.73,2.494,-1.997,-4.995
457.0,-3.498,-9.023,3.73,2.494,-1.997,-4.995
461.0,-2.915,-8.1,3.594,2.463,-1.869,-4.995
465.0,-2.915,-8.1,3.594,2.463,-1.869,-4.995
469.0,-2.915,-8.1,3.594,2.463,-1.869,-4.995
473.0,-2.461,-7.778,3.476,2.468,-1.721,-4.995
477.0,-2.461,-7.778,3.476,2.468,-1.721,-4.995
480.0,-2.087,-7.909,3.361,2.553,-1.565,-4.995
484.0,-2.087,-7.909,3.361,2.553,-1.565,-4.995
488.0,-2.087,-7.909,3.361,2.553,-1.565,-4.995
492.0,-1.807,-8.372,3.363,2.726,-1.4,-4.995
496.0,-1.807,-8.372,3.363,2.726,-1.4,-4.995
500.0,-1.482,-8.365,3.208,2.973,-1.237,-4.995
504.0,-1.482,-8.365,3.208,2.973,-1.237,-4.995
508.0,-1.482,-8.365,3.208,2.973,-1.237,-4.995
512.0,-1.23,-8.292,3.093,3.26,-1.057,-4.995
516.0,-1.23,-8.292,3.093,3.26,-1.057,-4.995
520.0,-1.235,-8.331,3.15,3.567,-0.879,-4.995
523.0,-1.235,-8.331,3.15,3.567,-0.879,-4.995
527.0,-1.235,-8.331,3.15,3.567,-0.879,-4.995
531.0,-1.383,-8.099,3.034,3.882,-0.73,-4.995
535.0,-1.383,-8.099,3.034,3.882,-0.73,-4.995
539.0,-1.702,-7.503,2.961,4.188,-0.603,-4.995
543.0,-1.702,-7.503,2.961,4.188,-0.603,-4.995
547.0,-1.702,-7.503,2.961,4.188,-0.603,-4.995
551.0,-1.906,-6.708,2.854,4.477,-0.502,-4.995
555.0,-1.906,-6.708,2.854,4.477,-0.502,-4.995
559.0,-1.902,-5.725,2.721,4.477,-0.429,-4.995
563.0,-1.902,-5.725,2.721,4.729,-0.429,-4.995
566.0,-1.902,-5.725,2.721,4.729,-0.429,-4.995
570.0,-1.775,-4.488,2.539,4.913,-0.383,-4.995
574.0,-1.775,-4.488,2.539,4.913,-0.383,-4.995
578.0,-1.741,-3.272,2.372,4.913,-0.383,-4.995
582.0,-1.741,-3.272,2.372,4.989,-0.359,-4.995
586.0,-1.741,-3.272,2.372,4.989,-0.359,-4.995
590.0,-1.771,-2.386,2.239,4.995,-0.362,-4.995
594.0,-1.771,-2.386,2.239,4.995,-0.362,-4.995
598.0,-1.927,-1.653,2.334,4.995,-0.362,-4.995
