deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.165,-2.069,6.346,0.177,0.039,-0.042
3.0,-8.165,-2.069,6.346,0.177,0.039,-0.042
6.0,-8.165,-2.069,6.346,0.177,0.039,-0.042
9.0,-8.623,-2.004,6.607,0.124,0.018,-0.079
12.0,-8.623,-2.004,6.607,0.124,0.018,-0.079
15.0,-8.623,-2.004,6.607,0.124,0.018,-0.079
18.0,-8.563,-2.14,6.616,0.084,-0.043,-0.104
21.0,-8.563,-2.14,6.616,0.084,-0.043,-0.104
24.0,-8.563,-2.14,6.616,0.084,-0.043,-0.104
27.0,-8.527,-2.271,6.556,0.084,-0.043,-0.122
30.0,-8.527,-2.271,6.556,0.084,-0.105,-0.122
33.0,-8.527,-2.271,6.556,0.084,-0.105,-0.122
36.0,-8.314,-2.265,6.399,0.084,-0.105,-0.122
40.0,-8.314,-2.265,6.399,0.114,-0.146,-0.134
44.0,-8.314,-2.265,6.399,0.114,-0.146,-0.134
48.0,-8.097,-2.247,6.28,0.146,-0.163,-0.144
52.0,-8.097,-2.247,6.28,0.146,-0.163,-0.144
55.0,-8.097,-2.247,6.28,0.146,-0.163,-0.144
59.0,-8.056,-2.186,6.303,0.177,-0.16,-0.144
63.0,-8.056,-2.186,6.303,0.177,-0.16,-0.144
67.0,-8.131,-2.152,6.462,0.199,-0.154,-0.134
71.0,-8.131,-2.152,6.462,0.199,-0.154,-0.134
75.0,-8.131,-2.152,6.462,0.199,-0.154,-0.134
78.0,-8.269,-2.193,6.739,0.208,-0.162,-0.124
82.0,-8.269,-2.193,6.739,0.208,-0.162,-0.124
86.0,-8.298,-2.233,6.946,0.208,-0.162,-0.121
90.0,-8.298,-2.233,6.946,0.216,-0.191,-0.121
94.0,-8.298,-2.233,6.946,0.216,-0.191,-0.121
97.0,-8.151,-2.233,7.055,0.227,-0.233,-0.131
101.0,-8.151,-2.233,7.055,0.227,-0.233,-0.131
105.0,-8.151,-2.233,7.141,0.227,-0.233,-0.131
109.0,-8.04,-2.401,7.141,0.252,-0.279,-0.148
113.0,-8.04,-2.401,7.141,0.252,-0.279,-0.148
117.0,-8.071,-2.667,7.131,0.319,-0.33,-0.162
121.0,-8.071,-2.667,7.131,0.319,-0.33,-0.162
125.0,-8.071,-2.667,7.131,0.319,-0.33,-0.162
129.0,-8.054,-2.641,7.117,0.422,-0.377,-0.167
133.0,-8.054,-2.641,7.117,0.422,-0.377,-0.167
136.0,-8.01,-2.389,7.262,0.51,-0.412,-0.17
140.0,-8.01,-2.389,7.262,0.51,-0.412,-0.17
144.0,-8.01,-2.389,7.262,0.51,-0.412,-0.17
148.0,-8.098,-2.17,7.651,0.556,-0.449,-0.168
152.0,-8.098,-2.17,7.651,0.556,-0.449,-0.168
156.0,-8.284,-2.16,8.121,0.576,-0.499,-0.157
160.0,-8.284,-2.16,8.121,0.576,-0.499,-0.157
164.0,-8.284,-2.16,8.121,0.576,-0.499,-0.157
168.0,-8.597,-2.545,8.673,0.62,-0.562,-0.147
172.0,-8.597,-2.545,8.673,0.62,-0.562,-0.147
175.0,-8.873,-2.86,9.202,0.752,-0.64,-0.144
179.0,-8.873,-2.86,9.202,0.752,-0.64,-0.144
