deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-7.033,-5.352,6.139,0.327,-0.216,0.046
3.0,-7.033,-5.352,6.139,0.327,-0.216,0.046
6.0,-7.178,-5.225,3.694,0.327,-0.163,0.019
9.0,-7.178,-5.225,3.694,0.327,-0.163,0.019
12.0,-7.178,-5.225,3.694,0.327,-0.163,0.019
15.0,-7.178,-5.225,3.787,0.327,-0.163,0.019
18.0,-6.041,-4.923,3.787,0.338,-0.348,0.031
21.0,-6.041,-4.923,3.787,0.338,-0.348,0.031
24.0,-6.041,-4.923,3.787,0.338,-0.348,0.031
27.0,-7.348,-4.72,4.656,0.238,-0.236,0.057
30.0,-7.348,-4.72,4.656,0.238,-0.236,0.057
33.0,-7.348,-4.72,4.656,0.238,-0.236,0.057
36.0,-7.644,-4.819,4.749,0.246,-0.091,0.031
40.0,-7.644,-4.819,4.749,0.246,-0.091,0.031
43.0,-7.644,-4.819,4.749,0.246,-0.091,0.031
47.0,-7.67,-4.746,4.628,0.231,-0.103,0.029
51.0,-7.67,-4.746,4.628,0.231,-0.103,0.029
54.0,-7.67,-4.821,4.489,0.231,-0.103,0.029
58.0,-7.604,-4.821,4.489,0.201,-0.11,0.045
62.0,-7.604,-4.821,4.489,0.201,-0.11,0.045
66.0,-7.548,-4.982,4.466,0.181,-0.112,0.06
69.0,-7.548,-4.982,4.466,0.181,-0.112,0.06
73.0,-7.548,-4.982,4.466,0.181,-0.112,0.06
77.0,-7.516,-5.124,4.494,0.177,-0.117,0.065
81.0,-7.516,-5.124,4.494,0.177,-0.117,0.065
84.0,-7.564,-5.244,4.547,0.177,-0.117,0.065
88.0,-7.564,-5.244,4.547,0.186,-0.121,0.066
92.0,-7.564,-5.244,4.547,0.186,-0.121,0.066
96.0,-7.682,-5.413,4.605,0.21,-0.126,0.072
99.0,-7.682,-5.413,4.605,0.21,-0.126,0.072
103.0,-7.682,-5.413,4.605,0.21,-0.126,0.072
107.0,-7.728,-5.462,4.615,0.251,-0.137,0.077
111.0,-7.728,-5.462,4.615,0.251,-0.137,0.077
114.0,-7.714,-5.42,4.646,0.289,-0.151,0.072
118.0,-7.714,-5.42,4.646,0.289,-0.151,0.072
122.0,-7.714,-5.42,4.646,0.289,-0.151,0.072
126.0,-7.606,-5.247,4.732,0.308,-0.15,0.056
130.0,-7.606,-5.247,4.732,0.308,-0.15,0.056
134.0,-7.567,-5.102,4.987,0.308,-0.15,0.056
137.0,-7.567,-5.102,4.987,0.307,-0.105,0.037
141.0,-7.567,-5.102,4.987,0.307,-0.105,0.037
145.0,-7.822,-5.225,5.362,0.332,-0.042,0.025
149.0,-7.822,-5.225,5.362,0.332,-0.042,0.025
153.0,-7.822,-5.225,5.362,0.332,-0.042,0.025
156.0,-7.786,-5.098,6.034,0.394,-0.102,0.022
160.0,-7.786,-5.098,6.034,0.394,-0.102,0.022
164.0,-8.343,-5.052,5.629,0.459,-0.159,0.035
168.0,-8.343,-5.052,5.629,0.459,-0.159,0.035
172.0,-8.343,-5.052,5.629,0.459,-0.159,0.035
176.0,-8.057,-4.967,6.205,0.445,-0.295,0.052
179.0,-8.057,-4.967,6.205,0.445,-0.295,0.052
183.0,-8.281,-5.042,6.318,0.445,-0.295,0.047
187.0,-8.281,-5.042,6.318,0.423,-0.383,0.047
191.0,-8.281,-5.042,6.318,0.423,-0.383,0.047
195.0,-8.57,-4.983,6.429,0.386,-0.494,0.023
198.0,-8.57,-4.983,6.429,0.386,-0.494,0.023
202.0,-8.57,-4.983,6.594,0.386,-0.494,0.023
206.0,-8.651,-4.914,6.594,0.307,-0.619,-0.026
210.0,-8.651,-4.914,6.594,0.307,-0.619,-0.026
214.0,-8.631,-5.04,6.751,0.202,-0.76,-0.089
218.0,-8.631,-5.04,6.751,0.202,-0.76,-0.089
222.0,-8.631,-5.04,6.751,0.202,-0.76,-0.089
226.0,-8.473,-5.192,6.853,0.103,-0.901,-0.159
230.0,-8.473,-5.192,6.853,0.103,-0.901,-0.159
233.0,-8.311,-5.329,7.124,0.019,-1.022,-0.244
237.0,-8.311,-5.329,7.124,0.019,-1.022,-0.244
241.0,-8.311,-5.329,7.124,0.019,-1.022,-0.244
245.0,-8.259,-5.526,7.546,-0.046,-1.132,-0.343
249.0,-8.259,-5.526,7.546,-0.046,-1.132,-0.343
253.0,-8.238,-5.837,8.083,-0.084,-1.241,-0.45
257.0,-8.238,-5.837,8.083,-0.084,-1.241,-0.45
261.0,-8.238,-5.837,8.083,-0.084,-1.241,-0.45
265.0,-8.338,-6.151,8.638,-0.084,-1.355,-0.552
269.0,-8.338,-6.151,8.638,-0.084,-1.355,-0.552
273.0,-8.486,-6.504,9.121,-0.04,-1.478,-0.646
277.0,-8.486,-6.504,9.121,-0.04,-1.478,-0.646
281.0,-8.486,-6.504,9.121,-0.04,-1.478,-0.646
285.0,-8.638,-6.919,9.514,0.058,-1.61,-0.726
289.0,-8.638,-6.919,9.514,0.058,-1.61,-0.726
293.0,-8.733,-7.405,9.927,0.22,-1.759,-0.798
297.0,-8.733,-7.405,9.927,0.22,-1.759,-0.798
301.0,-8.733,-7.405,9.927,0.22,-1.759,-0.798
305.0,-8.773,-7.866,10.201,0.43,-1.927,-0.868
309.0,-8.773,-7.866,10.201,0.43,-1.927,-0.868
313.0,-8.727,-8.053,10.241,0.661,-2.098,-0.937
317.0,-8.727,-8.053,10.241,0.661,-2.098,-0.937
321.0,-8.727,-8.053,10.241,0.661,-2.098,-0.937
325.0,-8.554,-8.128,10.162,0.874,-2.254,-0.997
329.0,-8.554,-8.128,10.162,0.874,-2.254,-0.997
333.0,-8.317,-8.211,10.003,1.042,-2.39,-1.047
337.0,-8.317,-8.211,10.003,1.042,-2.39,-1.047
341.0,-8.317,-8.211,9.899,1.042,-2.39,-1.047
344.0,-7.987,-8.277,9.899,1.168,-2.507,-1.103
348.0,-7.987,-8.277,9.899,1.168,-2.507,-1.103
