deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-7.226,-1.646,5.76,0.067,0.062,-0.076
3.0,-7.023,-1.549,5.92,0.052,0.074,-0.066
6.0,-7.023,-1.549,5.92,0.052,0.074,-0.066
9.0,-7.023,-1.549,5.92,0.052,0.074,-0.066
12.0,-7.207,-1.54,6.077,0.023,0.141,-0.048
15.0,-7.207,-1.54,6.077,0.023,0.141,-0.048
18.0,-7.207,-1.54,6.077,0.023,0.141,-0.048
21.0,-7.397,-1.5,6.284,0.023,0.141,-0.048
24.0,-7.397,-1.5,6.284,0.005,0.181,-0.032
27.0,-7.397,-1.5,6.284,0.005,0.181,-0.032
30.0,-7.397,-1.5,6.284,0.005,0.181,-0.032
33.0,-7.521,-1.443,6.421,-0.007,0.188,-0.018
36.0,-7.521,-1.443,6.421,-0.007,0.188,-0.018
40.0,-7.521,-1.443,6.421,-0.007,0.188,-0.018
44.0,-7.57,-1.26,6.622,-0.033,0.186,-0.017
48.0,-7.57,-1.26,6.622,-0.033,0.186,-0.017
51.0,-7.688,-1.449,6.937,-0.062,0.174,-0.022
55.0,-7.688,-1.449,6.937,-0.062,0.174,-0.022
59.0,-7.688,-1.449,6.937,-0.062,0.174,-0.022
63.0,-7.686,-1.579,7.278,-0.052,0.158,-0.029
67.0,-7.686,-1.579,7.278,-0.052,0.158,-0.029
71.0,-7.606,-1.708,7.725,-0.052,0.158,-0.035
74.0,-7.606,-1.708,7.725,-0.001,0.144,-0.035
78.0,-7.606,-1.708,7.725,-0.001,0.144,-0.035
82.0,-7.632,-1.907,8.259,0.085,0.123,-0.031
86.0,-7.632,-1.907,8.259,0.085,0.123,-0.031
89.0,-7.632,-1.907,8.259,0.085,0.123,-0.031
93.0,-7.741,-2.262,8.832,0.21,0.087,-0.023
97.0,-7.741,-2.262,8.832,0.21,0.087,-0.023
101.0,-7.689,-2.356,9.459,0.388,0.046,-0.018
104.0,-7.689,-2.356,9.459,0.388,0.046,-0.018
108.0,-7.689,-2.356,9.459,0.388,0.046,-0.018
112.0,-8.058,-2.822,10.338,0.593,-0.012,-0.01
116.0,-8.058,-2.822,10.338,0.593,-0.012,-0.01
120.0,-8.578,-3.037,11.196,0.593,-0.119,-0.013
124.0,-8.578,-3.037,11.196,0.856,-0.119,-0.013
128.0,-8.578,-3.037,11.196,0.856,-0.119,-0.013
132.0,-9.283,-2.977,11.915,1.127,-0.287,-0.046
136.0,-9.283,-2.977,11.915,1.127,-0.287,-0.046
140.0,-9.301,-2.498,12.214,1.355,-0.507,-0.094
144.0,-9.301,-2.498,12.214,1.355,-0.507,-0.094
148.0,-9.301,-2.498,12.214,1.355,-0.507,-0.094
152.0,-9.398,-2.684,12.55,1.518,-0.709,-0.122
156.0,-9.398,-2.684,12.55,1.518,-0.709,-0.122
160.0,-9.294,-2.121,12.657,1.665,-0.89,-0.142
164.0,-9.294,-2.121,12.657,1.665,-0.89,-0.142
168.0,-9.294,-2.121,12.657,1.665,-0.89,-0.142
172.0,-9.346,-1.704,12.806,1.703,-1.109,-0.2
176.0,-9.346,-1.704,12.806,1.703,-1.109,-0.2
180.0,-9.469,-1.537,12.948,1.635,-1.371,-0.281
184.0,-9.469,-1.537,12.948,1.635,-1.371,-0.281
188.0,-9.469,-1.537,12.948,1.635,-1.371,-0.281
192.0,-9.419,-1.272,12.93,1.499,-1.648,-0.394
196.0,-9.419,-1.272,12.93,1.499,-1.648,-0.394
200.0,-9.58,-1.286,12.915,1.28,-1.93,-0.544
204.0,-9.58,-1.286,12.915,1.28,-1.93,-0.544
208.0,-9.58,-1.286,12.915,1.28,-1.93,-0.544
212.0,-9.721,-1.542,13.091,1.002,-2.225,-0.715
216.0,-9.721,-1.542,13.091,1.002,-2.225,-0.715
220.0,-9.824,-2.008,13.411,0.717,-2.525,-0.9
224.0,-9.824,-2.008,13.411,0.717,-2.525,-0.9
228.0,-9.824,-2.008,13.792,0.717,-2.525,-0.9
232.0,-9.972,-2.649,13.792,0.473,-2.827,-1.096
236.0,-9.972,-2.649,13.792,0.473,-2.827,-1.096
240.0,-10.095,-3.536,14.091,0.293,-3.131,-1.292
244.0,-10.095,-3.536,14.091,0.293,-3.131,-1.292
248.0,-10.112,-4.639,14.195,0.293,-3.131,-1.292
252.0,-10.112,-4.639,14.195,0.197,-3.427,-1.495
256.0,-10.112,-4.639,14.195,0.197,-3.427,-1.495
260.0,-10.048,-5.748,14.21,0.204,-3.702,-1.713
264.0,-10.048,-5.748,14.21,0.204,-3.702,-1.713
268.0,-10.063,-6.664,14.234,0.32,-3.953,-1.936
273.0,-10.063,-6.664,14.234,0.32,-3.953,-1.936
277.0,-10.063,-6.664,14.234,0.32,-3.953,-1.936
281.0,-10.064,-7.326,14.246,0.544,-4.191,-2.143
285.0,-10.064,-7.326,14.246,0.544,-4.191,-2.143
