deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.882,-1.746,3.416,0.02,-0.04,0.021
3.0,-8.882,-1.746,3.641,0.02,-0.04,0.021
6.0,-8.875,-1.81,3.641,-0.063,-0.026,0.037
9.0,-8.875,-1.81,3.641,-0.063,-0.026,0.037
12.0,-8.875,-1.81,3.641,-0.063,-0.026,0.037
15.0,-8.908,-1.9,3.897,-0.134,-0.018,0.053
18.0,-8.908,-1.9,3.897,-0.134,-0.018,0.053
21.0,-8.908,-1.9,3.897,-0.134,-0.018,0.053
24.0,-8.958,-2.036,4.102,-0.186,-0.016,0.068
27.0,-8.958,-2.036,4.102,-0.186,-0.016,0.068
30.0,-8.958,-2.036,4.102,-0.186,-0.016,0.068
33.0,-8.966,-2.148,4.241,-0.186,-0.016,0.068
37.0,-8.966,-2.148,4.241,-0.216,-0.026,0.079
41.0,-8.966,-2.148,4.241,-0.216,-0.026,0.079
45.0,-8.915,-2.214,4.359,-0.223,-0.04,0.088
48.0,-8.915,-2.214,4.359,-0.223,-0.04,0.088
52.0,-8.915,-2.214,4.359,-0.223,-0.04,0.088
56.0,-8.935,-2.332,4.451,-0.219,-0.039,0.091
60.0,-8.935,-2.332,4.451,-0.219,-0.039,0.091
64.0,-8.844,-2.466,4.549,-0.198,-0.042,0.085
68.0,-8.844,-2.466,4.549,-0.198,-0.042,0.085
71.0,-8.844,-2.466,4.549,-0.198,-0.042,0.085
75.0,-8.797,-2.614,4.641,-0.154,-0.045,0.073
79.0,-8.797,-2.614,4.641,-0.154,-0.045,0.073
83.0,-8.8,-2.756,4.765,-0.154,-0.046,0.058
87.0,-8.8,-2.756,4.765,-0.088,-0.046,0.058
90.0,-8.8,-2.756,4.765,-0.088,-0.046,0.058
94.0,-8.859,-2.863,4.961,-0.007,-0.048,0.044
98.0,-8.859,-2.863,4.961,-0.007,-0.048,0.044
102.0,-8.859,-2.925,5.134,-0.007,-0.048,0.044
106.0,-8.866,-2.925,5.134,0.082,-0.055,0.028
110.0,-8.866,-2.925,5.134,0.082,-0.055,0.028
113.0,-8.892,-2.987,5.277,0.178,-0.065,0.011
117.0,-8.892,-2.987,5.277,0.178,-0.065,0.011
121.0,-8.892,-2.987,5.277,0.178,-0.065,0.011
125.0,-8.912,-2.998,5.402,0.283,-0.077,-0.007
129.0,-8.912,-2.998,5.402,0.283,-0.077,-0.007
133.0,-8.797,-2.619,5.389,0.376,-0.097,-0.043
137.0,-8.797,-2.619,5.389,0.376,-0.097,-0.043
141.0,-8.797,-2.619,5.389,0.376,-0.097,-0.043
144.0,-9.087,-3.148,5.436,0.439,-0.093,-0.077
148.0,-9.087,-3.148,5.436,0.439,-0.093,-0.077
152.0,-9.159,-3.174,5.439,0.579,-0.124,-0.109
156.0,-9.159,-3.174,5.439,0.579,-0.124,-0.109
160.0,-9.159,-3.174,5.439,0.579,-0.124,-0.109
