deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-1.128,9.831,0.784,-0.061,-0.23,-0.124
3.0,-1.312,9.604,0.997,-0.079,-0.225,-0.121
6.0,-1.312,9.604,0.997,-0.079,-0.225,-0.121
9.0,-1.312,9.604,0.997,-0.079,-0.225,-0.121
12.0,-1.275,9.165,1.128,-0.088,-0.223,-0.137
15.0,-1.275,9.165,1.128,-0.088,-0.223,-0.137
18.0,-1.275,9.165,1.128,-0.088,-0.223,-0.137
21.0,-1.328,9.148,1.105,-0.058,-0.224,-0.154
24.0,-1.328,9.148,1.105,-0.058,-0.224,-0.154
27.0,-1.328,9.148,1.105,-0.058,-0.224,-0.154
30.0,-1.328,9.4,0.911,-0.058,-0.224,-0.154
33.0,-1.285,9.4,0.911,-0.046,-0.227,-0.177
37.0,-1.285,9.4,0.911,-0.046,-0.227,-0.177
40.0,-1.302,9.381,0.727,-0.08,-0.212,-0.204
44.0,-1.302,9.381,0.727,-0.08,-0.212,-0.204
48.0,-1.302,9.381,0.727,-0.08,-0.212,-0.204
52.0,-1.255,9.221,0.707,-0.108,-0.187,-0.223
56.0,-1.255,9.221,0.707,-0.108,-0.187,-0.223
60.0,-1.449,9.233,0.723,-0.108,-0.187,-0.223
63.0,-1.449,9.233,0.723,-0.108,-0.161,-0.232
67.0,-1.449,9.233,0.723,-0.108,-0.161,-0.232
71.0,-1.583,9.144,0.854,-0.103,-0.144,-0.243
75.0,-1.583,9.144,0.854,-0.103,-0.144,-0.243
79.0,-1.583,9.144,0.854,-0.103,-0.144,-0.243
82.0,-1.7,9.034,1.05,-0.086,-0.127,-0.25
86.0,-1.7,9.034,1.05,-0.086,-0.127,-0.25
90.0,-1.798,8.972,1.239,-0.055,-0.114,-0.247
94.0,-1.798,8.972,1.239,-0.055,-0.114,-0.247
98.0,-1.798,8.972,1.239,-0.055,-0.114,-0.247
102.0,-1.804,8.862,1.339,-0.009,-0.108,-0.238
105.0,-1.804,8.862,1.339,-0.009,-0.108,-0.238
