deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,1.545,0.47,10.046,-0.028,-0.236,-0.045
3.0,1.35,0.397,10.031,-0.112,-0.225,-0.068
6.0,1.35,0.397,10.031,-0.112,-0.225,-0.068
9.0,1.35,0.397,10.031,-0.112,-0.225,-0.068
12.0,1.121,0.294,10.095,-0.174,-0.239,-0.087
15.0,1.121,0.294,10.095,-0.174,-0.239,-0.087
18.0,1.121,0.294,10.095,-0.174,-0.239,-0.087
21.0,1.11,0.307,10.103,-0.174,-0.237,-0.102
23.0,1.11,0.307,10.103,-0.231,-0.237,-0.102
26.0,1.11,0.307,10.103,-0.231,-0.237,-0.102
29.0,1.11,0.307,10.103,-0.231,-0.237,-0.102
33.0,1.034,0.185,10.101,-0.291,-0.226,-0.116
37.0,1.034,0.185,10.101,-0.291,-0.226,-0.116
40.0,1.007,-0.168,10.163,-0.291,-0.219,-0.135
44.0,1.007,-0.168,10.163,-0.316,-0.219,-0.135
48.0,1.007,-0.168,10.163,-0.316,-0.219,-0.135
52.0,1.021,-0.363,10.211,-0.28,-0.212,-0.16
56.0,1.021,-0.363,10.211,-0.28,-0.212,-0.16
60.0,1.001,-0.563,10.284,-0.28,-0.212,-0.189
64.0,1.001,-0.563,10.284,-0.203,-0.202,-0.189
68.0,1.001,-0.563,10.284,-0.203,-0.202,-0.189
72.0,1.004,-0.824,10.369,-0.083,-0.187,-0.217
76.0,1.004,-0.824,10.369,-0.083,-0.187,-0.217
79.0,1.01,-1.056,10.438,-0.083,-0.187,-0.217
83.0,1.01,-1.056,10.438,0.092,-0.168,-0.243
87.0,1.01,-1.056,10.438,0.092,-0.168,-0.243
91.0,0.954,-1.062,10.524,0.308,-0.147,-0.27
95.0,0.954,-1.062,10.524,0.308,-0.147,-0.27
99.0,0.954,-1.062,10.524,0.308,-0.147,-0.27
102.0,0.899,-0.743,10.613,0.522,-0.129,-0.307
106.0,0.899,-0.743,10.613,0.522,-0.129,-0.307
110.0,0.837,-0.013,10.782,0.677,-0.115,-0.347
114.0,0.837,-0.013,10.782,0.677,-0.115,-0.347
118.0,0.837,-0.013,10.782,0.677,-0.115,-0.347
122.0,0.824,-0.097,11.216,0.738,-0.115,-0.377
126.0,0.824,-0.097,11.216,0.738,-0.115,-0.377
130.0,0.846,-0.143,11.643,0.777,-0.095,-0.39
134.0,0.846,-0.143,11.643,0.777,-0.095,-0.39
138.0,0.846,-0.143,11.643,0.777,-0.095,-0.39
142.0,0.978,-0.263,12.005,0.822,-0.1,-0.413
145.0,0.978,-0.263,12.005,0.822,-0.1,-0.413
149.0,0.77,-0.603,12.374,0.885,-0.147,-0.441
153.0,0.77,-0.603,12.374,0.885,-0.147,-0.441
157.0,0.77,-0.603,12.374,0.885,-0.147,-0.441
161.0,1.006,-0.656,12.825,0.981,-0.272,-0.479
165.0,1.006,-0.656,12.825,0.981,-0.272,-0.479
169.0,0.931,-0.024,13.053,1.03,-0.388,-0.57
173.0,0.931,-0.024,13.053,1.03,-0.388,-0.57
177.0,0.931,-0.024,13.053,1.03,-0.388,-0.57
181.0,0.806,0.533,13.242,0.948,-0.536,-0.739
184.0,0.806,0.533,13.242,0.948,-0.536,-0.739
188.0,0.703,0.466,13.442,0.948,-0.536,-0.913
192.0,0.703,0.466,13.442,0.764,-0.7,-0.913
196.0,0.703,0.466,13.442,0.764,-0.7,-0.913
200.0,0.616,0.481,13.574,0.596,-0.882,-1.08
203.0,0.616,0.481,13.574,0.596,-0.882,-1.08
207.0,0.616,0.481,13.714,0.596,-0.882,-1.08
211.0,0.635,0.519,13.714,0.458,-1.065,-1.227
215.0,0.635,0.519,13.714,0.458,-1.065,-1.227
219.0,0.846,0.315,13.95,0.341,-1.251,-1.337
223.0,0.846,0.315,13.95,0.341,-1.251,-1.337
226.0,0.846,0.315,13.95,0.341,-1.251,-1.337
