deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-0.906,-0.428,9.979,0.147,0.023,0.033
3.0,-0.906,-0.428,9.979,0.147,0.023,0.033
6.0,-0.891,-0.306,10.051,0.137,0.03,0.03
9.0,-0.891,-0.306,10.051,0.137,0.03,0.03
12.0,-0.891,-0.306,10.051,0.137,0.03,0.03
15.0,-0.857,-0.026,10.135,0.137,0.03,0.03
18.0,-0.857,-0.026,10.135,0.114,0.041,0.04
21.0,-0.857,-0.026,10.135,0.114,0.041,0.04
24.0,-0.857,-0.026,10.135,0.114,0.041,0.04
27.0,-0.867,-0.129,10.244,0.08,0.051,0.06
30.0,-0.867,-0.129,10.244,0.08,0.051,0.06
33.0,-0.867,-0.129,10.244,0.08,0.051,0.06
36.0,-0.715,-0.193,10.339,0.072,0.058,0.09
40.0,-0.715,-0.193,10.339,0.072,0.058,0.09
43.0,-0.715,-0.193,10.339,0.072,0.058,0.09
47.0,-0.556,-0.312,10.54,0.071,0.069,0.111
51.0,-0.556,-0.312,10.54,0.071,0.069,0.111
55.0,-0.535,-0.254,10.771,0.071,0.069,0.111
58.0,-0.535,-0.254,10.771,0.075,0.079,0.118
62.0,-0.535,-0.254,10.771,0.075,0.079,0.118
66.0,-0.751,-0.363,11.05,0.071,0.079,0.112
69.0,-0.751,-0.363,11.05,0.071,0.079,0.112
73.0,-0.751,-0.363,11.05,0.071,0.079,0.112
77.0,-1.057,-0.5,11.277,0.086,0.065,0.102
81.0,-1.057,-0.5,11.277,0.086,0.065,0.102
84.0,-1.169,-0.458,11.497,0.086,0.065,0.083
88.0,-1.169,-0.458,11.497,0.119,0.04,0.083
92.0,-1.169,-0.458,11.497,0.119,0.04,0.083
96.0,-1.136,-0.489,11.816,0.139,0.014,0.059
99.0,-1.136,-0.489,11.816,0.139,0.014,0.059
103.0,-1.136,-0.489,11.816,0.139,0.014,0.059
107.0,-1.165,-0.658,12.3,0.145,-0.014,0.032
111.0,-1.165,-0.658,12.3,0.145,-0.014,0.032
115.0,-1.292,-0.899,12.822,0.156,-0.047,0.008
119.0,-1.292,-0.899,12.822,0.156,-0.047,0.008
122.0,-1.292,-0.899,12.822,0.156,-0.047,0.008
126.0,-1.292,-0.907,13.207,0.203,-0.077,-0.008
130.0,-1.292,-0.907,13.207,0.203,-0.077,-0.008
134.0,-1.397,-0.903,13.697,0.28,-0.088,-0.011
138.0,-1.397,-0.903,13.697,0.28,-0.088,-0.011
142.0,-1.397,-0.903,13.697,0.28,-0.088,-0.011
146.0,-1.126,-0.574,14.321,0.383,-0.139,-0.028
150.0,-1.126,-0.574,14.321,0.383,-0.139,-0.028
154.0,-1.252,-0.955,14.789,0.495,-0.221,-0.054
158.0,-1.252,-0.955,14.789,0.495,-0.221,-0.054
162.0,-1.252,-0.955,14.789,0.495,-0.221,-0.054
166.0,-1.253,-0.548,14.955,0.66,-0.39,-0.102
170.0,-1.253,-0.548,14.955,0.66,-0.39,-0.102
174.0,-1.554,-0.128,14.974,0.754,-0.627,-0.198
178.0,-1.554,-0.128,14.974,0.754,-0.627,-0.198
182.0,-1.554,-0.128,14.974,0.754,-0.627,-0.198
186.0,-1.862,0.078,15.224,0.771,-0.875,-0.3
190.0,-1.862,0.078,15.224,0.771,-0.875,-0.3
194.0,-1.857,0.127,15.883,0.747,-1.113,-0.394
198.0,-1.857,0.127,15.883,0.747,-1.113,-0.394
202.0,-1.857,0.127,15.883,0.747,-1.113,-0.394
206.0,-1.707,0.032,16.889,0.676,-1.358,-0.502
210.0,-1.707,0.032,16.889,0.676,-1.358,-0.502
214.0,-1.569,-0.054,17.6,0.554,-1.637,-0.618
218.0,-1.569,-0.054,17.6,0.554,-1.637,-0.618
222.0,-1.569,-0.054,17.6,0.554,-1.637,-0.618
226.0,-1.468,-0.225,18.049,0.382,-1.933,-0.733
230.0,-1.468,-0.225,18.049,0.382,-1.933,-0.733
234.0,-1.254,-0.479,18.269,0.183,-2.221,-0.854
238.0,-1.254,-0.479,18.269,0.183,-2.221,-0.854
242.0,-1.254,-0.479,18.292,0.183,-2.221,-0.854
246.0,-0.9,-0.897,18.292,-0.037,-2.492,-1.008
250.0,-0.9,-0.897,18.292,-0.037,-2.492,-1.008
254.0,-0.687,-1.412,18.199,-0.256,-2.746,-1.209
258.0,-0.687,-1.412,18.199,-0.256,-2.746,-1.209
262.0,-0.709,-1.992,17.926,-0.256,-2.746,-1.445
266.0,-0.709,-1.992,17.926,-0.445,-2.991,-1.445
270.0,-0.709,-1.992,17.926,-0.445,-2.991,-1.445
274.0,-0.836,-2.703,17.569,-0.579,-3.226,-1.69
278.0,-0.836,-2.703,17.569,-0.579,-3.226,-1.69
282.0,-0.761,-3.53,17.034,-0.632,-3.448,-1.939
286.0,-0.761,-3.53,17.034,-0.632,-3.448,-1.939
290.0,-0.761,-3.53,17.034,-0.632,-3.448,-1.939
295.0,-0.413,-4.359,16.555,-0.592,-3.64,-2.194
299.0,-0.413,-4.359,16.555,-0.592,-3.64,-2.194
303.0,0.072,-4.973,16.159,-0.473,-3.804,-2.454
307.0,0.072,-4.973,16.159,-0.473,-3.804,-2.454
311.0,0.072,-4.973,15.702,-0.473,-3.804,-2.454
315.0,0.43,-5.317,15.702,-0.303,-3.955,-2.711
319.0,0.43,-5.317,15.702,-0.303,-3.955,-2.711
323.0,0.728,-5.283,15.131,-0.094,-4.101,-2.949
327.0,0.728,-5.283,15.131,-0.094,-4.101,-2.949
331.0,0.728,-5.045,14.605,-0.094,-4.101,-2.949
335.0,0.847,-5.045,14.605,0.134,-4.238,-3.149
339.0,0.847,-5.045,14.605,0.134,-4.238,-3.149
342.0,0.893,-4.815,13.885,0.365,-4.388,-3.308
346.0,0.893,-4.815,13.885,0.365,-4.388,-3.308
350.0,0.893,-4.815,12.988,0.365,-4.388,-3.308
354.0,0.853,-4.86,12.988,0.588,-4.533,-3.444
358.0,0.853,-4.86,12.988,0.588,-4.533,-3.444
362.0,0.751,-4.758,11.839,0.813,-4.662,-3.594
366.0,0.751,-4.758,11.839,0.813,-4.662,-3.594
370.0,0.751,-4.758,11.839,0.813,-4.662,-3.594
374.0,0.799,-4.375,10.76,1.055,-4.754,-3.748
378.0,0.799,-4.375,10.76,1.055,-4.754,-3.748
381.0,1.0,-3.945,9.731,1.301,-4.81,-3.874
385.0,1.0,-3.945,9.731,1.301,-4.81,-3.874
389.0,1.0,-3.945,9.731,1.301,-4.81,-3.874
393.0,1.057,-3.402,8.582,1.53,-4.834,-3.966
397.0,1.057,-3.402,8.582,1.53,-4.834,-3.966
401.0,0.915,-2.8,7.39,1.723,-4.828,-4.034
404.0,0.915,-2.8,7.39,1.723,-4.828,-4.034
408.0,0.915,-2.8,7.39,1.723,-4.828,-4.034
412.0,0.64,-2.227,6.37,1.878,-4.803,-4.092
416.0,0.64,-2.227,6.37,1.878,-4.803,-4.092
420.0,0.352,-1.772,5.369,1.878,-4.803,-4.092
424.0,0.352,-1.772,5.369,1.998,-4.763,-4.145
427.0,0.352,-1.772,5.369,1.998,-4.763,-4.145
431.0,0.195,-1.297,4.333,2.077,-4.703,-4.193
435.0,0.195,-1.297,4.333,2.077,-4.703,-4.193
439.0,0.195,-1.297,4.333,2.077,-4.703,-4.193
443.0,0.133,-0.734,3.392,2.131,-4.601,-4.233
446.0,0.133,-0.734,3.392,2.131,-4.601,-4.233
450.0,0.004,-0.108,2.465,2.187,-4.454,-4.261
454.0,0.004,-0.108,2.465,2.187,-4.454,-4.261
458.0,0.004,-0.108,2.465,2.187,-4.454,-4.261
462.0,-0.133,0.994,1.406,2.273,-4.277,-4.252
466.0,-0.133,0.994,1.406,2.273,-4.277,-4.252
469.0,-0.299,2.615,0.12,2.273,-4.067,-4.163
473.0,-0.299,2.615,0.12,2.406,-4.067,-4.163
477.0,-0.299,2.615,0.12,2.406,-4.067,-4.163
481.0,0.175,4.672,-1.667,2.59,-3.812,-3.979
485.0,0.175,4.672,-1.667,2.59,-3.812,-3.979
488.0,0.175,4.672,-3.776,2.59,-3.812,-3.979
492.0,1.433,7.656,-3.776,2.826,-3.454,-3.719
496.0,1.433,7.656,-3.776,2.826,-3.454,-3.719
500.0,2.817,11.0,-5.855,3.102,-2.963,-3.322
504.0,2.817,11.0,-5.855,3.102,-2.963,-3.322
508.0,2.817,11.0,-5.855,3.102,-2.963,-3.322
512.0,4.447,14.126,-7.23,3.375,-2.38,-2.683
