deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,7.564,2.022,4.129,0.568,0.073,0.137
3.0,7.564,2.022,4.129,0.452,0.058,0.088
6.0,7.564,2.022,4.129,0.452,0.058,0.088
9.0,7.564,2.022,4.129,0.452,0.058,0.088
12.0,7.604,1.939,4.055,0.335,0.037,0.033
15.0,7.604,1.939,4.055,0.335,0.037,0.033
18.0,7.604,1.939,4.055,0.335,0.037,0.033
21.0,7.795,1.969,4.017,0.212,0.021,-0.032
24.0,7.795,1.969,4.017,0.212,0.021,-0.032
27.0,7.795,1.969,4.017,0.212,0.021,-0.032
30.0,8.06,2.099,3.927,0.212,0.021,-0.095
33.0,8.06,2.099,3.927,0.069,0.01,-0.095
36.0,8.06,2.099,3.927,0.069,0.01,-0.095
39.0,8.06,2.099,3.927,0.069,0.01,-0.095
42.0,8.228,2.079,3.907,-0.097,0.01,-0.138
45.0,8.228,2.079,3.907,-0.097,0.01,-0.138
48.0,8.228,2.079,3.907,-0.097,0.01,-0.138
51.0,8.374,1.88,4.083,-0.261,0.022,-0.162
55.0,8.374,1.88,4.083,-0.261,0.022,-0.162
59.0,8.374,1.88,4.083,-0.261,0.022,-0.162
62.0,8.359,1.646,4.513,-0.379,0.043,-0.183
66.0,8.359,1.646,4.513,-0.379,0.043,-0.183
70.0,8.002,1.539,5.186,-0.435,0.051,-0.207
73.0,8.002,1.539,5.186,-0.435,0.051,-0.207
77.0,8.002,1.539,5.186,-0.435,0.051,-0.207
81.0,7.568,0.942,5.768,-0.408,0.02,-0.229
84.0,7.568,0.942,5.768,-0.408,0.02,-0.229
88.0,7.568,0.942,5.768,-0.408,0.02,-0.229
92.0,6.968,0.063,6.394,-0.26,-0.054,-0.28
95.0,6.968,0.063,6.394,-0.26,-0.054,-0.28
99.0,6.351,-0.623,6.384,-0.26,-0.054,-0.389
103.0,6.351,-0.623,6.384,0.038,-0.193,-0.389
107.0,6.351,-0.623,6.384,0.038,-0.193,-0.389
110.0,5.874,0.02,6.01,0.367,-0.376,-0.608
114.0,5.874,0.02,6.01,0.367,-0.376,-0.608
118.0,5.874,0.02,6.01,0.367,-0.376,-0.608
122.0,4.952,1.467,5.592,0.467,-0.58,-0.976
125.0,4.952,1.467,5.592,0.467,-0.58,-0.976
129.0,3.611,2.186,5.524,0.257,-0.814,-1.434
133.0,3.611,2.186,5.524,0.257,-0.814,-1.434
137.0,3.611,2.186,5.524,0.257,-0.814,-1.434
140.0,2.536,2.156,5.727,-0.091,-1.086,-1.921
144.0,2.536,2.156,5.727,-0.091,-1.086,-1.921
148.0,1.58,1.633,6.045,-0.091,-1.086,-1.921
152.0,1.58,1.633,6.045,-0.427,-1.386,-2.389
156.0,1.58,1.633,6.045,-0.427,-1.386,-2.389
159.0,0.775,0.84,6.01,-0.701,-1.685,-2.849
163.0,0.775,0.84,6.01,-0.701,-1.685,-2.849
167.0,0.775,0.84,6.01,-0.701,-1.685,-2.849
171.0,0.055,0.297,5.831,-0.913,-1.95,-3.302
