deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,6.369,6.945,2.078,0.051,-0.058,-0.009
3.0,6.369,6.945,2.078,0.051,-0.058,-0.009
6.0,6.341,7.047,2.001,0.125,-0.053,0.005
9.0,6.341,7.047,2.001,0.125,-0.053,0.005
12.0,6.341,7.047,2.001,0.125,-0.053,0.005
15.0,6.351,7.262,1.932,0.173,-0.044,0.023
18.0,6.351,7.262,1.932,0.173,-0.044,0.023
21.0,6.351,7.262,1.932,0.173,-0.044,0.023
24.0,6.334,7.36,1.917,0.173,-0.044,0.023
27.0,6.334,7.36,1.917,0.172,-0.023,0.043
30.0,6.334,7.36,1.917,0.172,-0.023,0.043
33.0,6.334,7.36,1.917,0.172,-0.023,0.043
36.0,6.297,7.222,1.979,0.147,0.005,0.06
39.0,6.297,7.222,1.979,0.147,0.005,0.06
42.0,6.297,7.222,1.979,0.147,0.005,0.06
45.0,6.309,7.068,2.071,0.125,0.03,0.071
48.0,6.309,7.068,2.071,0.125,0.03,0.071
52.0,6.309,7.068,2.071,0.125,0.03,0.071
55.0,6.443,6.937,2.192,0.109,0.052,0.075
59.0,6.443,6.937,2.192,0.109,0.052,0.075
62.0,6.443,6.937,2.192,0.109,0.052,0.075
66.0,6.522,6.866,2.3,0.099,0.076,0.067
69.0,6.522,6.866,2.3,0.099,0.076,0.067
73.0,6.522,6.866,2.3,0.099,0.076,0.067
76.0,6.635,6.937,2.455,0.102,0.105,0.048
80.0,6.635,6.937,2.455,0.102,0.105,0.048
83.0,6.635,6.937,2.689,0.102,0.105,0.048
87.0,6.698,6.979,2.689,0.124,0.143,0.033
90.0,6.698,6.979,2.689,0.124,0.143,0.033
93.0,6.249,6.527,3.273,0.124,0.143,0.02
97.0,6.249,6.527,3.273,0.162,0.176,0.02
100.0,6.249,6.527,3.273,0.162,0.176,0.02
104.0,5.976,5.784,3.857,0.311,0.173,0.02
108.0,5.976,5.784,3.857,0.311,0.173,0.02
111.0,5.976,5.784,3.857,0.311,0.173,0.02
115.0,5.702,5.995,4.284,0.524,0.146,-0.006
118.0,5.702,5.995,4.284,0.524,0.146,-0.006
122.0,5.702,5.995,4.284,0.524,0.146,-0.006
126.0,5.634,6.569,5.099,0.628,0.097,-0.076
129.0,5.634,6.569,5.099,0.628,0.097,-0.076
133.0,5.018,6.203,5.973,0.628,0.097,-0.158
137.0,5.018,6.203,5.973,0.631,0.034,-0.158
140.0,5.018,6.203,5.973,0.631,0.034,-0.158
144.0,4.241,7.058,6.196,0.587,-0.132,-0.323
148.0,4.241,7.058,6.196,0.587,-0.132,-0.323
151.0,4.241,7.058,6.196,0.587,-0.132,-0.323
155.0,3.443,7.336,6.209,0.368,-0.421,-0.531
159.0,3.443,7.336,6.209,0.368,-0.421,-0.531
162.0,2.861,7.073,6.179,0.368,-0.421,-0.704
166.0,2.861,7.073,6.179,0.062,-0.797,-0.704
170.0,2.861,7.073,6.179,0.062,-0.797,-0.704
174.0,2.362,6.316,6.227,-0.249,-1.18,-0.877
177.0,2.362,6.316,6.227,-0.249,-1.18,-0.877
181.0,2.362,6.316,6.227,-0.249,-1.18,-0.877
185.0,2.032,5.581,6.156,-0.521,-1.537,-1.071
189.0,2.032,5.581,6.156,-0.521,-1.537,-1.071
193.0,1.885,5.002,5.936,-0.726,-1.861,-1.272
197.0,1.885,5.002,5.936,-0.726,-1.861,-1.272
200.0,1.885,5.002,5.936,-0.726,-1.861,-1.272
204.0,2.118,4.47,5.688,-0.85,-2.163,-1.446
208.0,2.118,4.47,5.688,-0.85,-2.163,-1.446
212.0,2.807,4.113,5.31,-0.85,-2.163,-1.606
216.0,2.807,4.113,5.31,-0.885,-2.433,-1.606
219.0,2.807,4.113,5.31,-0.885,-2.433,-1.606
223.0,3.486,3.955,5.017,-0.819,-2.648,-1.755
227.0,3.486,3.955,5.017,-0.819,-2.648,-1.755
231.0,3.486,3.955,4.684,-0.819,-2.648,-1.755
235.0,3.827,4.13,4.684,-0.656,-2.834,-1.892
239.0,3.827,4.13,4.684,-0.656,-2.834,-1.892
242.0,3.793,4.97,3.81,-0.409,-2.995,-2.004
246.0,3.793,4.97,3.81,-0.409,-2.995,-2.004
250.0,3.793,4.97,3.81,-0.409,-2.995,-2.004
254.0,3.616,6.622,2.021,-0.076,-3.108,-2.05
258.0,3.616,6.622,2.021,-0.076,-3.108,-2.05
262.0,3.809,8.873,-0.452,0.337,-3.139,-1.972
265.0,3.809,8.873,-0.452,0.337,-3.139,-1.972
