deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.43,-0.735,4.344,-0.148,-0.18,0.063
3.0,-9.364,-0.797,4.272,-0.188,-0.207,0.076
6.0,-9.364,-0.797,4.272,-0.188,-0.207,0.076
9.0,-9.364,-0.797,4.272,-0.188,-0.207,0.076
12.0,-9.218,-0.796,4.264,-0.237,-0.219,0.101
15.0,-9.218,-0.796,4.264,-0.237,-0.219,0.101
18.0,-9.218,-0.796,4.264,-0.237,-0.219,0.101
21.0,-9.218,-0.796,4.247,-0.237,-0.219,0.101
24.0,-9.102,-0.865,4.247,-0.271,-0.214,0.126
27.0,-9.102,-0.865,4.247,-0.271,-0.214,0.126
30.0,-9.102,-0.865,4.247,-0.271,-0.214,0.126
34.0,-8.963,-0.786,4.058,-0.3,-0.202,0.146
37.0,-8.963,-0.786,4.058,-0.3,-0.202,0.146
41.0,-8.963,-0.677,2.051,-0.3,-0.202,0.146
45.0,-8.237,-0.677,2.051,-0.335,-0.219,0.159
49.0,-8.237,-0.677,2.051,-0.335,-0.219,0.159
53.0,-10.283,-1.615,6.07,-0.351,-0.226,0.166
57.0,-10.283,-1.615,6.07,-0.351,-0.226,0.166
60.0,-10.283,-1.615,6.07,-0.351,-0.226,0.166
64.0,-7.918,0.094,4.701,-0.323,-0.398,0.167
68.0,-7.918,0.094,4.701,-0.323,-0.398,0.167
72.0,-9.691,-0.773,4.887,-0.347,-0.263,0.138
76.0,-9.691,-0.773,4.887,-0.347,-0.263,0.138
79.0,-9.691,-0.773,4.887,-0.347,-0.263,0.138
83.0,-9.649,-1.292,4.954,-0.375,-0.253,0.11
87.0,-9.649,-1.292,4.954,-0.375,-0.253,0.11
91.0,-9.422,-1.629,5.099,-0.375,-0.253,0.096
95.0,-9.422,-1.629,5.099,-0.326,-0.275,0.096
99.0,-9.422,-1.629,5.099,-0.326,-0.275,0.096
102.0,-9.2,-1.851,5.322,-0.213,-0.291,0.06
106.0,-9.2,-1.851,5.322,-0.213,-0.291,0.06
110.0,-9.2,-2.002,5.692,-0.213,-0.291,0.06
114.0,-9.299,-2.002,5.692,-0.075,-0.326,-0.006
118.0,-9.299,-2.002,5.692,-0.075,-0.326,-0.006
122.0,-9.459,-2.379,5.927,0.073,-0.382,-0.077
126.0,-9.459,-2.379,5.927,0.073,-0.382,-0.077
130.0,-9.459,-2.379,5.995,0.073,-0.382,-0.077
134.0,-9.671,-2.809,5.995,0.237,-0.427,-0.162
138.0,-9.671,-2.809,5.995,0.237,-0.427,-0.162
142.0,-9.711,-3.074,6.428,0.408,-0.443,-0.276
146.0,-9.711,-3.074,6.428,0.408,-0.443,-0.276
149.0,-9.711,-3.074,6.428,0.408,-0.443,-0.276
153.0,-10.536,-3.386,6.765,0.587,-0.467,-0.428
157.0,-10.536,-3.386,6.765,0.587,-0.467,-0.428
161.0,-11.232,-3.828,7.488,0.831,-0.639,-0.592
165.0,-11.232,-3.828,7.488,0.831,-0.639,-0.592
169.0,-11.232,-3.828,8.002,0.831,-0.639,-0.592
173.0,-11.902,-3.424,8.002,1.1,-0.856,-0.761
177.0,-11.902,-3.424,8.002,1.1,-0.856,-0.761
181.0,-13.026,-3.383,8.416,1.308,-1.119,-0.953
185.0,-13.026,-3.383,8.416,1.308,-1.119,-0.953
189.0,-13.026,-2.643,8.745,1.308,-1.119,-0.953
193.0,-13.488,-2.643,8.745,1.512,-1.478,-1.131
197.0,-13.488,-2.643,8.745,1.512,-1.478,-1.131
201.0,-13.845,-1.786,9.042,1.649,-1.847,-1.27
205.0,-13.845,-1.786,9.042,1.649,-1.847,-1.27
209.0,-13.97,-1.086,9.344,1.649,-1.847,-1.27
213.0,-13.97,-1.086,9.344,1.68,-2.201,-1.369
217.0,-13.97,-1.086,9.344,1.68,-2.201,-1.369
221.0,-13.903,-0.53,9.633,1.611,-2.536,-1.446
225.0,-13.903,-0.53,9.633,1.611,-2.536,-1.446
229.0,-13.687,-0.152,9.881,1.611,-2.845,-1.526
233.0,-13.687,-0.152,9.881,1.458,-2.845,-1.526
237.0,-13.687,-0.152,9.881,1.458,-2.845,-1.526
241.0,-13.527,-0.179,10.344,1.245,-3.139,-1.621
245.0,-13.527,-0.179,10.344,1.245,-3.139,-1.621
249.0,-13.492,-0.651,10.871,0.991,-3.441,-1.736
253.0,-13.492,-0.651,10.871,0.991,-3.441,-1.736
257.0,-13.492,-0.651,10.871,0.991,-3.441,-1.736
262.0,-13.421,-1.41,11.442,0.731,-3.739,-1.88
266.0,-13.421,-1.41,11.442,0.731,-3.739,-1.88
270.0,-13.175,-2.146,12.173,0.508,-4.021,-2.06
274.0,-13.175,-2.146,12.173,0.508,-4.021,-2.06
278.0,-13.175,-2.146,13.083,0.508,-4.021,-2.06
282.0,-12.932,-2.55,13.083,0.333,-4.296,-2.248
286.0,-12.932,-2.55,13.083,0.333,-4.296,-2.248
290.0,-12.571,-2.904,13.719,0.196,-4.577,-2.401
294.0,-12.571,-2.904,13.719,0.196,-4.577,-2.401
298.0,-11.57,-3.297,14.048,0.196,-4.818,-2.534
302.0,-11.57,-3.297,14.048,0.095,-4.818,-2.534
306.0,-11.57,-3.297,14.048,0.095,-4.818,-2.534
311.0,-13.208,-3.991,12.497,0.043,-4.715,-2.668
315.0,-13.208,-3.991,12.497,0.043,-4.715,-2.668
319.0,-11.436,-5.081,14.655,-0.008,-4.929,-2.806
323.0,-11.436,-5.081,14.655,-0.008,-4.929,-2.806
327.0,-11.436,-5.081,14.655,-0.008,-4.929,-2.806
331.0,-9.916,-5.064,15.48,0.04,-4.992,-2.952
335.0,-9.916,-5.064,15.48,0.04,-4.992,-2.952
339.0,-9.022,-5.451,15.397,0.051,-4.992,-3.109
343.0,-9.022,-5.451,15.397,0.051,-4.992,-3.109
347.0,-9.022,-5.622,14.932,0.051,-4.992,-3.109
351.0,-7.898,-5.622,14.932,0.071,-4.992,-3.262
355.0,-7.898,-5.622,14.932,0.071,-4.992,-3.262
359.0,-6.097,-5.786,14.399,0.09,-4.992,-3.425
363.0,-6.097,-5.786,14.399,0.09,-4.992,-3.425
367.0,-4.305,-5.873,13.867,0.09,-4.992,-3.425
371.0,-4.305,-5.873,13.867,0.085,-4.992,-3.593
375.0,-4.305,-5.873,13.867,0.085,-4.992,-3.593
379.0,-2.837,-6.062,13.142,0.093,-4.992,-3.744
383.0,-2.837,-6.062,13.142,0.093,-4.992,-3.744
387.0,-1.57,-6.598,12.446,0.093,-4.992,-3.886
391.0,-1.57,-6.598,12.446,0.148,-4.992,-3.886
395.0,-1.57,-6.598,12.446,0.148,-4.992,-3.886
399.0,-0.958,-7.428,11.856,0.281,-4.992,-4.036
403.0,-0.958,-7.428,11.856,0.281,-4.992,-4.036
407.0,-0.734,-8.048,10.978,0.528,-4.992,-4.208
411.0,-0.734,-8.048,10.978,0.528,-4.992,-4.208
415.0,-0.734,-8.048,10.978,0.528,-4.992,-4.208
419.0,-0.251,-8.354,10.12,0.87,-4.992,-4.367
423.0,-0.251,-8.354,10.12,0.87,-4.992,-4.367
427.0,0.285,-8.473,9.463,1.27,-4.992,-4.495
431.0,0.285,-8.473,9.463,1.27,-4.992,-4.495
435.0,0.285,-8.473,9.463,1.27,-4.992,-4.495
438.0,0.583,-8.541,8.93,1.691,-4.992,-4.6
442.0,0.583,-8.541,8.93,1.691,-4.992,-4.6
446.0,0.636,-8.553,8.292,1.691,-4.992,-4.6
