deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-0.252,1.228,10.378,-0.019,-0.127,-0.126
3.0,-0.252,1.228,10.378,-0.019,-0.127,-0.126
6.0,-0.247,1.356,10.463,-0.019,-0.127,-0.126
9.0,-0.247,1.356,10.463,-0.06,-0.132,-0.117
12.0,-0.247,1.356,10.463,-0.06,-0.132,-0.117
15.0,-0.247,1.356,10.463,-0.06,-0.132,-0.117
18.0,-0.165,1.403,10.467,-0.111,-0.141,-0.102
21.0,-0.165,1.403,10.467,-0.111,-0.141,-0.102
24.0,-0.165,1.403,10.467,-0.111,-0.141,-0.102
27.0,-0.101,1.266,10.455,-0.175,-0.141,-0.094
30.0,-0.101,1.266,10.455,-0.175,-0.141,-0.094
34.0,-0.101,1.266,10.455,-0.175,-0.141,-0.094
38.0,-0.071,1.131,10.428,-0.228,-0.138,-0.094
42.0,-0.071,1.131,10.428,-0.228,-0.138,-0.094
45.0,-0.146,1.013,10.455,-0.228,-0.138,-0.104
49.0,-0.146,1.013,10.455,-0.264,-0.138,-0.104
53.0,-0.146,1.013,10.455,-0.264,-0.138,-0.104
57.0,-0.29,0.916,10.51,-0.278,-0.146,-0.12
61.0,-0.29,0.916,10.51,-0.278,-0.146,-0.12
65.0,-0.347,0.925,10.594,-0.278,-0.146,-0.135
69.0,-0.347,0.925,10.594,-0.274,-0.155,-0.135
73.0,-0.347,0.925,10.594,-0.274,-0.155,-0.135
77.0,-0.35,0.911,10.838,-0.26,-0.158,-0.149
81.0,-0.35,0.911,10.838,-0.26,-0.158,-0.149
84.0,-0.376,0.837,11.329,-0.26,-0.158,-0.149
88.0,-0.376,0.837,11.329,-0.235,-0.161,-0.166
92.0,-0.376,0.837,11.329,-0.235,-0.161,-0.166
96.0,-0.413,0.757,12.01,-0.192,-0.176,-0.191
100.0,-0.413,0.757,12.01,-0.192,-0.176,-0.191
104.0,-0.413,0.724,12.784,-0.192,-0.176,-0.191
108.0,-0.522,0.724,12.784,-0.133,-0.207,-0.215
112.0,-0.522,0.724,12.784,-0.133,-0.207,-0.215
116.0,-0.979,0.404,13.944,-0.027,-0.254,-0.228
120.0,-0.979,0.404,13.944,-0.027,-0.254,-0.228
124.0,-1.388,0.244,14.786,-0.027,-0.254,-0.228
128.0,-1.388,0.244,14.786,0.172,-0.37,-0.223
132.0,-1.388,0.244,14.786,0.172,-0.37,-0.223
136.0,-1.343,0.781,15.191,0.382,-0.595,-0.245
140.0,-1.343,0.781,15.191,0.382,-0.595,-0.245
144.0,-1.449,0.986,15.351,0.382,-0.595,-0.245
148.0,-1.449,0.986,15.351,0.475,-0.836,-0.312
151.0,-1.449,0.986,15.351,0.475,-0.836,-0.312
155.0,-1.53,1.22,15.561,0.521,-1.069,-0.394
159.0,-1.53,1.22,15.561,0.521,-1.069,-0.394
163.0,-1.53,1.309,15.94,0.521,-1.069,-0.394
167.0,-1.646,1.309,15.94,0.532,-1.287,-0.478
171.0,-1.646,1.309,15.94,0.532,-1.287,-0.478
175.0,-1.84,1.383,16.52,0.503,-1.518,-0.576
179.0,-1.84,1.383,16.52,0.503,-1.518,-0.576
183.0,-1.84,1.383,17.07,0.503,-1.518,-0.576
187.0,-1.945,1.595,17.07,0.44,-1.787,-0.694
191.0,-1.945,1.595,17.07,0.44,-1.787,-0.694
194.0,-1.942,1.843,17.74,0.345,-2.093,-0.81
198.0,-1.942,1.843,17.74,0.345,-2.093,-0.81
202.0,-1.942,1.843,17.74,0.345,-2.093,-0.81
206.0,-1.751,2.082,18.296,0.221,-2.433,-0.906
210.0,-1.751,2.082,18.296,0.221,-2.433,-0.906
214.0,-1.343,2.244,18.584,0.071,-2.788,-0.98
218.0,-1.343,2.244,18.584,0.071,-2.788,-0.98
222.0,-1.343,2.244,18.584,0.071,-2.788,-0.98
226.0,-0.837,2.212,18.995,-0.102,-3.143,-1.051
230.0,-0.837,2.212,18.995,-0.102,-3.143,-1.051
234.0,-0.712,1.903,19.46,-0.273,-3.508,-1.134
238.0,-0.712,1.903,19.46,-0.273,-3.508,-1.134
242.0,-0.712,1.903,19.46,-0.273,-3.508,-1.134
246.0,-0.836,1.421,19.253,-0.421,-3.911,-1.226
