deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.91,-4.707,2.597,0.627,-0.27,-0.143
3.0,-8.91,-4.707,2.597,0.627,-0.27,-0.143
6.0,-8.91,-4.707,2.597,0.627,-0.27,-0.143
9.0,-8.91,-4.282,2.477,0.627,-0.27,-0.143
12.0,-8.396,-4.282,2.477,0.714,-0.304,-0.172
15.0,-8.396,-4.282,2.477,0.714,-0.304,-0.172
18.0,-8.396,-4.282,2.477,0.714,-0.304,-0.172
21.0,-8.539,-3.997,2.332,0.738,-0.216,-0.195
24.0,-8.539,-3.997,2.332,0.738,-0.216,-0.195
27.0,-8.539,-3.997,2.332,0.738,-0.216,-0.195
30.0,-8.465,-3.523,2.34,0.713,-0.182,-0.222
33.0,-8.465,-3.523,2.34,0.713,-0.182,-0.222
37.0,-8.465,-3.523,2.34,0.713,-0.182,-0.222
41.0,-8.334,-3.123,2.225,0.615,-0.148,-0.24
45.0,-8.334,-3.123,2.225,0.615,-0.148,-0.24
49.0,-8.334,-2.831,2.147,0.615,-0.148,-0.24
52.0,-8.35,-2.831,2.147,0.46,-0.109,-0.238
56.0,-8.35,-2.831,2.147,0.46,-0.109,-0.238
60.0,-8.56,-2.727,2.194,0.274,-0.063,-0.219
64.0,-8.56,-2.727,2.194,0.274,-0.063,-0.219
68.0,-8.56,-2.727,2.194,0.274,-0.063,-0.219
71.0,-8.438,-2.624,2.292,0.083,-0.029,-0.205
75.0,-8.438,-2.624,2.292,0.083,-0.029,-0.205
79.0,-8.108,-2.743,2.527,-0.099,-0.007,-0.208
83.0,-8.108,-2.743,2.527,-0.099,-0.007,-0.208
87.0,-8.108,-2.743,2.527,-0.099,-0.007,-0.208
91.0,-7.854,-3.019,2.73,-0.231,0.012,-0.205
95.0,-7.854,-3.019,2.73,-0.231,0.012,-0.205
98.0,-7.708,-3.034,2.854,-0.231,0.037,-0.189
102.0,-7.708,-3.034,2.854,-0.309,0.037,-0.189
106.0,-7.708,-3.034,2.854,-0.309,0.037,-0.189
110.0,-7.59,-2.819,2.954,-0.374,0.067,-0.164
114.0,-7.59,-2.819,2.954,-0.374,0.067,-0.164
118.0,-7.621,-2.672,3.065,-0.374,0.067,-0.164
122.0,-7.621,-2.672,3.065,-0.465,0.105,-0.135
126.0,-7.621,-2.672,3.065,-0.465,0.105,-0.135
130.0,-7.835,-2.58,3.319,-0.587,0.155,-0.1
134.0,-7.835,-2.58,3.319,-0.587,0.155,-0.1
137.0,-7.835,-2.526,3.691,-0.587,0.155,-0.1
141.0,-8.189,-2.526,3.691,-0.734,0.207,-0.063
145.0,-8.189,-2.526,3.691,-0.734,0.207,-0.063
149.0,-8.512,-2.602,4.051,-0.887,0.24,-0.029
153.0,-8.512,-2.602,4.051,-0.887,0.24,-0.029
157.0,-8.512,-2.602,4.434,-0.887,0.24,-0.029
161.0,-8.804,-2.71,4.434,-1.026,0.247,0.001
165.0,-8.804,-2.71,4.434,-1.026,0.247,0.001
169.0,-9.06,-2.544,4.67,-1.154,0.234,0.021
172.0,-9.06,-2.544,4.67,-1.154,0.234,0.021
176.0,-9.06,-2.544,4.67,-1.154,0.234,0.021
180.0,-9.252,-2.505,4.729,-1.32,0.2,0.019
184.0,-9.252,-2.505,4.729,-1.32,0.2,0.019
188.0,-9.556,-2.741,4.738,-1.491,0.144,0.028
191.0,-9.556,-2.741,4.738,-1.491,0.144,0.028
195.0,-9.556,-2.741,4.738,-1.491,0.144,0.028
199.0,-9.743,-2.911,4.688,-1.617,0.068,0.057
203.0,-9.743,-2.911,4.688,-1.617,0.068,0.057
207.0,-9.318,-3.069,4.782,-1.617,0.068,0.057
211.0,-9.318,-3.069,4.782,-1.701,0.003,0.102
214.0,-9.318,-3.069,4.782,-1.701,0.003,0.102
218.0,-9.413,-3.648,4.679,-1.741,-0.035,0.156
222.0,-9.413,-3.648,4.679,-1.741,-0.035,0.156
226.0,-9.413,-3.648,4.455,-1.741,-0.035,0.156
