deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.811,-1.834,1.656,-0.013,0.048,-0.009
3.0,-9.811,-1.834,1.656,-0.013,0.048,-0.009
6.0,-9.811,-1.834,1.656,-0.013,0.048,-0.009
9.0,-10.163,-1.78,1.571,-0.013,0.048,-0.009
12.0,-10.163,-1.78,1.571,-0.07,0.06,-0.015
15.0,-10.163,-1.78,1.571,-0.07,0.06,-0.015
18.0,-10.163,-1.78,1.571,-0.07,0.06,-0.015
21.0,-10.356,-1.853,1.606,-0.152,0.086,-0.012
24.0,-10.356,-1.853,1.606,-0.152,0.086,-0.012
27.0,-10.356,-1.853,1.606,-0.152,0.086,-0.012
30.0,-9.945,-1.896,1.61,-0.223,0.112,-0.018
34.0,-9.945,-1.896,1.61,-0.223,0.112,-0.018
38.0,-9.945,-1.896,1.61,-0.223,0.112,-0.018
42.0,-9.513,-1.926,1.569,-0.282,0.157,-0.054
45.0,-9.513,-1.926,1.569,-0.282,0.157,-0.054
49.0,-9.537,-1.954,1.776,-0.315,0.206,-0.098
53.0,-9.537,-1.954,1.776,-0.315,0.206,-0.098
57.0,-9.537,-1.954,1.776,-0.315,0.206,-0.098
61.0,-9.755,-1.816,1.96,-0.31,0.238,-0.134
64.0,-9.755,-1.816,1.96,-0.31,0.238,-0.134
68.0,-9.9,-1.546,2.029,-0.31,0.238,-0.134
72.0,-9.9,-1.546,2.029,-0.296,0.252,-0.168
76.0,-9.9,-1.546,2.029,-0.296,0.252,-0.168
80.0,-9.866,-1.299,2.111,-0.3,0.263,-0.186
84.0,-9.866,-1.299,2.111,-0.3,0.263,-0.186
87.0,-9.866,-1.299,2.111,-0.3,0.263,-0.186
91.0,-9.813,-1.134,2.204,-0.328,0.279,-0.183
95.0,-9.813,-1.134,2.204,-0.328,0.279,-0.183
99.0,-9.668,-1.127,2.378,-0.376,0.296,-0.171
103.0,-9.668,-1.127,2.378,-0.376,0.296,-0.171
107.0,-9.668,-1.127,2.378,-0.376,0.296,-0.171
110.0,-9.698,-1.136,2.387,-0.419,0.299,-0.141
114.0,-9.698,-1.136,2.387,-0.419,0.299,-0.141
118.0,-9.857,-1.131,2.487,-0.471,0.294,-0.102
122.0,-9.857,-1.131,2.487,-0.471,0.294,-0.102
126.0,-9.857,-1.131,2.487,-0.471,0.294,-0.102
130.0,-9.535,-1.317,2.651,-0.525,0.274,-0.064
134.0,-9.535,-1.317,2.651,-0.525,0.274,-0.064
138.0,-9.112,-1.604,2.697,-0.554,0.24,-0.025
142.0,-9.112,-1.604,2.697,-0.554,0.24,-0.025
146.0,-9.112,-1.604,2.697,-0.554,0.24,-0.025
149.0,-9.086,-1.829,2.7,-0.547,0.221,0.012
153.0,-9.086,-1.829,2.7,-0.547,0.221,0.012
157.0,-9.136,-1.939,2.67,-0.547,0.221,0.039
161.0,-9.136,-1.939,2.67,-0.518,0.21,0.039
165.0,-9.136,-1.939,2.67,-0.518,0.21,0.039
169.0,-9.133,-1.905,2.401,-0.491,0.203,0.048
172.0,-9.133,-1.905,2.401,-0.491,0.203,0.048
176.0,-9.133,-1.905,2.401,-0.491,0.203,0.048
180.0,-9.512,-1.927,2.34,-0.481,0.22,0.056
184.0,-9.512,-1.927,2.34,-0.481,0.22,0.056
188.0,-10.027,-2.14,2.628,-0.455,0.244,0.077
192.0,-10.027,-2.14,2.628,-0.455,0.244,0.077
195.0,-10.027,-2.14,2.628,-0.455,0.244,0.077
199.0,-10.022,-2.352,2.891,-0.368,0.225,0.084
203.0,-10.022,-2.352,2.891,-0.368,0.225,0.084
207.0,-9.939,-2.384,2.941,-0.221,0.173,0.084
211.0,-9.939,-2.384,2.941,-0.221,0.173,0.084
215.0,-9.939,-2.384,2.941,-0.221,0.173,0.084
219.0,-10.021,-2.202,2.972,-0.061,0.134,0.092
223.0,-10.021,-2.202,2.972,-0.061,0.134,0.092
226.0,-9.839,-1.852,2.813,-0.061,0.088,0.089
230.0,-9.839,-1.852,2.813,0.068,0.088,0.089
234.0,-9.839,-1.852,2.813,0.068,0.088,0.089
238.0,-9.687,-1.511,2.728,0.141,0.045,0.081
241.0,-9.687,-1.511,2.728,0.141,0.045,0.081
245.0,-9.687,-1.511,2.728,0.141,0.045,0.081
249.0,-9.478,-1.324,2.74,0.166,0.018,0.081
253.0,-9.478,-1.324,2.74,0.166,0.018,0.081
256.0,-9.323,-1.386,2.702,0.169,0.009,0.078
260.0,-9.323,-1.386,2.702,0.169,0.009,0.078
264.0,-9.323,-1.386,2.702,0.169,0.009,0.078
268.0,-9.291,-1.394,2.64,0.18,0.008,0.07
271.0,-9.291,-1.394,2.64,0.18,0.008,0.07
275.0,-9.291,-1.394,2.716,0.18,0.008,0.07
279.0,-9.918,-1.235,2.716,0.197,0.019,0.053
283.0,-9.918,-1.235,2.716,0.197,0.019,0.053
286.0,-10.409,-1.11,2.63,0.194,0.004,0.014
290.0,-10.409,-1.11,2.63,0.194,0.004,0.014
294.0,-10.409,-1.11,2.63,0.194,0.004,0.014
298.0,-9.84,-0.804,2.66,0.171,-0.033,-0.033
302.0,-9.84,-0.804,2.66,0.171,-0.033,-0.033
306.0,-9.8,-0.858,2.755,0.171,0.014,-0.048
309.0,-9.8,-0.858,2.755,0.117,0.014,-0.048
313.0,-9.8,-0.858,2.755,0.117,0.014,-0.048
317.0,-9.737,-0.806,2.833,0.089,0.022,-0.069
321.0,-9.737,-0.806,2.833,0.089,0.022,-0.069
325.0,-9.737,-0.739,2.843,0.089,0.022,-0.069
328.0,-9.61,-0.739,2.843,0.064,0.035,-0.103
332.0,-9.61,-0.739,2.843,0.064,0.035,-0.103
336.0,-9.395,-0.624,2.559,0.035,0.046,-0.137
340.0,-9.395,-0.624,2.559,0.035,0.046,-0.137
344.0,-9.395,-0.624,2.559,0.035,0.046,-0.137
348.0,-9.575,-0.482,2.198,-0.02,-0.002,-0.151
352.0,-9.575,-0.482,2.198,-0.02,-0.002,-0.151
356.0,-10.237,-0.532,2.095,-0.099,-0.144,-0.132
360.0,-10.237,-0.532,2.095,-0.099,-0.144,-0.132
364.0,-10.237,-0.532,2.095,-0.099,-0.144,-0.132
368.0,-10.555,-0.69,2.009,-0.166,-0.278,-0.107
372.0,-10.555,-0.69,2.009,-0.166,-0.278,-0.107
376.0,-9.876,-0.717,1.735,-0.207,-0.373,-0.097
380.0,-9.876,-0.717,1.735,-0.207,-0.373,-0.097
384.0,-9.265,-0.736,1.421,-0.207,-0.373,-0.097
388.0,-9.265,-0.736,1.421,-0.247,-0.408,-0.085
392.0,-9.265,-0.736,1.421,-0.247,-0.408,-0.085
396.0,-8.979,-0.779,1.232,-0.295,-0.394,-0.058
400.0,-8.979,-0.779,1.232,-0.295,-0.394,-0.058
404.0,-8.98,-0.819,1.132,-0.295,-0.394,-0.058
408.0,-8.98,-0.819,1.132,-0.353,-0.353,-0.018
412.0,-8.98,-0.819,1.132,-0.353,-0.353,-0.018
416.0,-9.147,-0.815,1.121,-0.419,-0.307,0.026
420.0,-9.147,-0.815,1.121,-0.419,-0.307,0.026
424.0,-9.328,-0.851,1.14,-0.419,-0.307,0.074
428.0,-9.328,-0.851,1.14,-0.492,-0.27,0.074
432.0,-9.328,-0.851,1.14,-0.492,-0.27,0.074
435.0,-9.387,-0.865,1.221,-0.566,-0.243,0.128
439.0,-9.387,-0.865,1.221,-0.566,-0.243,0.128
443.0,-9.308,-0.883,1.285,-0.566,-0.243,0.128
447.0,-9.308,-0.883,1.285,-0.641,-0.228,0.188
451.0,-9.308,-0.883,1.285,-0.641,-0.228,0.188
455.0,-9.174,-0.943,1.329,-0.711,-0.218,0.248
459.0,-9.174,-0.943,1.329,-0.711,-0.218,0.248
463.0,-9.174,-0.986,1.333,-0.711,-0.218,0.248
467.0,-9.1,-0.986,1.333,-0.775,-0.209,0.308
471.0,-9.1,-0.986,1.333,-0.775,-0.209,0.308
474.0,-9.314,-1.041,1.313,-0.837,-0.199,0.365
478.0,-9.314,-1.041,1.313,-0.837,-0.199,0.365
482.0,-9.314,-1.041,1.168,-0.837,-0.199,0.365
486.0,-9.644,-1.105,1.168,-0.897,-0.185,0.425
490.0,-9.644,-1.105,1.168,-0.897,-0.185,0.425
494.0,-9.955,-1.141,1.062,-0.957,-0.162,0.491
498.0,-9.955,-1.141,1.062,-0.957,-0.162,0.491
502.0,-9.955,-1.141,1.062,-0.957,-0.162,0.491
506.0,-10.099,-1.174,1.067,-1.015,-0.14,0.561
510.0,-10.099,-1.174,1.067,-1.015,-0.14,0.561
514.0,-9.982,-1.196,1.035,-1.069,-0.128,0.63
518.0,-9.982,-1.196,1.035,-1.069,-0.128,0.63
522.0,-9.982,-1.196,1.035,-1.069,-0.128,0.63
525.0,-9.633,-1.199,0.964,-1.116,-0.126,0.685
529.0,-9.633,-1.199,0.964,-1.116,-0.126,0.685
533.0,-9.401,-1.204,0.882,-1.155,-0.119,0.725
537.0,-9.401,-1.204,0.882,-1.155,-0.119,0.725
541.0,-9.401,-1.204,0.882,-1.155,-0.119,0.725
545.0,-9.369,-1.203,0.771,-1.184,-0.098,0.748
549.0,-9.369,-1.203,0.771,-1.184,-0.098,0.748
553.0,-9.634,-1.191,0.704,-1.206,-0.06,0.766
557.0,-9.634,-1.191,0.704,-1.206,-0.06,0.766
561.0,-9.634,-1.191,0.704,-1.206,-0.06,0.766
564.0,-10.058,-1.214,0.72,-1.22,-0.013,0.794
568.0,-10.058,-1.214,0.72,-1.22,-0.013,0.794
572.0,-10.296,-1.282,0.921,-1.227,0.027,0.835
576.0,-10.296,-1.282,0.921,-1.227,0.027,0.835
580.0,-10.296,-1.282,0.921,-1.227,0.027,0.835
584.0,-10.386,-1.369,1.098,-1.224,0.04,0.876
588.0,-10.386,-1.369,1.098,-1.224,0.04,0.876
592.0,-10.355,-1.427,1.19,-1.207,0.034,0.904
596.0,-10.355,-1.427,1.19,-1.207,0.034,0.904
600.0,-10.355,-1.427,1.19,-1.207,0.034,0.904
604.0,-10.351,-1.456,1.178,-1.179,0.021,0.91
608.0,-10.351,-1.456,1.178,-1.179,0.021,0.91
612.0,-10.362,-1.428,1.07,-1.179,0.01,0.893
615.0,-10.362,-1.428,1.07,-1.15,0.01,0.893
619.0,-10.362,-1.428,1.07,-1.15,0.01,0.893
623.0,-10.303,-1.35,0.986,-1.127,0.005,0.866
627.0,-10.303,-1.35,0.986,-1.127,0.005,0.866
631.0,-10.192,-1.262,0.97,-1.127,0.005,0.837
635.0,-10.192,-1.262,0.97,-1.114,0.012,0.837
639.0,-10.192,-1.262,0.97,-1.114,0.012,0.837
643.0,-10.015,-1.223,0.98,-1.105,0.02,0.806
647.0,-10.015,-1.223,0.98,-1.105,0.02,0.806
651.0,-9.864,-1.2,0.979,-1.105,0.02,0.806
654.0,-9.864,-1.2,0.979,-1.096,0.026,0.772
658.0,-9.864,-1.2,0.979,-1.096,0.026,0.772
662.0,-9.744,-1.184,1.03,-1.08,0.034,0.734
666.0,-9.744,-1.184,1.03,-1.08,0.034,0.734
670.0,-9.744,-1.184,1.03,-1.08,0.034,0.734
674.0,-9.715,-1.195,1.044,-1.057,0.039,0.69
677.0,-9.715,-1.195,1.044,-1.057,0.039,0.69
681.0,-9.79,-1.192,1.015,-1.028,0.049,0.645
685.0,-9.79,-1.192,1.015,-1.028,0.049,0.645
689.0,-9.79,-1.192,1.015,-1.028,0.049,0.645
693.0,-9.973,-1.191,1.036,-0.998,0.063,0.601
696.0,-9.973,-1.191,1.036,-0.998,0.063,0.601
700.0,-10.14,-1.205,1.088,-0.998,0.083,0.563
704.0,-10.14,-1.205,1.088,-0.967,0.083,0.563
708.0,-10.14,-1.205,1.088,-0.967,0.083,0.563
712.0,-10.158,-1.242,1.187,-0.937,0.098,0.539
716.0,-10.158,-1.242,1.187,-0.937,0.098,0.539
720.0,-10.09,-1.327,1.336,-0.937,0.098,0.539
724.0,-10.09,-1.327,1.336,-0.904,0.103,0.523
728.0,-10.09,-1.327,1.336,-0.904,0.103,0.523
732.0,-10.24,-1.357,1.387,-0.86,0.103,0.51
735.0,-10.24,-1.357,1.387,-0.86,0.103,0.51
739.0,-10.442,-1.376,1.345,-0.86,0.103,0.51
743.0,-10.442,-1.376,1.345,-0.813,0.102,0.499
747.0,-10.442,-1.376,1.345,-0.813,0.102,0.499
751.0,-10.66,-1.387,1.276,-0.765,0.1,0.492
755.0,-10.66,-1.387,1.276,-0.765,0.1,0.492
759.0,-10.66,-1.387,1.202,-0.765,0.1,0.492
763.0,-10.886,-1.366,1.202,-0.72,0.101,0.488
767.0,-10.886,-1.366,1.202,-0.72,0.101,0.488
771.0,-10.909,-1.32,1.21,-0.682,0.103,0.49
774.0,-10.909,-1.32,1.21,-0.682,0.103,0.49
778.0,-10.909,-1.32,1.21,-0.682,0.103,0.49
782.0,-10.638,-1.23,1.257,-0.649,0.096,0.496
786.0,-10.638,-1.23,1.257,-0.649,0.096,0.496
790.0,-10.091,-1.177,1.369,-0.622,0.079,0.498
794.0,-10.091,-1.177,1.369,-0.622,0.079,0.498
798.0,-10.091,-1.177,1.369,-0.622,0.079,0.498
802.0,-9.591,-1.151,1.362,-0.597,0.059,0.488
806.0,-9.591,-1.151,1.362,-0.597,0.059,0.488
809.0,-9.473,-1.078,1.28,-0.573,0.055,0.463
813.0,-9.473,-1.078,1.28,-0.573,0.055,0.463
