deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.891,-2.323,1.91,-0.562,-0.347,-0.09
3.0,-9.891,-2.323,1.91,-0.562,-0.347,-0.09
6.0,-9.891,-2.323,1.91,-0.562,-0.347,-0.09
9.0,-9.514,-2.518,1.896,-0.562,-0.353,-0.137
12.0,-9.514,-2.518,1.896,-0.485,-0.353,-0.137
15.0,-9.514,-2.518,1.896,-0.485,-0.353,-0.137
18.0,-9.514,-2.518,1.896,-0.485,-0.353,-0.137
21.0,-9.005,-2.524,1.933,-0.37,-0.34,-0.179
24.0,-9.005,-2.524,1.933,-0.37,-0.34,-0.179
27.0,-9.005,-2.524,1.933,-0.37,-0.34,-0.179
30.0,-8.704,-2.367,2.07,-0.236,-0.299,-0.227
34.0,-8.704,-2.367,2.07,-0.236,-0.299,-0.227
38.0,-8.704,-2.099,2.145,-0.236,-0.299,-0.227
42.0,-8.496,-2.099,2.145,-0.106,-0.281,-0.281
46.0,-8.496,-2.099,2.145,-0.106,-0.281,-0.281
50.0,-8.581,-1.733,2.054,-0.012,-0.264,-0.325
54.0,-8.581,-1.733,2.054,-0.012,-0.264,-0.325
58.0,-8.581,-1.733,1.939,-0.012,-0.264,-0.325
62.0,-8.932,-1.29,1.939,0.013,-0.24,-0.348
65.0,-8.932,-1.29,1.939,0.013,-0.24,-0.348
69.0,-9.044,-0.967,1.917,-0.041,-0.209,-0.347
73.0,-9.044,-0.967,1.917,-0.041,-0.209,-0.347
77.0,-9.044,-0.967,1.917,-0.041,-0.209,-0.347
81.0,-9.015,-0.779,2.016,-0.15,-0.174,-0.322
85.0,-9.015,-0.779,2.016,-0.15,-0.174,-0.322
89.0,-9.084,-0.642,2.096,-0.295,-0.138,-0.277
93.0,-9.084,-0.642,2.096,-0.295,-0.138,-0.277
97.0,-9.084,-0.642,2.096,-0.295,-0.138,-0.277
100.0,-9.173,-0.58,2.194,-0.47,-0.102,-0.223
104.0,-9.173,-0.58,2.194,-0.47,-0.102,-0.223
108.0,-9.232,-0.842,2.276,-0.654,-0.075,-0.153
112.0,-9.232,-0.842,2.276,-0.654,-0.075,-0.153
116.0,-9.232,-0.842,2.276,-0.654,-0.075,-0.153
120.0,-9.029,-1.368,2.243,-0.797,-0.051,-0.072
124.0,-9.029,-1.368,2.243,-0.797,-0.051,-0.072
128.0,-8.961,-1.872,2.328,-0.859,-0.011,0.004
132.0,-8.961,-1.872,2.328,-0.859,-0.011,0.004
136.0,-8.961,-1.872,2.328,-0.859,-0.011,0.004
140.0,-9.047,-2.113,2.391,-0.845,0.027,0.063
144.0,-9.047,-2.113,2.391,-0.845,0.027,0.063
148.0,-9.19,-2.203,2.471,-0.795,0.055,0.097
152.0,-9.19,-2.203,2.471,-0.795,0.055,0.097
155.0,-9.19,-2.203,2.471,-0.795,0.055,0.097
159.0,-9.102,-2.289,2.49,-0.721,0.071,0.119
163.0,-9.102,-2.289,2.49,-0.721,0.071,0.119
167.0,-9.045,-2.329,2.459,-0.721,0.071,0.128
171.0,-9.045,-2.329,2.459,-0.621,0.075,0.128
174.0,-9.045,-2.329,2.459,-0.621,0.075,0.128
178.0,-9.286,-2.207,2.402,-0.508,0.083,0.127
182.0,-9.286,-2.207,2.402,-0.508,0.083,0.127
186.0,-9.286,-2.207,2.369,-0.508,0.083,0.127
190.0,-9.529,-1.974,2.369,-0.412,0.096,0.117
194.0,-9.529,-1.974,2.369,-0.412,0.096,0.117
197.0,-9.661,-1.796,2.344,-0.352,0.102,0.103
201.0,-9.661,-1.796,2.344,-0.352,0.102,0.103
205.0,-9.661,-1.796,2.344,-0.352,0.102,0.103
209.0,-9.753,-1.656,2.3,-0.321,0.108,0.089
213.0,-9.753,-1.656,2.3,-0.321,0.108,0.089
217.0,-10.01,-1.363,2.438,-0.321,0.12,0.076
220.0,-10.01,-1.363,2.438,-0.321,0.12,0.076
224.0,-10.01,-1.363,2.438,-0.321,0.12,0.076
228.0,-10.095,-0.916,2.651,-0.372,0.125,0.051
232.0,-10.095,-0.916,2.651,-0.372,0.125,0.051
236.0,-9.849,-0.015,2.622,-0.372,0.125,0.005
240.0,-9.849,-0.015,2.622,-0.509,0.109,0.005
244.0,-9.849,-0.015,2.622,-0.509,0.109,0.005
247.0,-9.564,0.835,2.681,-0.801,0.085,-0.09
251.0,-9.564,0.835,2.681,-0.801,0.085,-0.09
255.0,-9.564,0.835,2.617,-0.801,0.085,-0.09
259.0,-9.603,1.097,2.617,-1.216,0.058,-0.191
263.0,-9.603,1.097,2.617,-1.216,0.058,-0.191
267.0,-9.951,0.963,2.442,-1.658,0.032,-0.272
270.0,-9.951,0.963,2.442,-1.658,0.032,-0.272
274.0,-9.951,0.963,2.442,-1.658,0.032,-0.272
278.0,-10.274,0.702,2.201,-2.061,-0.018,-0.325
282.0,-10.274,0.702,2.201,-2.061,-0.018,-0.325
286.0,-10.487,0.144,2.198,-2.416,-0.09,-0.317
290.0,-10.487,0.144,2.198,-2.416,-0.09,-0.317
294.0,-10.487,0.144,2.198,-2.416,-0.09,-0.317
298.0,-10.956,-0.653,2.012,-2.657,-0.225,-0.279
302.0,-10.956,-0.653,2.012,-2.657,-0.225,-0.279
306.0,-11.259,-1.015,1.733,-2.768,-0.404,-0.253
310.0,-11.259,-1.015,1.733,-2.768,-0.404,-0.253
314.0,-11.259,-1.015,1.386,-2.768,-0.404,-0.253
318.0,-10.948,-1.105,1.386,-2.819,-0.552,-0.261
322.0,-10.948,-1.105,1.386,-2.819,-0.552,-0.261
327.0,-10.42,-1.162,1.027,-2.849,-0.665,-0.292
331.0,-10.42,-1.162,1.027,-2.849,-0.665,-0.292
335.0,-9.941,-1.269,0.718,-2.849,-0.665,-0.323
339.0,-9.941,-1.269,0.718,-2.869,-0.734,-0.323
343.0,-9.941,-1.269,0.718,-2.869,-0.734,-0.323
347.0,-9.625,-1.381,0.522,-2.88,-0.769,-0.341
351.0,-9.625,-1.381,0.522,-2.88,-0.769,-0.341
355.0,-9.567,-1.52,0.388,-2.875,-0.78,-0.344
359.0,-9.567,-1.52,0.388,-2.875,-0.78,-0.344
363.0,-9.567,-1.52,0.388,-2.875,-0.78,-0.344
367.0,-9.703,-1.65,0.307,-2.856,-0.782,-0.337
371.0,-9.703,-1.65,0.307,-2.856,-0.782,-0.337
375.0,-9.811,-1.768,0.307,-2.821,-0.785,-0.319
379.0,-9.811,-1.768,0.307,-2.821,-0.785,-0.319
383.0,-9.811,-1.768,0.307,-2.821,-0.785,-0.319
387.0,-9.806,-1.865,0.403,-2.775,-0.798,-0.289
391.0,-9.806,-1.865,0.403,-2.775,-0.798,-0.289
395.0,-9.753,-1.93,0.571,-2.72,-0.832,-0.248
399.0,-9.753,-1.93,0.571,-2.72,-0.832,-0.248
403.0,-9.753,-1.93,0.571,-2.72,-0.832,-0.248
407.0,-9.782,-1.945,0.704,-2.66,-0.883,-0.203
411.0,-9.782,-1.945,0.704,-2.66,-0.883,-0.203
415.0,-9.912,-1.92,0.647,-2.602,-0.944,-0.151
419.0,-9.912,-1.92,0.647,-2.602,-0.944,-0.151
423.0,-9.912,-1.92,0.647,-2.602,-0.944,-0.151
427.0,-9.987,-1.893,0.447,-2.558,-0.999,-0.084
431.0,-9.987,-1.893,0.447,-2.558,-0.999,-0.084
435.0,-10.028,-1.845,0.199,-2.539,-1.038,0.004
439.0,-10.028,-1.845,0.199,-2.539,-1.038,0.004
443.0,-10.028,-1.845,0.199,-2.539,-1.038,0.004
447.0,-10.044,-1.844,-0.056,-2.549,-1.049,0.115
451.0,-10.044,-1.844,-0.056,-2.549,-1.049,0.115
455.0,-9.942,-1.866,-0.245,-2.579,-1.028,0.256
459.0,-9.942,-1.866,-0.245,-2.579,-1.028,0.256
463.0,-9.697,-1.933,-0.321,-2.579,-1.028,0.256
467.0,-9.697,-1.933,-0.321,-2.622,-0.98,0.416
471.0,-9.697,-1.933,-0.321,-2.622,-0.98,0.416
475.0,-9.407,-2.035,-0.276,-2.669,-0.912,0.586
479.0,-9.407,-2.035,-0.276,-2.669,-0.912,0.586
483.0,-9.148,-2.165,-0.189,-2.669,-0.912,0.752
487.0,-9.148,-2.165,-0.189,-2.71,-0.831,0.752
491.0,-9.148,-2.165,-0.189,-2.71,-0.831,0.752
495.0,-9.01,-2.293,-0.083,-2.734,-0.75,0.913
499.0,-9.01,-2.293,-0.083,-2.734,-0.75,0.913
503.0,-9.036,-2.402,-0.007,-2.734,-0.676,1.063
507.0,-9.036,-2.402,-0.007,-2.738,-0.676,1.063
511.0,-9.036,-2.402,-0.007,-2.738,-0.676,1.063
515.0,-9.095,-2.5,0.079,-2.724,-0.615,1.209
518.0,-9.095,-2.5,0.079,-2.724,-0.615,1.209
522.0,-9.09,-2.573,0.136,-2.724,-0.569,1.353
526.0,-9.09,-2.573,0.136,-2.696,-0.569,1.353
530.0,-9.09,-2.573,0.136,-2.696,-0.569,1.353
534.0,-8.993,-2.621,0.175,-2.655,-0.531,1.496
538.0,-8.993,-2.621,0.175,-2.655,-0.531,1.496
542.0,-8.92,-2.659,0.163,-2.655,-0.531,1.637
546.0,-8.92,-2.659,0.163,-2.601,-0.491,1.637
550.0,-8.92,-2.659,0.163,-2.601,-0.491,1.637
554.0,-9.01,-2.692,0.1,-2.534,-0.437,1.775
558.0,-9.01,-2.692,0.1,-2.534,-0.437,1.775
561.0,-9.238,-2.752,0.063,-2.534,-0.437,1.775
565.0,-9.238,-2.752,0.063,-2.454,-0.368,1.911
569.0,-9.238,-2.752,0.063,-2.454,-0.368,1.911
573.0,-9.482,-2.843,0.073,-2.361,-0.294,2.049
577.0,-9.482,-2.843,0.073,-2.361,-0.294,2.049
