deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,1.621,-9.105,3.233,0.452,-0.017,0.066
3.0,1.621,-9.105,3.233,0.452,-0.017,0.066
6.0,1.472,-8.789,3.195,0.38,-0.013,0.061
9.0,1.472,-8.789,3.195,0.38,-0.013,0.061
12.0,1.472,-8.789,3.195,0.38,-0.013,0.061
15.0,1.426,-8.674,3.139,0.279,-0.012,0.06
18.0,1.426,-8.674,3.139,0.279,-0.012,0.06
21.0,1.426,-8.674,3.139,0.279,-0.012,0.06
24.0,1.23,-8.861,3.107,0.279,-0.005,0.058
27.0,1.23,-8.861,3.107,0.204,-0.005,0.058
30.0,1.23,-8.861,3.107,0.204,-0.005,0.058
33.0,1.23,-8.861,3.107,0.204,-0.005,0.058
36.0,0.932,-8.822,3.321,0.187,-0.012,0.053
39.0,0.932,-8.822,3.321,0.187,-0.012,0.053
42.0,0.932,-8.822,3.321,0.187,-0.012,0.053
46.0,0.813,-8.768,3.517,0.191,-0.031,0.055
50.0,0.813,-8.768,3.517,0.191,-0.031,0.055
53.0,1.08,-8.876,3.664,0.191,-0.031,0.055
57.0,1.08,-8.876,3.664,0.192,-0.055,0.07
61.0,1.08,-8.876,3.664,0.192,-0.055,0.07
64.0,1.129,-8.938,3.751,0.187,-0.072,0.081
68.0,1.129,-8.938,3.751,0.187,-0.072,0.081
71.0,1.129,-8.938,3.751,0.187,-0.072,0.081
75.0,0.982,-8.965,3.808,0.184,-0.091,0.081
79.0,0.982,-8.965,3.808,0.184,-0.091,0.081
82.0,0.982,-8.965,3.906,0.184,-0.091,0.081
86.0,0.918,-8.952,3.906,0.18,-0.108,0.078
90.0,0.918,-8.952,3.906,0.18,-0.108,0.078
93.0,0.986,-9.017,3.958,0.172,-0.115,0.078
97.0,0.986,-9.017,3.958,0.172,-0.115,0.078
101.0,0.986,-9.017,3.958,0.172,-0.115,0.078
104.0,1.077,-9.009,4.016,0.158,-0.122,0.082
108.0,1.077,-9.009,4.016,0.158,-0.122,0.082
112.0,1.077,-9.009,4.016,0.158,-0.122,0.082
116.0,1.139,-9.017,4.094,0.124,-0.129,0.088
119.0,1.139,-9.017,4.094,0.124,-0.129,0.088
123.0,1.356,-9.024,4.157,0.085,-0.131,0.097
127.0,1.356,-9.024,4.157,0.085,-0.131,0.097
130.0,1.356,-9.024,4.157,0.085,-0.131,0.097
134.0,1.622,-9.02,4.031,0.058,-0.112,0.108
138.0,1.622,-9.02,4.031,0.058,-0.112,0.108
142.0,1.622,-9.02,4.024,0.058,-0.112,0.108
145.0,1.274,-9.368,4.024,0.044,-0.082,0.115
149.0,1.274,-9.368,4.024,0.044,-0.082,0.115
