deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-7.37,-0.097,2.767,-1.093,-0.03,0.384
3.0,-7.208,0.384,3.2,-1.148,0.018,0.35
6.0,-7.208,0.384,3.2,-1.148,0.018,0.35
9.0,-7.208,0.384,3.2,-1.148,0.018,0.35
11.0,-7.183,0.792,3.856,-1.251,0.005,0.311
14.0,-7.183,0.792,3.856,-1.251,0.005,0.311
17.0,-7.183,0.792,3.856,-1.251,0.005,0.311
20.0,-7.791,1.07,4.375,-1.251,0.005,0.322
23.0,-7.791,1.07,4.375,-1.346,0.104,0.322
26.0,-7.791,1.07,4.375,-1.346,0.104,0.322
29.0,-7.791,1.07,4.375,-1.346,0.104,0.322
32.0,-8.283,1.137,4.699,-1.444,0.094,0.343
35.0,-8.283,1.137,4.699,-1.444,0.094,0.343
38.0,-8.283,1.137,4.699,-1.444,0.094,0.343
42.0,-8.701,1.023,4.784,-1.549,0.057,0.389
46.0,-8.701,1.023,4.784,-1.549,0.057,0.389
49.0,-8.701,1.023,4.784,-1.549,0.057,0.389
53.0,-9.279,0.598,4.622,-1.643,0.001,0.453
57.0,-9.279,0.598,4.622,-1.643,0.001,0.453
60.0,-9.846,-0.111,4.138,-1.643,-0.077,0.546
64.0,-9.846,-0.111,4.138,-1.693,-0.077,0.546
68.0,-9.846,-0.111,4.138,-1.693,-0.077,0.546
72.0,-10.089,-0.432,3.575,-1.702,-0.159,0.645
76.0,-10.089,-0.432,3.575,-1.702,-0.159,0.645
79.0,-9.962,-0.379,3.099,-1.702,-0.159,0.645
83.0,-9.962,-0.379,3.099,-1.742,-0.206,0.702
87.0,-9.962,-0.379,3.099,-1.742,-0.206,0.702
91.0,-9.665,-0.416,2.735,-1.854,-0.22,0.715
95.0,-9.665,-0.416,2.735,-1.854,-0.22,0.715
99.0,-9.665,-0.416,2.735,-1.854,-0.22,0.715
102.0,-9.319,-0.7,2.537,-1.989,-0.223,0.704
106.0,-9.319,-0.7,2.537,-1.989,-0.223,0.704
110.0,-9.099,-0.988,2.566,-2.089,-0.232,0.679
