deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-3.917,-3.796,3.792,0.606,0.472,-0.231
3.0,-3.917,-3.796,3.792,0.606,0.472,-0.231
6.0,-3.917,-3.796,3.792,0.606,0.472,-0.231
9.0,-4.403,-4.179,4.189,0.606,0.472,-0.286
12.0,-4.403,-4.179,4.189,0.677,0.469,-0.286
15.0,-4.403,-4.179,4.189,0.677,0.469,-0.286
18.0,-4.403,-4.179,4.189,0.677,0.469,-0.286
21.0,-4.923,-4.643,4.683,0.764,0.463,-0.311
24.0,-4.923,-4.643,4.683,0.764,0.463,-0.311
27.0,-4.923,-4.643,4.683,0.764,0.463,-0.311
30.0,-5.764,-4.813,5.114,0.897,0.438,-0.308
33.0,-5.764,-4.813,5.114,0.897,0.438,-0.308
36.0,-5.764,-4.813,5.114,0.897,0.438,-0.308
40.0,-6.693,-4.791,5.444,1.019,0.404,-0.289
43.0,-6.693,-4.791,5.444,1.019,0.404,-0.289
47.0,-6.693,-4.791,5.444,1.019,0.404,-0.289
51.0,-7.533,-4.762,5.787,1.087,0.359,-0.269
55.0,-7.533,-4.762,5.787,1.087,0.359,-0.269
58.0,-8.366,-4.634,6.031,1.087,0.359,-0.253
62.0,-8.366,-4.634,6.031,1.082,0.338,-0.253
66.0,-8.366,-4.634,6.031,1.082,0.338,-0.253
69.0,-9.141,-4.869,6.269,1.014,0.332,-0.229
73.0,-9.141,-4.869,6.269,1.014,0.332,-0.229
77.0,-9.141,-4.869,6.269,1.014,0.332,-0.229
81.0,-10.118,-5.331,6.648,0.934,0.349,-0.173
84.0,-10.118,-5.331,6.648,0.934,0.349,-0.173
88.0,-11.038,-5.788,7.253,0.861,0.397,-0.095
92.0,-11.038,-5.788,7.253,0.861,0.397,-0.095
96.0,-11.038,-5.788,7.253,0.861,0.397,-0.095
100.0,-12.042,-6.465,7.954,0.803,0.462,0.004
104.0,-12.042,-6.465,7.954,0.803,0.462,0.004
107.0,-12.983,-6.864,8.646,0.803,0.462,0.004
111.0,-12.983,-6.864,8.646,0.778,0.506,0.105
115.0,-12.983,-6.864,8.646,0.778,0.506,0.105
119.0,-13.875,-6.985,9.24,0.738,0.537,0.191
123.0,-13.875,-6.985,9.24,0.738,0.537,0.191
126.0,-13.875,-6.985,9.24,0.738,0.537,0.191
130.0,-14.468,-7.19,9.745,0.683,0.531,0.286
134.0,-14.468,-7.19,9.745,0.683,0.531,0.286
138.0,-14.789,-7.323,10.053,0.632,0.499,0.396
142.0,-14.789,-7.323,10.053,0.632,0.499,0.396
146.0,-14.789,-7.323,10.053,0.632,0.499,0.396
150.0,-14.539,-7.528,10.077,0.564,0.442,0.491
154.0,-14.539,-7.528,10.077,0.564,0.442,0.491
157.0,-13.856,-8.045,9.846,0.502,0.379,0.562
161.0,-13.856,-8.045,9.846,0.502,0.379,0.562
165.0,-13.856,-8.045,9.846,0.502,0.379,0.562
169.0,-13.067,-8.011,9.437,0.483,0.317,0.582
173.0,-13.067,-8.011,9.437,0.483,0.317,0.582
177.0,-11.948,-7.589,8.876,0.483,0.317,0.515
180.0,-11.948,-7.589,8.876,0.446,0.241,0.515
184.0,-11.948,-7.589,8.876,0.446,0.241,0.515
188.0,-10.72,-6.894,8.279,0.375,0.143,0.385
192.0,-10.72,-6.894,8.279,0.375,0.143,0.385
196.0,-10.72,-6.894,8.279,0.375,0.143,0.385
199.0,-9.793,-5.906,7.751,0.295,0.022,0.226
203.0,-9.793,-5.906,7.751,0.295,0.022,0.226
207.0,-9.347,-4.734,7.23,0.222,-0.12,0.085
211.0,-9.347,-4.734,7.23,0.222,-0.12,0.085
215.0,-9.347,-4.734,7.23,0.222,-0.12,0.085
218.0,-9.095,-3.416,6.665,0.126,-0.263,-0.016
222.0,-9.095,-3.416,6.665,0.126,-0.263,-0.016
226.0,-8.879,-2.259,6.159,0.126,-0.387,-0.075
230.0,-8.879,-2.259,6.159,-0.049,-0.387,-0.075
234.0,-8.879,-2.259,6.159,-0.049,-0.387,-0.075
238.0,-9.068,-1.643,6.002,-0.319,-0.485,-0.1
242.0,-9.068,-1.643,6.002,-0.319,-0.485,-0.1
246.0,-9.925,-2.163,6.233,-0.621,-0.583,-0.098
250.0,-9.925,-2.163,6.233,-0.621,-0.583,-0.098
254.0,-9.925,-2.163,6.233,-0.621,-0.583,-0.098
258.0,-9.786,-2.422,6.307,-0.83,-0.706,-0.077
262.0,-9.786,-2.422,6.307,-0.83,-0.706,-0.077
266.0,-9.421,-3.054,6.149,-0.964,-0.795,-0.03
270.0,-9.421,-3.054,6.149,-0.964,-0.795,-0.03
274.0,-9.421,-3.054,6.149,-0.964,-0.795,-0.03
278.0,-10.185,-3.686,5.86,-1.02,-0.818,0.052
282.0,-10.185,-3.686,5.86,-1.02,-0.818,0.052
286.0,-10.92,-4.088,5.538,-0.997,-0.826,0.143
290.0,-10.92,-4.088,5.538,-0.997,-0.826,0.143
294.0,-10.92,-4.088,5.538,-0.997,-0.826,0.143
298.0,-10.837,-4.613,5.611,-0.928,-0.784,0.275
302.0,-10.837,-4.613,5.611,-0.928,-0.784,0.275
306.0,-11.487,-5.209,5.719,-0.784,-0.647,0.494
310.0,-11.487,-5.209,5.719,-0.784,-0.647,0.494
314.0,-11.487,-5.209,5.719,-0.784,-0.647,0.494
318.0,-12.267,-5.137,5.8,-0.528,-0.583,0.62
322.0,-12.267,-5.137,5.8,-0.528,-0.583,0.62
326.0,-12.717,-4.643,5.75,-0.229,-0.647,0.658
330.0,-12.717,-4.643,5.75,-0.229,-0.647,0.658
334.0,-12.717,-4.643,5.699,-0.229,-0.647,0.658
338.0,-12.619,-4.105,5.699,0.068,-0.788,0.657
342.0,-12.619,-4.105,5.699,0.068,-0.788,0.657
346.0,-12.085,-3.586,5.659,0.351,-0.933,0.656
350.0,-12.085,-3.586,5.659,0.351,-0.933,0.656
354.0,-12.085,-3.586,5.659,0.351,-0.933,0.656
357.0,-11.527,-3.085,5.648,0.609,-1.051,0.672
361.0,-11.527,-3.085,5.648,0.609,-1.051,0.672
365.0,-11.14,-2.637,5.637,0.828,-1.14,0.708
369.0,-11.14,-2.637,5.637,0.828,-1.14,0.708
373.0,-11.14,-2.637,5.637,0.828,-1.14,0.708
377.0,-10.911,-2.271,5.606,0.991,-1.206,0.753
381.0,-10.911,-2.271,5.606,0.991,-1.206,0.753
385.0,-10.789,-1.983,5.704,1.095,-1.268,0.797
389.0,-10.789,-1.983,5.704,1.095,-1.268,0.797
393.0,-10.789,-1.983,5.704,1.095,-1.268,0.797
397.0,-10.838,-1.719,5.942,1.144,-1.35,0.83
400.0,-10.838,-1.719,5.942,1.144,-1.35,0.83
404.0,-10.932,-1.323,6.172,1.147,-1.464,0.851
408.0,-10.932,-1.323,6.172,1.147,-1.464,0.851
412.0,-10.932,-1.323,6.172,1.147,-1.464,0.851
416.0,-11.052,-1.11,6.505,1.117,-1.601,0.861
420.0,-11.052,-1.11,6.505,1.117,-1.601,0.861
424.0,-11.212,-1.091,6.89,1.058,-1.771,0.839
428.0,-11.212,-1.091,6.89,1.058,-1.771,0.839
432.0,-11.212,-1.091,6.89,1.058,-1.771,0.839
436.0,-11.17,-1.021,7.212,0.984,-1.968,0.788
439.0,-11.17,-1.021,7.212,0.984,-1.968,0.788
443.0,-10.896,-0.854,7.624,0.984,-2.174,0.713
447.0,-10.896,-0.854,7.624,0.913,-2.174,0.713
451.0,-10.896,-0.854,7.624,0.913,-2.174,0.713
455.0,-10.485,-0.689,8.057,0.864,-2.369,0.611
459.0,-10.485,-0.689,8.057,0.864,-2.369,0.611
463.0,-10.094,-0.361,8.551,0.864,-2.369,0.495
467.0,-10.094,-0.361,8.551,0.847,-2.55,0.495
471.0,-10.094,-0.361,8.551,0.847,-2.55,0.495
475.0,-9.872,-0.025,9.142,0.87,-2.737,0.401
478.0,-9.872,-0.025,9.142,0.87,-2.737,0.401
482.0,-9.872,0.021,9.781,0.87,-2.737,0.401
486.0,-9.784,0.021,9.781,0.929,-2.943,0.354
490.0,-9.784,0.021,9.781,0.929,-2.943,0.354
493.0,-9.745,-0.112,10.298,1.015,-3.176,0.347
497.0,-9.745,-0.112,10.298,1.015,-3.176,0.347
501.0,-9.745,-0.112,10.298,1.015,-3.176,0.347
505.0,-9.322,-0.253,10.388,1.114,-3.415,0.369
509.0,-9.322,-0.253,10.388,1.114,-3.415,0.369
513.0,-8.45,-0.427,10.436,1.209,-3.617,0.394
517.0,-8.45,-0.427,10.436,1.209,-3.617,0.394
521.0,-8.45,-0.427,10.436,1.209,-3.617,0.394
525.0,-7.586,-0.684,10.695,1.312,-3.783,0.393
529.0,-7.586,-0.684,10.695,1.312,-3.783,0.393
533.0,-7.102,-0.924,11.17,1.438,-3.935,0.352
536.0,-7.102,-0.924,11.17,1.438,-3.935,0.352
540.0,-7.102,-0.924,11.17,1.438,-3.935,0.352
544.0,-6.968,-0.981,11.405,1.587,-4.089,0.284
548.0,-6.968,-0.981,11.405,1.587,-4.089,0.284
552.0,-6.917,-0.872,11.558,1.758,-4.239,0.215
556.0,-6.917,-0.872,11.558,1.758,-4.239,0.215
560.0,-6.917,-0.872,11.558,1.758,-4.239,0.215
564.0,-6.99,-0.833,11.965,1.952,-4.387,0.158
568.0,-6.99,-0.833,11.965,1.952,-4.387,0.158
572.0,-7.007,-1.266,12.394,1.952,-4.558,0.112
576.0,-7.007,-1.266,12.394,2.142,-4.558,0.112
579.0,-7.007,-1.266,12.394,2.142,-4.558,0.112
583.0,-7.255,-1.767,12.756,2.322,-4.74,0.064
587.0,-7.255,-1.767,12.756,2.322,-4.74,0.064
591.0,-7.473,-2.221,12.895,2.322,-4.74,0.064
595.0,-7.473,-2.221,12.895,2.486,-4.924,0.014
599.0,-7.473,-2.221,12.895,2.486,-4.924,0.014
603.0,-7.376,-2.812,12.91,2.646,-4.991,-0.039
607.0,-7.376,-2.812,12.91,2.646,-4.991,-0.039
611.0,-7.164,-3.626,13.041,2.646,-4.991,-0.039
615.0,-7.164,-3.626,13.041,2.812,-4.992,-0.109
619.0,-7.164,-3.626,13.041,2.812,-4.992,-0.109
623.0,-7.309,-4.418,13.146,3.005,-4.992,-0.203
627.0,-7.309,-4.418,13.146,3.005,-4.992,-0.203
631.0,-7.831,-5.644,12.985,3.005,-4.992,-0.297
635.0,-7.831,-5.644,12.985,3.236,-4.992,-0.297
639.0,-7.831,-5.644,12.985,3.236,-4.992,-0.297
643.0,-7.997,-6.829,12.458,3.5,-4.992,-0.382
647.0,-7.997,-6.829,12.458,3.5,-4.992,-0.382
651.0,-7.527,-7.334,12.103,3.802,-4.992,-0.472
655.0,-7.527,-7.334,12.103,3.802,-4.992,-0.472
659.0,-7.527,-7.334,12.103,3.802,-4.992,-0.472
663.0,-6.973,-7.682,11.924,4.128,-4.992,-0.555
667.0,-6.973,-7.682,11.924,4.128,-4.992,-0.555
