deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-1.229,1.862,9.301,0.231,-0.472,-0.194
3.0,-1.229,1.862,9.301,0.231,-0.472,-0.194
6.0,-1.031,1.721,9.221,0.238,-0.475,-0.216
9.0,-1.031,1.721,9.221,0.238,-0.475,-0.216
12.0,-1.031,1.721,9.221,0.238,-0.475,-0.216
15.0,-1.035,1.641,9.105,0.238,-0.475,-0.216
18.0,-1.035,1.641,9.105,0.255,-0.477,-0.249
21.0,-1.035,1.641,9.105,0.255,-0.477,-0.249
24.0,-1.035,1.641,9.105,0.255,-0.477,-0.249
27.0,-1.122,1.482,8.976,0.268,-0.493,-0.283
30.0,-1.122,1.482,8.976,0.268,-0.493,-0.283
33.0,-1.122,1.482,8.976,0.268,-0.493,-0.283
36.0,-1.109,1.078,8.961,0.304,-0.512,-0.295
40.0,-1.109,1.078,8.961,0.304,-0.512,-0.295
43.0,-1.109,1.078,8.961,0.304,-0.512,-0.295
47.0,-1.015,0.543,8.879,0.408,-0.529,-0.285
51.0,-1.015,0.543,8.879,0.408,-0.529,-0.285
55.0,-0.826,0.378,8.636,0.408,-0.539,-0.268
58.0,-0.826,0.378,8.636,0.586,-0.539,-0.268
62.0,-0.826,0.378,8.636,0.586,-0.539,-0.268
66.0,-0.584,0.665,8.27,0.76,-0.537,-0.267
70.0,-0.584,0.665,8.27,0.76,-0.537,-0.267
73.0,-0.584,0.665,8.27,0.76,-0.537,-0.267
77.0,-0.318,1.381,7.904,0.848,-0.521,-0.302
81.0,-0.318,1.381,7.904,0.848,-0.521,-0.302
85.0,-0.154,2.219,7.636,0.805,-0.498,-0.363
88.0,-0.154,2.219,7.636,0.805,-0.498,-0.363
92.0,-0.154,2.219,7.636,0.805,-0.498,-0.363
96.0,-0.345,2.352,7.543,0.656,-0.474,-0.414
99.0,-0.345,2.352,7.543,0.656,-0.474,-0.414
103.0,-0.345,2.352,7.543,0.656,-0.474,-0.414
107.0,-0.519,1.838,7.746,0.515,-0.437,-0.421
111.0,-0.519,1.838,7.746,0.515,-0.437,-0.421
115.0,-0.179,1.305,7.928,0.442,-0.389,-0.419
118.0,-0.179,1.305,7.928,0.442,-0.389,-0.419
122.0,-0.179,1.305,7.928,0.442,-0.389,-0.419
126.0,0.145,0.941,8.082,0.418,-0.338,-0.459
130.0,0.145,0.941,8.082,0.418,-0.338,-0.459
134.0,0.05,0.686,8.176,0.418,-0.338,-0.537
137.0,0.05,0.686,8.176,0.425,-0.29,-0.537
141.0,0.05,0.686,8.176,0.425,-0.29,-0.537
145.0,-0.025,0.577,8.348,0.46,-0.242,-0.63
149.0,-0.025,0.577,8.348,0.46,-0.242,-0.63
152.0,-0.025,0.577,8.348,0.46,-0.242,-0.63
156.0,-0.382,0.433,8.712,0.55,-0.205,-0.713
160.0,-0.382,0.433,8.712,0.55,-0.205,-0.713
164.0,-0.97,0.453,8.911,0.698,-0.209,-0.779
168.0,-0.97,0.453,8.911,0.698,-0.209,-0.779
172.0,-0.97,0.453,8.911,0.698,-0.209,-0.779
175.0,-1.436,0.258,8.949,0.891,-0.253,-0.813
179.0,-1.436,0.258,8.949,0.891,-0.253,-0.813
183.0,-1.569,-0.218,8.812,0.891,-0.314,-0.791
187.0,-1.569,-0.218,8.812,1.158,-0.314,-0.791
191.0,-1.569,-0.218,8.812,1.158,-0.314,-0.791
195.0,-1.476,-0.299,8.298,1.487,-0.369,-0.746
199.0,-1.476,-0.299,8.298,1.487,-0.369,-0.746
202.0,-1.138,-0.087,7.789,1.487,-0.369,-0.746
