deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.813,-1.381,3.424,-0.058,0.057,-0.033
3.0,-8.898,-1.358,3.482,-0.005,0.051,-0.064
6.0,-8.898,-1.358,3.482,-0.005,0.051,-0.064
9.0,-8.898,-1.358,3.482,-0.005,0.051,-0.064
12.0,-8.952,-1.475,3.525,0.028,0.056,-0.08
15.0,-8.952,-1.475,3.525,0.028,0.056,-0.08
18.0,-8.952,-1.475,3.525,0.028,0.056,-0.08
21.0,-8.986,-1.535,3.541,0.028,0.056,-0.08
24.0,-8.986,-1.535,3.541,0.071,0.054,-0.091
27.0,-8.986,-1.535,3.541,0.071,0.054,-0.091
30.0,-8.986,-1.535,3.541,0.071,0.054,-0.091
33.0,-8.993,-1.491,3.467,0.113,0.051,-0.109
36.0,-8.993,-1.491,3.467,0.113,0.051,-0.109
40.0,-8.993,-1.491,3.467,0.113,0.051,-0.109
43.0,-8.975,-1.409,3.4,0.137,0.054,-0.139
47.0,-8.975,-1.409,3.4,0.137,0.054,-0.139
51.0,-8.843,-1.293,3.293,0.14,0.056,-0.171
55.0,-8.843,-1.293,3.293,0.14,0.056,-0.171
58.0,-8.843,-1.293,3.293,0.14,0.056,-0.171
62.0,-8.689,-1.096,3.171,0.117,0.076,-0.188
66.0,-8.689,-1.096,3.171,0.117,0.076,-0.188
70.0,-8.689,-1.096,3.146,0.117,0.076,-0.188
73.0,-8.696,-0.857,3.146,0.055,0.115,-0.199
77.0,-8.696,-0.857,3.146,0.055,0.115,-0.199
81.0,-8.81,-0.599,3.197,-0.058,0.159,-0.209
85.0,-8.81,-0.599,3.197,-0.058,0.159,-0.209
88.0,-8.81,-0.599,3.197,-0.058,0.159,-0.209
92.0,-8.95,-0.535,3.341,-0.215,0.194,-0.211
96.0,-8.95,-0.535,3.341,-0.215,0.194,-0.211
100.0,-8.896,-0.597,3.437,-0.215,0.209,-0.204
104.0,-8.896,-0.597,3.437,-0.384,0.209,-0.204
108.0,-8.896,-0.597,3.437,-0.384,0.209,-0.204
112.0,-8.747,-0.588,3.516,-0.545,0.214,-0.2
115.0,-8.747,-0.588,3.516,-0.545,0.214,-0.2
119.0,-8.686,-0.451,3.505,-0.545,0.214,-0.204
123.0,-8.686,-0.451,3.505,-0.711,0.215,-0.204
127.0,-8.686,-0.451,3.505,-0.711,0.215,-0.204
131.0,-8.68,-0.286,3.473,-0.897,0.219,-0.205
135.0,-8.68,-0.286,3.473,-0.897,0.219,-0.205
139.0,-8.791,-0.178,3.47,-0.897,0.219,-0.205
143.0,-8.791,-0.178,3.47,-1.099,0.229,-0.195
147.0,-8.791,-0.178,3.47,-1.099,0.229,-0.195
151.0,-8.981,-0.019,3.482,-1.31,0.24,-0.173
154.0,-8.981,-0.019,3.482,-1.31,0.24,-0.173
158.0,-8.981,-0.019,3.454,-1.31,0.24,-0.173
162.0,-9.176,0.219,3.454,-1.549,0.249,-0.148
166.0,-9.176,0.219,3.454,-1.549,0.249,-0.148
170.0,-9.407,0.281,3.562,-1.832,0.259,-0.129
174.0,-9.407,0.281,3.562,-1.832,0.259,-0.129
178.0,-9.407,0.281,3.562,-1.832,0.259,-0.129
181.0,-9.464,0.272,3.629,-2.141,0.266,-0.111
185.0,-9.464,0.272,3.629,-2.141,0.266,-0.111
189.0,-9.321,-0.431,3.906,-2.425,0.279,-0.088
193.0,-9.321,-0.431,3.906,-2.425,0.279,-0.088
197.0,-9.321,-0.431,3.906,-2.425,0.279,-0.088
201.0,-9.101,-0.999,3.976,-2.576,0.284,-0.055
205.0,-9.101,-0.999,3.976,-2.576,0.284,-0.055
209.0,-9.318,-1.601,4.137,-2.606,0.286,-0.017
212.0,-9.318,-1.601,4.137,-2.606,0.286,-0.017
216.0,-9.318,-1.601,4.137,-2.606,0.286,-0.017
220.0,-9.468,-2.347,4.224,-2.517,0.286,0.038
224.0,-9.468,-2.347,4.224,-2.517,0.286,0.038
228.0,-9.595,-3.097,4.381,-2.517,0.286,0.095
232.0,-9.595,-3.097,4.381,-2.289,0.275,0.095
236.0,-9.595,-3.097,4.381,-2.289,0.275,0.095
239.0,-9.547,-3.767,4.57,-1.91,0.259,0.155
243.0,-9.547,-3.767,4.57,-1.91,0.259,0.155
247.0,-9.547,-3.767,4.57,-1.91,0.259,0.155
251.0,-9.872,-3.54,4.336,-1.427,0.228,0.197
255.0,-9.872,-3.54,4.336,-1.427,0.228,0.197
258.0,-10.08,-2.81,3.977,-0.987,0.136,0.182
262.0,-10.08,-2.81,3.977,-0.987,0.136,0.182
266.0,-10.08,-2.81,3.977,-0.987,0.136,0.182
270.0,-9.917,-2.109,3.652,-0.679,0.03,0.125
274.0,-9.917,-2.109,3.652,-0.679,0.03,0.125
278.0,-9.302,-1.878,3.313,-0.492,-0.029,0.086
282.0,-9.302,-1.878,3.313,-0.492,-0.029,0.086
286.0,-9.302,-1.878,3.313,-0.492,-0.029,0.086
290.0,-8.921,-1.91,3.193,-0.36,-0.023,0.075
293.0,-8.921,-1.91,3.193,-0.36,-0.023,0.075
297.0,-8.956,-2.176,3.429,-0.231,0.016,0.062
301.0,-8.956,-2.176,3.429,-0.231,0.016,0.062
305.0,-8.956,-2.176,3.429,-0.231,0.016,0.062
309.0,-9.029,-2.166,3.738,-0.073,0.042,0.032
313.0,-9.029,-2.166,3.738,-0.073,0.042,0.032
316.0,-9.029,-1.886,4.053,-0.073,0.042,0.032
320.0,-9.392,-1.886,4.053,0.089,0.035,-0.024
324.0,-9.392,-1.886,4.053,0.089,0.035,-0.024
328.0,-9.992,-1.373,4.442,0.229,-0.019,-0.075
332.0,-9.992,-1.373,4.442,0.229,-0.019,-0.075
336.0,-9.992,-1.373,4.442,0.229,-0.019,-0.075
340.0,-10.53,-0.934,4.624,0.319,-0.114,-0.079
344.0,-10.53,-0.934,4.624,0.319,-0.114,-0.079
348.0,-10.726,-0.629,4.725,0.35,-0.198,-0.033
352.0,-10.726,-0.629,4.725,0.35,-0.198,-0.033
356.0,-10.726,-0.629,5.041,0.35,-0.198,-0.033
360.0,-10.525,-0.439,5.041,0.334,-0.248,0.047
364.0,-10.525,-0.439,5.041,0.334,-0.248,0.047
367.0,-10.136,-0.43,5.556,0.288,-0.281,0.139
371.0,-10.136,-0.43,5.556,0.288,-0.281,0.139
375.0,-10.136,-0.43,5.556,0.288,-0.281,0.139
379.0,-9.943,-0.577,6.221,0.234,-0.32,0.219
383.0,-9.943,-0.577,6.221,0.234,-0.32,0.219
387.0,-10.074,-0.89,7.049,0.185,-0.388,0.27
391.0,-10.074,-0.89,7.049,0.185,-0.388,0.27
395.0,-10.074,-0.89,7.049,0.185,-0.388,0.27
398.0,-10.391,-1.202,8.002,0.156,-0.512,0.279
402.0,-10.391,-1.202,8.002,0.156,-0.512,0.279
406.0,-10.787,-1.398,8.925,0.157,-0.701,0.245
410.0,-10.787,-1.398,8.925,0.157,-0.701,0.245
414.0,-10.787,-1.398,8.925,0.157,-0.701,0.245
418.0,-11.435,-1.293,9.796,0.213,-0.94,0.176
422.0,-11.435,-1.293,9.796,0.213,-0.94,0.176
426.0,-12.299,-0.913,10.604,0.339,-1.209,0.12
430.0,-12.299,-0.913,10.604,0.339,-1.209,0.12
434.0,-12.299,-0.913,10.604,0.339,-1.209,0.12
438.0,-13.147,-0.616,11.349,0.507,-1.512,0.12
442.0,-13.147,-0.616,11.349,0.507,-1.512,0.12
446.0,-14.02,-0.632,12.267,0.683,-1.839,0.163
450.0,-14.02,-0.632,12.267,0.683,-1.839,0.163
454.0,-14.02,-0.632,12.267,0.683,-1.839,0.163
458.0,-14.838,-0.842,13.266,0.866,-2.187,0.209
462.0,-14.838,-0.842,13.266,0.866,-2.187,0.209
466.0,-15.482,-0.917,14.185,1.043,-2.566,0.231
470.0,-15.482,-0.917,14.185,1.043,-2.566,0.231
474.0,-15.482,-0.917,14.185,1.043,-2.566,0.231
478.0,-15.84,-0.719,14.972,1.184,-2.969,0.218
482.0,-15.84,-0.719,14.972,1.184,-2.969,0.218
486.0,-16.245,-0.373,15.698,1.26,-3.391,0.186
490.0,-16.245,-0.373,15.698,1.26,-3.391,0.186
494.0,-16.245,-0.373,15.698,1.26,-3.391,0.186
498.0,-16.715,-0.522,16.282,1.252,-3.835,0.161
502.0,-16.715,-0.522,16.282,1.252,-3.835,0.161
506.0,-16.925,-1.037,16.564,1.179,-4.297,0.118
510.0,-16.925,-1.037,16.564,1.179,-4.297,0.118
514.0,-16.925,-1.037,16.649,1.179,-4.297,0.118
518.0,-16.929,-1.623,16.649,1.091,-4.741,0.024
522.0,-16.929,-1.623,16.649,1.091,-4.741,0.024
526.0,-16.968,-2.338,16.755,1.01,-4.979,-0.12
530.0,-16.968,-2.338,16.755,1.01,-4.979,-0.12
534.0,-16.871,-2.823,16.93,1.01,-4.979,-0.12
538.0,-16.871,-2.823,16.93,0.957,-4.992,-0.288
542.0,-16.871,-2.823,16.93,0.957,-4.992,-0.288
546.0,-16.354,-3.392,16.985,0.956,-4.992,-0.43
