deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.191,-0.775,3.263,-0.272,-0.079,-0.153
3.0,-9.166,-0.874,3.354,-0.249,-0.073,-0.144
6.0,-9.166,-0.874,3.354,-0.249,-0.073,-0.144
9.0,-9.166,-0.874,3.354,-0.249,-0.073,-0.144
12.0,-9.319,-0.937,3.351,-0.201,-0.086,-0.138
15.0,-9.319,-0.937,3.351,-0.201,-0.086,-0.138
18.0,-9.319,-0.937,3.351,-0.201,-0.086,-0.138
21.0,-9.073,-0.945,3.35,-0.201,-0.136,-0.13
24.0,-9.073,-0.945,3.35,-0.138,-0.136,-0.13
27.0,-9.073,-0.945,3.35,-0.138,-0.136,-0.13
30.0,-9.073,-0.945,3.185,-0.138,-0.136,-0.13
34.0,-8.896,-0.79,3.185,-0.083,-0.142,-0.143
38.0,-8.896,-0.79,3.185,-0.083,-0.142,-0.143
41.0,-8.643,-0.541,2.919,-0.057,-0.143,-0.162
45.0,-8.643,-0.541,2.919,-0.057,-0.143,-0.162
49.0,-8.643,-0.541,2.919,-0.057,-0.143,-0.162
53.0,-8.764,-0.233,2.626,-0.09,-0.11,-0.186
57.0,-8.764,-0.233,2.626,-0.09,-0.11,-0.186
61.0,-8.933,-0.095,2.591,-0.174,-0.067,-0.208
65.0,-8.933,-0.095,2.591,-0.174,-0.067,-0.208
69.0,-8.933,-0.095,2.591,-0.174,-0.067,-0.208
73.0,-9.364,-0.282,2.69,-0.264,-0.027,-0.218
77.0,-9.364,-0.282,2.69,-0.264,-0.027,-0.218
81.0,-9.631,-0.488,2.896,-0.316,-0.007,-0.202
84.0,-9.631,-0.488,2.896,-0.316,-0.007,-0.202
88.0,-9.631,-0.488,2.896,-0.316,-0.007,-0.202
92.0,-9.754,-0.382,3.095,-0.328,0.0,-0.184
96.0,-9.754,-0.382,3.095,-0.328,0.0,-0.184
100.0,-9.886,-0.424,3.288,-0.336,-0.004,-0.169
104.0,-9.886,-0.424,3.288,-0.336,-0.004,-0.169
108.0,-9.886,-0.424,3.288,-0.336,-0.004,-0.169
112.0,-9.9,-0.749,3.468,-0.313,-0.01,-0.136
116.0,-9.9,-0.749,3.468,-0.313,-0.01,-0.136
120.0,-9.735,-0.925,3.639,-0.23,-0.017,-0.081
124.0,-9.735,-0.925,3.639,-0.23,-0.017,-0.081
128.0,-9.735,-0.925,3.639,-0.23,-0.017,-0.081
132.0,-9.68,-0.997,3.602,-0.118,-0.016,-0.032
136.0,-9.68,-0.997,3.602,-0.118,-0.016,-0.032
140.0,-9.473,-1.024,3.441,-0.021,-0.017,0.013
144.0,-9.473,-1.024,3.441,-0.021,-0.017,0.013
148.0,-9.473,-1.024,3.441,-0.021,-0.017,0.013
152.0,-9.192,-0.951,3.291,0.058,-0.012,0.044
155.0,-9.192,-0.951,3.291,0.058,-0.012,0.044
159.0,-9.08,-0.827,3.169,0.107,0.006,0.054
