deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-12.669,-6.988,5.916,-0.277,-0.287,-0.526
3.0,-12.669,-6.988,5.916,-0.277,-0.287,-0.526
6.0,-12.669,-6.988,5.916,-0.277,-0.287,-0.526
9.0,-12.669,-7.12,5.377,-0.277,-0.287,-0.526
12.0,-12.266,-7.12,5.377,-0.423,-0.345,-0.558
15.0,-12.266,-7.12,5.377,-0.423,-0.345,-0.558
18.0,-12.266,-7.12,5.377,-0.423,-0.345,-0.558
21.0,-11.4,-7.283,4.521,-0.484,-0.398,-0.574
24.0,-11.4,-7.283,4.521,-0.484,-0.398,-0.574
27.0,-11.4,-7.283,4.521,-0.484,-0.398,-0.574
31.0,-10.592,-7.303,3.587,-0.449,-0.361,-0.55
35.0,-10.592,-7.303,3.587,-0.449,-0.361,-0.55
39.0,-9.552,-7.285,2.958,-0.449,-0.268,-0.494
43.0,-9.552,-7.285,2.958,-0.341,-0.268,-0.494
47.0,-9.552,-7.285,2.958,-0.341,-0.268,-0.494
51.0,-8.635,-7.143,2.742,-0.19,-0.138,-0.433
55.0,-8.635,-7.143,2.742,-0.19,-0.138,-0.433
59.0,-7.702,-6.868,2.739,-0.19,-0.138,-0.433
63.0,-7.702,-6.868,2.739,-0.027,-0.012,-0.386
67.0,-7.702,-6.868,2.739,-0.027,-0.012,-0.386
71.0,-6.643,-6.543,2.874,0.13,0.096,-0.372
74.0,-6.643,-6.543,2.874,0.13,0.096,-0.372
78.0,-6.643,-6.543,3.127,0.13,0.096,-0.372
82.0,-6.007,-5.667,3.127,0.241,0.224,-0.414
85.0,-6.007,-5.667,3.127,0.241,0.224,-0.414
89.0,-5.377,-4.476,3.35,0.266,0.309,-0.502
93.0,-5.377,-4.476,3.35,0.266,0.309,-0.502
97.0,-5.377,-4.476,3.35,0.266,0.309,-0.502
100.0,-4.831,-3.59,3.649,0.199,0.37,-0.582
104.0,-4.831,-3.59,3.649,0.199,0.37,-0.582
108.0,-4.589,-3.208,4.009,0.199,0.37,-0.582
112.0,-4.589,-3.208,4.009,0.096,0.413,-0.608
116.0,-4.589,-3.208,4.009,0.096,0.413,-0.608
119.0,-4.495,-3.173,4.172,0.018,0.43,-0.567
123.0,-4.495,-3.173,4.172,0.018,0.43,-0.567
127.0,-4.495,-3.173,4.172,0.018,0.43,-0.567
131.0,-4.375,-3.427,4.183,-0.013,0.441,-0.478
135.0,-4.375,-3.427,4.183,-0.013,0.441,-0.478
139.0,-4.156,-3.686,4.097,0.004,0.459,-0.381
143.0,-4.156,-3.686,4.097,0.004,0.459,-0.381
146.0,-4.156,-3.686,4.097,0.004,0.459,-0.381
150.0,-4.047,-3.861,3.97,0.033,0.488,-0.309
154.0,-4.047,-3.861,3.97,0.033,0.488,-0.309
158.0,-4.013,-3.967,3.862,0.033,0.523,-0.275
162.0,-4.013,-3.967,3.862,0.052,0.523,-0.275
165.0,-4.013,-3.967,3.862,0.052,0.523,-0.275
169.0,-3.919,-3.92,3.786,0.058,0.557,-0.27
173.0,-3.919,-3.92,3.786,0.058,0.557,-0.27
177.0,-3.919,-3.907,3.82,0.058,0.557,-0.27
181.0,-3.745,-3.907,3.82,0.057,0.594,-0.272
185.0,-3.745,-3.907,3.82,0.057,0.594,-0.272
188.0,-3.678,-3.928,3.884,0.066,0.63,-0.277
192.0,-3.678,-3.928,3.884,0.066,0.63,-0.277
196.0,-3.678,-3.928,3.884,0.066,0.63,-0.277
200.0,-3.675,-3.804,4.035,0.096,0.66,-0.29
204.0,-3.675,-3.804,4.035,0.096,0.66,-0.29
208.0,-3.664,-3.559,4.281,0.152,0.671,-0.297
211.0,-3.664,-3.559,4.281,0.152,0.671,-0.297
215.0,-3.664,-3.559,4.281,0.152,0.671,-0.297
219.0,-3.528,-3.268,4.47,0.229,0.655,-0.292
223.0,-3.528,-3.268,4.47,0.229,0.655,-0.292
227.0,-3.211,-2.918,4.525,0.229,0.655,-0.292
230.0,-3.211,-2.918,4.525,0.312,0.62,-0.281
234.0,-3.211,-2.918,4.525,0.312,0.62,-0.281
238.0,-2.864,-2.588,4.487,0.38,0.581,-0.277
242.0,-2.864,-2.588,4.487,0.38,0.581,-0.277
246.0,-2.864,-2.588,4.487,0.38,0.581,-0.277
250.0,-2.556,-2.345,4.431,0.441,0.544,-0.276
253.0,-2.556,-2.345,4.431,0.441,0.544,-0.276
257.0,-2.292,-2.152,4.418,0.51,0.505,-0.273
261.0,-2.292,-2.152,4.418,0.51,0.505,-0.273
265.0,-2.292,-2.152,4.418,0.51,0.505,-0.273
269.0,-2.128,-1.886,4.325,0.568,0.463,-0.273
272.0,-2.128,-1.886,4.325,0.568,0.463,-0.273
276.0,-1.991,-1.628,4.288,0.568,0.43,-0.284
280.0,-1.991,-1.628,4.288,0.586,0.43,-0.284
284.0,-1.991,-1.628,4.288,0.586,0.43,-0.284
288.0,-1.981,-1.63,4.454,0.565,0.407,-0.305
292.0,-1.981,-1.63,4.454,0.565,0.407,-0.305
295.0,-1.981,-1.63,4.593,0.565,0.407,-0.305
299.0,-2.006,-1.439,4.593,0.535,0.381,-0.336
303.0,-2.006,-1.439,4.593,0.535,0.381,-0.336
307.0,-1.716,-1.511,4.911,0.487,0.369,-0.368
