deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.637,-2.716,3.427,0.084,-0.114,0.036
3.0,-8.3,-2.434,3.427,-0.142,-0.115,-0.003
6.0,-8.3,-2.434,3.427,-0.142,-0.115,-0.003
9.0,-8.3,-2.434,3.427,-0.142,-0.115,-0.003
12.0,-7.834,-2.431,3.555,-0.419,-0.092,-0.051
15.0,-7.834,-2.431,3.555,-0.419,-0.092,-0.051
18.0,-7.834,-2.431,3.555,-0.419,-0.092,-0.051
21.0,-7.686,-2.645,3.775,-0.669,-0.025,-0.084
24.0,-7.686,-2.645,3.775,-0.669,-0.025,-0.084
27.0,-7.686,-2.645,3.775,-0.669,-0.025,-0.084
30.0,-7.81,-3.087,4.132,-0.669,-0.025,-0.097
34.0,-7.81,-3.087,4.132,-0.831,0.023,-0.097
38.0,-7.81,-3.087,4.132,-0.831,0.023,-0.097
42.0,-8.214,-3.687,4.233,-0.856,0.044,-0.088
46.0,-8.214,-3.687,4.233,-0.856,0.044,-0.088
49.0,-8.214,-3.687,4.34,-0.856,0.044,-0.088
53.0,-8.605,-4.21,4.34,-0.734,0.042,-0.063
57.0,-8.605,-4.21,4.34,-0.734,0.042,-0.063
61.0,-9.155,-4.762,4.563,-0.493,0.026,-0.014
65.0,-9.155,-4.762,4.563,-0.493,0.026,-0.014
69.0,-9.155,-4.762,4.563,-0.493,0.026,-0.014
72.0,-9.656,-5.176,4.693,-0.175,-0.005,0.057
76.0,-9.656,-5.176,4.693,-0.175,-0.005,0.057
80.0,-9.534,-5.337,4.802,0.16,-0.05,0.123
84.0,-9.534,-5.337,4.802,0.16,-0.05,0.123
87.0,-9.534,-5.337,4.802,0.16,-0.05,0.123
91.0,-9.022,-4.848,4.558,0.443,-0.098,0.138
95.0,-9.022,-4.848,4.558,0.443,-0.098,0.138
99.0,-9.022,-4.848,4.558,0.443,-0.098,0.138
102.0,-8.386,-3.79,4.104,0.581,-0.165,0.084
