deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.499,-2.803,4.628,0.012,-0.036,0.061
3.0,-8.499,-2.803,4.628,0.051,-0.068,0.052
6.0,-8.499,-2.803,4.628,0.051,-0.068,0.052
9.0,-8.499,-2.803,4.628,0.051,-0.068,0.052
12.0,-8.502,-2.629,4.363,0.083,-0.08,0.064
15.0,-8.502,-2.629,4.363,0.083,-0.08,0.064
18.0,-8.502,-2.629,4.363,0.083,-0.08,0.064
21.0,-8.369,-2.517,4.065,0.075,-0.09,0.068
23.0,-8.369,-2.517,4.065,0.075,-0.09,0.068
26.0,-8.369,-2.517,4.065,0.075,-0.09,0.068
29.0,-8.148,-2.737,4.277,0.075,-0.112,0.066
32.0,-8.148,-2.737,4.277,0.063,-0.112,0.066
36.0,-8.148,-2.737,4.277,0.063,-0.112,0.066
39.0,-8.323,-2.564,4.5,0.063,-0.112,0.073
43.0,-8.323,-2.564,4.5,0.074,-0.039,0.073
47.0,-8.323,-2.564,4.5,0.074,-0.039,0.073
50.0,-8.228,-2.551,4.515,0.075,-0.034,0.08
54.0,-8.228,-2.551,4.515,0.075,-0.034,0.08
58.0,-8.228,-2.551,4.515,0.075,-0.034,0.08
62.0,-8.237,-2.468,4.477,0.066,-0.021,0.099
65.0,-8.237,-2.468,4.477,0.066,-0.021,0.099
69.0,-8.197,-2.341,4.368,0.066,-0.004,0.116
73.0,-8.197,-2.341,4.368,0.029,-0.004,0.116
77.0,-8.197,-2.341,4.368,0.029,-0.004,0.116
80.0,-8.264,-2.354,4.317,-0.037,0.005,0.125
84.0,-8.264,-2.354,4.317,-0.037,0.005,0.125
88.0,-8.264,-2.354,4.317,-0.037,0.005,0.125
92.0,-8.365,-2.343,4.272,-0.111,0.011,0.132
95.0,-8.365,-2.343,4.272,-0.111,0.011,0.132
99.0,-8.488,-2.332,4.312,-0.191,0.023,0.134
103.0,-8.488,-2.332,4.312,-0.191,0.023,0.134
107.0,-8.488,-2.332,4.312,-0.191,0.023,0.134
110.0,-8.611,-2.344,4.411,-0.282,0.038,0.134
114.0,-8.611,-2.344,4.411,-0.282,0.038,0.134
118.0,-8.687,-2.412,4.576,-0.282,0.038,0.134
122.0,-8.687,-2.412,4.576,-0.375,0.05,0.134
126.0,-8.687,-2.412,4.576,-0.375,0.05,0.134
129.0,-8.664,-2.529,4.767,-0.451,0.054,0.129
133.0,-8.664,-2.529,4.767,-0.451,0.054,0.129
137.0,-8.664,-2.529,4.767,-0.451,0.054,0.129
141.0,-8.506,-2.552,4.939,-0.497,0.056,0.122
145.0,-8.506,-2.552,4.939,-0.497,0.056,0.122
149.0,-8.651,-2.572,5.247,-0.528,0.068,0.108
152.0,-8.651,-2.572,5.247,-0.528,0.068,0.108
156.0,-8.651,-2.572,5.247,-0.528,0.068,0.108
160.0,-8.88,-2.615,5.633,-0.547,0.083,0.088
164.0,-8.88,-2.615,5.633,-0.547,0.083,0.088
168.0,-9.046,-2.63,6.068,-0.547,0.083,0.065
171.0,-9.046,-2.63,6.068,-0.54,0.09,0.065
175.0,-9.046,-2.63,6.068,-0.54,0.09,0.065
179.0,-9.21,-2.682,6.528,-0.508,0.092,0.044
183.0,-9.21,-2.682,6.528,-0.508,0.092,0.044
187.0,-9.21,-2.682,7.011,-0.508,0.092,0.044
191.0,-9.338,-2.764,7.011,-0.437,0.085,0.026
194.0,-9.338,-2.764,7.011,-0.437,0.085,0.026
198.0,-9.331,-2.771,7.272,-0.323,0.061,0.014
202.0,-9.331,-2.771,7.272,-0.323,0.061,0.014
206.0,-9.331,-2.771,7.272,-0.323,0.061,0.014
210.0,-9.334,-2.468,6.963,-0.196,0.019,0.005
213.0,-9.334,-2.468,6.963,-0.196,0.019,0.005
217.0,-9.211,-2.208,6.585,-0.103,-0.047,-0.005
221.0,-9.211,-2.208,6.585,-0.103,-0.047,-0.005
225.0,-9.211,-2.208,6.585,-0.103,-0.047,-0.005
229.0,-9.197,-2.179,5.863,-0.02,-0.114,-0.003
233.0,-9.197,-2.179,5.863,-0.02,-0.114,-0.003
237.0,-9.153,-1.938,5.033,0.065,-0.198,0.005
241.0,-9.153,-1.938,5.033,0.065,-0.198,0.005
245.0,-9.153,-1.938,5.033,0.065,-0.198,0.005
249.0,-8.946,-1.741,4.246,0.108,-0.285,0.002
253.0,-8.946,-1.741,4.246,0.108,-0.285,0.002
256.0,-8.797,-1.472,3.784,0.108,-0.285,-0.005
260.0,-8.797,-1.472,3.784,0.092,-0.335,-0.005
264.0,-8.797,-1.472,3.784,0.092,-0.335,-0.005
268.0,-8.504,-1.187,3.525,0.007,-0.314,-0.025
272.0,-8.504,-1.187,3.525,0.007,-0.314,-0.025
276.0,-8.499,-0.936,3.201,0.007,-0.314,-0.025
280.0,-8.499,-0.936,3.201,-0.151,-0.285,-0.065
284.0,-8.499,-0.936,3.201,-0.151,-0.285,-0.065
288.0,-8.318,-0.756,3.014,-0.363,-0.307,-0.117
292.0,-8.318,-0.756,3.014,-0.363,-0.307,-0.117
296.0,-7.957,-0.564,2.911,-0.363,-0.307,-0.117
300.0,-7.957,-0.564,2.911,-0.611,-0.334,-0.181
304.0,-7.957,-0.564,2.911,-0.611,-0.334,-0.181
308.0,-7.718,-0.474,2.818,-0.877,-0.335,-0.249
312.0,-7.718,-0.474,2.818,-0.877,-0.335,-0.249
316.0,-7.635,-0.568,2.624,-0.877,-0.335,-0.304
320.0,-7.635,-0.568,2.624,-1.142,-0.315,-0.304
324.0,-7.635,-0.568,2.624,-1.142,-0.315,-0.304
328.0,-7.554,-0.963,2.475,-1.37,-0.278,-0.355
332.0,-7.554,-0.963,2.475,-1.37,-0.278,-0.355
336.0,-7.563,-1.557,2.543,-1.524,-0.221,-0.411
340.0,-7.563,-1.557,2.543,-1.524,-0.221,-0.411
344.0,-7.563,-1.557,2.543,-1.524,-0.221,-0.411
348.0,-7.839,-2.233,2.591,-1.583,-0.155,-0.477
352.0,-7.839,-2.233,2.591,-1.583,-0.155,-0.477
356.0,-8.289,-2.91,2.641,-1.563,-0.092,-0.555
360.0,-8.289,-2.91,2.641,-1.563,-0.092,-0.555
364.0,-8.289,-2.91,2.641,-1.563,-0.092,-0.555
368.0,-8.783,-3.785,2.771,-1.472,-0.039,-0.655
372.0,-8.783,-3.785,2.771,-1.472,-0.039,-0.655
376.0,-9.127,-4.444,2.894,-1.301,-0.002,-0.788
380.0,-9.127,-4.444,2.894,-1.301,-0.002,-0.788
384.0,-9.127,-4.444,2.894,-1.301,-0.002,-0.788
388.0,-9.363,-4.793,3.243,-1.082,0.016,-0.93
391.0,-9.363,-4.793,3.243,-1.082,0.016,-0.93
395.0,-9.446,-4.934,3.876,-0.878,0.01,-1.037
399.0,-9.446,-4.934,3.876,-0.878,0.01,-1.037
403.0,-9.446,-4.934,3.876,-0.878,0.01,-1.037
407.0,-9.47,-5.082,4.883,-0.756,-0.006,-1.073
411.0,-9.47,-5.082,4.883,-0.756,-0.006,-1.073
415.0,-9.518,-5.514,6.046,-0.754,-0.051,-1.05
419.0,-9.518,-5.514,6.046,-0.754,-0.051,-1.05
423.0,-9.518,-5.514,6.046,-0.754,-0.051,-1.05
427.0,-9.325,-6.463,7.21,-0.884,-0.176,-1.049
431.0,-9.325,-6.463,7.21,-0.884,-0.176,-1.049
435.0,-8.566,-7.833,8.177,-1.127,-0.386,-1.153
439.0,-8.566,-7.833,8.177,-1.127,-0.386,-1.153
443.0,-8.566,-7.833,8.177,-1.127,-0.386,-1.153
447.0,-7.201,-9.455,9.014,-1.444,-0.606,-1.397
451.0,-7.201,-9.455,9.014,-1.444,-0.606,-1.397
455.0,-6.094,-11.386,10.146,-1.785,-0.758,-1.752
459.0,-6.094,-11.386,10.146,-1.785,-0.758,-1.752
463.0,-6.217,-13.799,11.636,-1.785,-0.758,-1.752
468.0,-6.217,-13.799,11.636,-2.12,-0.881,-2.184
472.0,-6.217,-13.799,11.636,-2.12,-0.881,-2.184
476.0,-7.344,-16.487,12.871,-2.425,-1.09,-2.705
480.0,-7.344,-16.487,12.871,-2.425,-1.09,-2.705
484.0,-8.294,-19.081,13.373,-2.673,-1.417,-3.321
488.0,-8.294,-19.081,13.373,-2.673,-1.417,-3.321
493.0,-8.294,-19.081,13.373,-2.673,-1.417,-3.321
497.0,-8.39,-19.6,13.16,-2.837,-1.766,-4.037
501.0,-8.39,-19.6,13.16,-2.837,-1.766,-4.037
505.0,-7.994,-19.6,12.72,-2.894,-2.058,-4.762
509.0,-7.994,-19.6,12.72,-2.894,-2.058,-4.762
513.0,-7.472,-19.6,12.209,-2.845,-2.298,-4.994
518.0,-7.472,-19.6,12.209,-2.845,-2.298,-4.994
522.0,-7.472,-19.6,12.209,-2.845,-2.298,-4.994
526.0,-6.872,-19.6,11.858,-2.699,-2.494,-4.995
530.0,-6.872,-19.6,11.858,-2.699,-2.494,-4.995
534.0,-6.196,-19.6,11.74,-2.434,-2.64,-4.995
538.0,-6.196,-19.6,11.74,-2.434,-2.64,-4.995
543.0,-5.711,-19.6,11.255,-2.434,-2.64,-4.995
547.0,-5.711,-19.6,11.255,-2.033,-2.754,-4.995
551.0,-5.711,-19.6,11.255,-2.033,-2.754,-4.995
