deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-7.176,-3.529,4.09,0.096,0.21,-0.2
3.0,-7.176,-3.529,4.09,0.096,0.21,-0.2
6.0,-7.176,-3.529,4.09,0.096,0.21,-0.2
9.0,-7.122,-3.507,4.134,-0.057,0.213,-0.195
12.0,-7.122,-3.507,4.134,-0.057,0.213,-0.195
15.0,-7.122,-3.507,4.134,-0.057,0.213,-0.195
18.0,-7.168,-3.562,4.275,-0.057,0.213,-0.195
21.0,-7.168,-3.562,4.275,-0.233,0.248,-0.191
24.0,-7.168,-3.562,4.275,-0.233,0.248,-0.191
27.0,-7.168,-3.562,4.275,-0.233,0.248,-0.191
30.0,-7.138,-3.548,4.503,-0.404,0.276,-0.191
33.0,-7.138,-3.548,4.503,-0.404,0.276,-0.191
36.0,-7.138,-3.548,4.503,-0.404,0.276,-0.191
40.0,-7.195,-3.614,4.725,-0.569,0.292,-0.196
44.0,-7.195,-3.614,4.725,-0.569,0.292,-0.196
48.0,-7.32,-3.599,4.933,-0.718,0.288,-0.203
52.0,-7.32,-3.599,4.933,-0.718,0.288,-0.203
56.0,-7.32,-3.599,4.933,-0.718,0.288,-0.203
59.0,-7.432,-3.923,5.17,-0.842,0.268,-0.202
63.0,-7.432,-3.923,5.17,-0.842,0.268,-0.202
67.0,-7.527,-4.313,5.448,-0.842,0.268,-0.202
71.0,-7.527,-4.313,5.448,-0.894,0.247,-0.191
75.0,-7.527,-4.313,5.448,-0.894,0.247,-0.191
78.0,-7.531,-4.729,5.715,-0.868,0.234,-0.178
82.0,-7.531,-4.729,5.715,-0.868,0.234,-0.178
86.0,-7.531,-4.729,5.715,-0.868,0.234,-0.178
90.0,-7.645,-5.292,5.967,-0.757,0.249,-0.163
94.0,-7.645,-5.292,5.967,-0.757,0.249,-0.163
98.0,-7.859,-5.82,6.227,-0.537,0.28,-0.14
101.0,-7.859,-5.82,6.227,-0.537,0.28,-0.14
105.0,-7.859,-5.82,6.227,-0.537,0.28,-0.14
109.0,-7.043,-6.283,6.826,-0.23,0.325,-0.112
113.0,-7.043,-6.283,6.826,-0.23,0.325,-0.112
117.0,-7.802,-7.43,7.512,0.223,0.348,-0.083
121.0,-7.802,-7.43,7.512,0.223,0.348,-0.083
125.0,-7.802,-7.43,7.512,0.223,0.348,-0.083
128.0,-8.03,-6.689,8.032,0.755,0.253,-0.085
132.0,-8.03,-6.689,8.032,0.755,0.253,-0.085
136.0,-9.218,-5.686,8.699,0.755,0.253,-0.085
140.0,-9.218,-5.686,8.699,0.949,0.137,-0.194
144.0,-9.218,-5.686,8.699,0.949,0.137,-0.194
148.0,-9.599,-5.757,9.023,0.789,-0.069,-0.418
151.0,-9.599,-5.757,9.023,0.789,-0.069,-0.418
155.0,-9.599,-5.757,9.208,0.789,-0.069,-0.418
