deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.4,-2.684,1.274,-1.429,0.005,0.56
3.0,-9.306,-2.852,1.416,-1.391,0.046,0.52
6.0,-9.306,-2.852,1.416,-1.391,0.046,0.52
9.0,-9.306,-2.852,1.416,-1.391,0.046,0.52
12.0,-8.986,-2.699,1.487,-1.391,0.046,0.52
15.0,-8.986,-2.699,1.487,-1.317,0.085,0.474
18.0,-8.986,-2.699,1.487,-1.317,0.085,0.474
21.0,-8.986,-2.699,1.487,-1.317,0.085,0.474
24.0,-9.12,-2.449,1.744,-1.242,0.13,0.426
27.0,-9.12,-2.449,1.744,-1.242,0.13,0.426
30.0,-9.12,-2.449,1.744,-1.242,0.13,0.426
33.0,-9.158,-2.191,1.526,-1.19,0.157,0.399
36.0,-9.158,-2.191,1.526,-1.19,0.157,0.399
40.0,-9.158,-2.191,1.526,-1.19,0.157,0.399
43.0,-9.177,-1.963,2.225,-1.159,0.146,0.396
47.0,-9.177,-1.963,2.225,-1.159,0.146,0.396
51.0,-9.177,-1.963,2.225,-1.159,0.146,0.396
55.0,-9.101,-1.899,2.343,-1.195,0.218,0.416
58.0,-9.101,-1.899,2.343,-1.195,0.218,0.416
62.0,-8.835,-2.087,2.579,-1.244,0.253,0.425
66.0,-8.835,-2.087,2.579,-1.244,0.253,0.425
70.0,-8.835,-2.087,2.579,-1.244,0.253,0.425
73.0,-8.559,-2.324,3.09,-1.277,0.293,0.437
77.0,-8.559,-2.324,3.09,-1.277,0.293,0.437
81.0,-8.559,-2.324,3.577,-1.277,0.293,0.437
84.0,-8.496,-2.576,3.577,-1.265,0.321,0.445
88.0,-8.496,-2.576,3.577,-1.265,0.321,0.445
92.0,-8.609,-2.733,3.94,-1.21,0.334,0.446
96.0,-8.609,-2.733,3.94,-1.21,0.334,0.446
99.0,-8.609,-2.733,3.94,-1.21,0.334,0.446
103.0,-8.774,-2.837,4.165,-1.128,0.344,0.441
107.0,-8.774,-2.837,4.165,-1.128,0.344,0.441
111.0,-8.887,-2.989,4.422,-1.128,0.344,0.441
115.0,-8.887,-2.989,4.422,-1.023,0.355,0.434
118.0,-8.887,-2.989,4.422,-1.023,0.355,0.434
122.0,-8.975,-3.226,4.78,-0.897,0.378,0.422
126.0,-8.975,-3.226,4.78,-0.897,0.378,0.422
130.0,-8.975,-3.226,4.78,-0.897,0.378,0.422
134.0,-9.063,-3.219,5.181,-0.748,0.403,0.397
138.0,-9.063,-3.219,5.181,-0.748,0.403,0.397
141.0,-9.199,-3.237,5.723,-0.608,0.414,0.358
145.0,-9.199,-3.237,5.723,-0.608,0.414,0.358
149.0,-9.199,-3.237,5.723,-0.608,0.414,0.358
153.0,-9.477,-3.354,6.44,-0.477,0.408,0.316
157.0,-9.477,-3.354,6.44,-0.477,0.408,0.316
160.0,-9.639,-3.533,7.256,-0.477,0.388,0.262
164.0,-9.639,-3.533,7.256,-0.344,0.388,0.262
168.0,-9.639,-3.533,7.256,-0.344,0.388,0.262
172.0,-9.778,-3.418,7.872,-0.216,0.343,0.183
176.0,-9.778,-3.418,7.872,-0.216,0.343,0.183
180.0,-9.778,-4.089,8.664,-0.216,0.343,0.183
183.0,-10.348,-4.089,8.664,-0.108,0.275,0.094
187.0,-10.348,-4.089,8.664,-0.108,0.275,0.094
191.0,-10.664,-3.52,8.567,0.003,0.12,-0.019
195.0,-10.664,-3.52,8.567,0.003,0.12,-0.019
199.0,-10.664,-3.52,8.567,0.003,0.12,-0.019
203.0,-10.552,-3.226,7.948,-0.036,-0.112,-0.204
207.0,-10.552,-3.226,7.948,-0.036,-0.112,-0.204
211.0,-9.656,-3.378,7.451,-0.167,-0.324,-0.424
215.0,-9.656,-3.378,7.451,-0.167,-0.324,-0.424
219.0,-9.656,-3.823,7.433,-0.167,-0.324,-0.424
223.0,-8.95,-3.823,7.433,-0.32,-0.343,-0.627
227.0,-8.95,-3.823,7.433,-0.32,-0.343,-0.627
231.0,-8.858,-4.689,7.316,-0.387,-0.462,-0.837
235.0,-8.858,-4.689,7.316,-0.387,-0.462,-0.837
239.0,-8.716,-5.627,7.985,-0.387,-0.462,-0.837
243.0,-8.716,-5.627,7.985,-0.424,-0.675,-1.078
247.0,-8.716,-5.627,7.985,-0.424,-0.675,-1.078
251.0,-9.098,-6.709,8.916,-0.455,-0.813,-1.362
255.0,-9.098,-6.709,8.916,-0.455,-0.813,-1.362
259.0,-9.443,-7.71,10.167,-0.455,-0.813,-1.684
263.0,-9.443,-7.71,10.167,-0.459,-1.014,-1.684
267.0,-9.443,-7.71,10.167,-0.459,-1.014,-1.684
271.0,-9.739,-8.857,11.381,-0.468,-1.291,-2.014
275.0,-9.739,-8.857,11.381,-0.468,-1.291,-2.014
279.0,-10.387,-10.356,12.656,-0.52,-1.632,-2.361
284.0,-10.387,-10.356,12.656,-0.52,-1.632,-2.361
288.0,-10.387,-10.356,12.656,-0.52,-1.632,-2.361
292.0,-11.417,-12.114,13.205,-0.676,-2.044,-2.788
296.0,-11.417,-12.114,13.205,-0.676,-2.044,-2.788
