deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-6.41,-10.247,5.406,0.461,0.102,-0.967
3.0,-6.41,-10.247,5.406,0.461,0.102,-0.967
6.0,-6.41,-10.247,5.406,0.461,0.102,-0.967
9.0,-6.485,-9.888,5.116,0.553,0.074,-1.103
12.0,-6.485,-9.888,5.116,0.553,0.074,-1.103
15.0,-6.485,-9.888,5.116,0.553,0.074,-1.103
18.0,-6.485,-9.498,4.746,0.553,0.074,-1.103
21.0,-6.599,-9.498,4.746,0.58,0.042,-1.258
24.0,-6.599,-9.498,4.746,0.58,0.042,-1.258
27.0,-6.599,-9.498,4.746,0.58,0.042,-1.258
30.0,-7.047,-9.242,4.332,0.557,0.025,-1.416
33.0,-7.047,-9.242,4.332,0.557,0.025,-1.416
36.0,-7.047,-9.242,4.332,0.557,0.025,-1.416
40.0,-7.445,-9.045,3.93,0.525,0.011,-1.563
44.0,-7.445,-9.045,3.93,0.525,0.011,-1.563
47.0,-7.445,-9.045,3.45,0.525,0.011,-1.563
51.0,-7.755,-8.902,3.45,0.507,-0.002,-1.691
55.0,-7.755,-8.902,3.45,0.507,-0.002,-1.691
59.0,-8.074,-8.55,3.033,0.49,-0.0,-1.809
62.0,-8.074,-8.55,3.033,0.49,-0.0,-1.809
66.0,-8.074,-8.55,3.033,0.49,-0.0,-1.809
70.0,-8.393,-8.614,3.092,0.442,0.037,-1.924
74.0,-8.393,-8.614,3.092,0.442,0.037,-1.924
78.0,-8.716,-9.338,3.603,0.442,0.083,-2.044
81.0,-8.716,-9.338,3.603,0.421,0.083,-2.044
85.0,-8.716,-9.338,3.603,0.421,0.083,-2.044
89.0,-9.066,-10.341,4.381,0.537,0.109,-2.176
93.0,-9.066,-10.341,4.381,0.537,0.109,-2.176
96.0,-9.066,-10.341,4.381,0.537,0.109,-2.176
100.0,-9.437,-11.489,5.315,0.847,0.119,-2.313
104.0,-9.437,-11.489,5.315,0.847,0.119,-2.313
108.0,-9.98,-12.622,6.099,1.35,0.119,-2.452
112.0,-9.98,-12.622,6.099,1.35,0.119,-2.452
116.0,-9.98,-12.622,6.099,1.35,0.119,-2.452
120.0,-10.361,-13.478,6.705,2.041,0.069,-2.58
124.0,-10.361,-13.478,6.705,2.041,0.069,-2.58
128.0,-10.257,-13.195,6.974,2.829,-0.035,-2.685
132.0,-10.257,-13.195,6.974,2.829,-0.035,-2.685
136.0,-10.257,-13.195,6.974,2.829,-0.035,-2.685
140.0,-10.301,-12.811,7.3,3.506,-0.125,-2.761
144.0,-10.301,-12.811,7.3,3.506,-0.125,-2.761
