deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.097,0.427,4.548,-0.481,0.14,-0.022
3.0,-9.097,0.427,4.548,-0.481,0.14,-0.022
6.0,-9.097,0.427,4.548,-0.481,0.14,-0.022
9.0,-9.092,0.299,4.614,-0.471,0.136,-0.01
12.0,-9.092,0.299,4.614,-0.471,0.136,-0.01
15.0,-9.092,0.299,4.614,-0.471,0.136,-0.01
18.0,-9.04,0.106,4.772,-0.462,0.137,-0.012
21.0,-9.04,0.106,4.772,-0.462,0.137,-0.012
24.0,-9.04,0.106,4.772,-0.462,0.137,-0.012
27.0,-8.946,-0.004,4.882,-0.462,0.137,-0.012
30.0,-8.946,-0.004,4.882,-0.448,0.147,-0.018
33.0,-8.946,-0.004,4.882,-0.448,0.147,-0.018
37.0,-8.946,-0.004,4.989,-0.448,0.147,-0.018
40.0,-8.85,-0.014,4.989,-0.428,0.166,-0.027
44.0,-8.85,-0.014,4.989,-0.428,0.166,-0.027
48.0,-8.806,0.053,5.143,-0.405,0.188,-0.029
52.0,-8.806,0.053,5.143,-0.405,0.188,-0.029
56.0,-8.806,0.053,5.143,-0.405,0.188,-0.029
59.0,-8.694,0.062,5.22,-0.376,0.198,-0.024
63.0,-8.694,0.062,5.22,-0.376,0.198,-0.024
67.0,-8.562,-0.017,5.268,-0.376,0.198,-0.024
71.0,-8.562,-0.017,5.268,-0.333,0.201,-0.016
74.0,-8.562,-0.017,5.268,-0.333,0.201,-0.016
78.0,-8.426,-0.149,5.342,-0.266,0.198,-0.01
82.0,-8.426,-0.149,5.342,-0.266,0.198,-0.01
86.0,-8.426,-0.149,5.342,-0.266,0.198,-0.01
90.0,-8.421,-0.26,5.539,-0.168,0.189,-0.003
94.0,-8.421,-0.26,5.539,-0.168,0.189,-0.003
97.0,-8.522,-0.348,5.808,-0.038,0.174,0.003
101.0,-8.522,-0.348,5.808,-0.038,0.174,0.003
105.0,-8.522,-0.348,5.808,-0.038,0.174,0.003
109.0,-8.555,-0.453,6.085,0.12,0.15,0.004
112.0,-8.555,-0.453,6.085,0.12,0.15,0.004
116.0,-8.449,-0.604,6.327,0.12,0.15,0.004
120.0,-8.449,-0.604,6.327,0.31,0.126,-0.007
124.0,-8.449,-0.604,6.327,0.31,0.126,-0.007
128.0,-8.365,-0.673,6.528,0.54,0.114,-0.025
131.0,-8.365,-0.673,6.528,0.54,0.114,-0.025
135.0,-8.365,-0.673,6.528,0.54,0.114,-0.025
139.0,-8.225,-0.44,6.59,0.785,0.11,-0.052
143.0,-8.225,-0.44,6.59,0.785,0.11,-0.052
147.0,-8.276,0.072,6.433,0.991,0.109,-0.083
150.0,-8.276,0.072,6.433,0.991,0.109,-0.083
154.0,-8.276,0.072,6.433,0.991,0.109,-0.083
158.0,-8.071,0.755,6.06,1.106,0.101,-0.105
162.0,-8.071,0.755,6.06,1.106,0.101,-0.105
165.0,-7.637,1.15,5.778,1.106,0.101,-0.105
169.0,-7.637,1.15,5.778,1.094,0.128,-0.11
173.0,-7.637,1.15,5.778,1.094,0.128,-0.11
176.0,-8.27,1.769,5.198,0.97,0.138,-0.117
180.0,-8.27,1.769,5.198,0.97,0.138,-0.117
184.0,-8.27,1.769,5.198,0.97,0.138,-0.117
188.0,-8.925,1.959,4.417,0.726,0.088,-0.138
191.0,-8.925,1.959,4.417,0.726,0.088,-0.138
195.0,-9.066,1.734,3.663,0.726,0.088,-0.138
199.0,-9.066,1.734,3.663,0.45,0.027,-0.139
203.0,-9.066,1.734,3.663,0.45,0.027,-0.139
206.0,-8.916,1.421,2.996,0.202,-0.004,-0.14
210.0,-8.916,1.421,2.996,0.202,-0.004,-0.14
214.0,-8.916,1.421,2.996,0.202,-0.004,-0.14
218.0,-8.836,1.144,2.497,-0.002,-0.002,-0.157
222.0,-8.836,1.144,2.497,-0.002,-0.002,-0.157
226.0,-8.993,0.964,2.131,-0.166,0.022,-0.185
229.0,-8.993,0.964,2.131,-0.166,0.022,-0.185
233.0,-8.993,0.964,2.131,-0.166,0.022,-0.185
237.0,-9.271,0.8,1.99,-0.29,0.057,-0.212
241.0,-9.271,0.8,1.99,-0.29,0.057,-0.212
245.0,-9.611,0.588,2.07,-0.29,0.087,-0.236
249.0,-9.611,0.588,2.07,-0.371,0.087,-0.236
252.0,-9.611,0.588,2.07,-0.371,0.087,-0.236
256.0,-9.875,0.391,2.234,-0.408,0.103,-0.26
260.0,-9.875,0.391,2.234,-0.408,0.103,-0.26
264.0,-9.875,0.391,2.469,-0.408,0.103,-0.26
268.0,-10.037,0.191,2.469,-0.409,0.105,-0.292
272.0,-10.037,0.191,2.469,-0.409,0.105,-0.292
275.0,-10.016,0.067,2.712,-0.383,0.091,-0.336
279.0,-10.016,0.067,2.712,-0.383,0.091,-0.336
283.0,-10.016,0.067,2.712,-0.383,0.091,-0.336
287.0,-9.808,0.088,2.894,-0.34,0.067,-0.379
291.0,-9.808,0.088,2.894,-0.34,0.067,-0.379
295.0,-9.492,0.142,3.015,-0.299,0.048,-0.402
299.0,-9.492,0.142,3.015,-0.299,0.048,-0.402
302.0,-9.492,0.142,3.015,-0.299,0.048,-0.402
306.0,-9.181,0.23,3.141,-0.271,0.039,-0.41
310.0,-9.181,0.23,3.141,-0.271,0.039,-0.41
314.0,-8.896,0.266,3.297,-0.271,0.038,-0.408
318.0,-8.896,0.266,3.297,-0.268,0.038,-0.408
322.0,-8.896,0.266,3.297,-0.268,0.038,-0.408
325.0,-8.67,0.248,3.471,-0.294,0.045,-0.41
329.0,-8.67,0.248,3.471,-0.294,0.045,-0.41
333.0,-8.67,0.235,3.696,-0.294,0.045,-0.41
337.0,-8.568,0.235,3.696,-0.346,0.057,-0.42
341.0,-8.568,0.235,3.696,-0.346,0.057,-0.42
344.0,-8.584,0.184,3.996,-0.409,0.069,-0.426
348.0,-8.584,0.184,3.996,-0.409,0.069,-0.426
352.0,-8.584,0.184,3.996,-0.409,0.069,-0.426
356.0,-8.656,0.1,4.328,-0.469,0.077,-0.422
360.0,-8.656,0.1,4.328,-0.469,0.077,-0.422
364.0,-8.688,-0.008,4.637,-0.522,0.082,-0.41
367.0,-8.688,-0.008,4.637,-0.522,0.082,-0.41
371.0,-8.688,-0.008,4.637,-0.522,0.082,-0.41
375.0,-8.675,-0.198,4.926,-0.564,0.089,-0.396
379.0,-8.675,-0.198,4.926,-0.564,0.089,-0.396
383.0,-8.655,-0.404,5.155,-0.593,0.099,-0.391
387.0,-8.655,-0.404,5.155,-0.593,0.099,-0.391
391.0,-8.655,-0.404,5.155,-0.593,0.099,-0.391
395.0,-8.621,-0.521,5.31,-0.601,0.109,-0.389
399.0,-8.621,-0.521,5.31,-0.601,0.109,-0.389
403.0,-8.541,-0.661,5.439,-0.601,0.109,-0.375
407.0,-8.541,-0.661,5.439,-0.591,0.122,-0.375
410.0,-8.541,-0.661,5.439,-0.591,0.122,-0.375
414.0,-8.506,-0.819,5.601,-0.564,0.136,-0.357
418.0,-8.506,-0.819,5.601,-0.564,0.136,-0.357
422.0,-8.505,-0.967,5.709,-0.564,0.136,-0.357
426.0,-8.505,-0.967,5.709,-0.522,0.15,-0.34
430.0,-8.505,-0.967,5.709,-0.522,0.15,-0.34
434.0,-8.526,-1.15,5.828,-0.464,0.163,-0.325
438.0,-8.526,-1.15,5.828,-0.464,0.163,-0.325
442.0,-8.526,-1.309,5.95,-0.464,0.163,-0.325
446.0,-8.561,-1.309,5.95,-0.392,0.173,-0.314
450.0,-8.561,-1.309,5.95,-0.392,0.173,-0.314
453.0,-8.558,-1.424,5.96,-0.307,0.18,-0.308
457.0,-8.558,-1.424,5.96,-0.307,0.18,-0.308
461.0,-8.558,-1.424,5.955,-0.307,0.18,-0.308
465.0,-8.511,-1.456,5.955,-0.214,0.188,-0.308
469.0,-8.511,-1.456,5.955,-0.214,0.188,-0.308
473.0,-8.477,-1.388,5.928,-0.115,0.196,-0.303
477.0,-8.477,-1.388,5.928,-0.115,0.196,-0.303
