deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-5.702,-3.43,6.988,-0.087,-0.067,-0.046
3.0,-5.702,-3.43,6.988,-0.087,-0.067,-0.046
6.0,-5.702,-3.43,6.988,-0.087,-0.067,-0.046
9.0,-5.583,-3.597,7.165,-0.087,-0.067,-0.046
12.0,-5.583,-3.597,7.165,-0.18,-0.068,-0.036
15.0,-5.583,-3.597,7.165,-0.18,-0.068,-0.036
18.0,-5.583,-3.597,7.165,-0.18,-0.068,-0.036
21.0,-5.578,-3.849,7.323,-0.243,-0.067,-0.034
24.0,-5.578,-3.849,7.323,-0.243,-0.067,-0.034
27.0,-5.578,-3.849,7.323,-0.243,-0.067,-0.034
30.0,-5.553,-3.983,7.416,-0.269,-0.074,-0.035
34.0,-5.553,-3.983,7.416,-0.269,-0.074,-0.035
38.0,-5.553,-3.983,7.416,-0.269,-0.074,-0.035
42.0,-5.446,-4.014,7.51,-0.272,-0.086,-0.032
46.0,-5.446,-4.014,7.51,-0.272,-0.086,-0.032
50.0,-5.311,-3.954,7.54,-0.269,-0.099,-0.031
54.0,-5.311,-3.954,7.54,-0.269,-0.099,-0.031
57.0,-5.311,-3.954,7.54,-0.269,-0.099,-0.031
61.0,-5.238,-3.805,7.546,-0.282,-0.103,-0.034
65.0,-5.238,-3.805,7.546,-0.282,-0.103,-0.034
69.0,-5.174,-3.799,7.582,-0.313,-0.102,-0.034
73.0,-5.174,-3.799,7.582,-0.313,-0.102,-0.034
77.0,-5.174,-3.799,7.582,-0.313,-0.102,-0.034
81.0,-5.115,-3.855,7.631,-0.343,-0.096,-0.025
85.0,-5.115,-3.855,7.631,-0.343,-0.096,-0.025
89.0,-4.982,-3.897,7.748,-0.365,-0.085,-0.016
93.0,-4.982,-3.897,7.748,-0.365,-0.085,-0.016
97.0,-4.982,-3.897,7.748,-0.365,-0.085,-0.016
100.0,-4.938,-3.912,7.966,-0.378,-0.066,-0.004
104.0,-4.938,-3.912,7.966,-0.378,-0.066,-0.004
108.0,-4.879,-3.82,8.213,-0.386,-0.045,0.007
112.0,-4.879,-3.82,8.213,-0.386,-0.045,0.007
116.0,-4.879,-3.82,8.213,-0.386,-0.045,0.007
120.0,-5.013,-3.662,8.392,-0.41,-0.024,0.011
124.0,-5.013,-3.662,8.392,-0.41,-0.024,0.011
128.0,-5.003,-3.687,8.57,-0.457,-0.006,0.012
132.0,-5.003,-3.687,8.57,-0.457,-0.006,0.012
136.0,-5.003,-3.687,8.57,-0.457,-0.006,0.012
140.0,-5.468,-3.789,8.582,-0.477,0.003,0.02
143.0,-5.468,-3.789,8.582,-0.477,0.003,0.02
147.0,-6.266,-3.957,8.565,-0.477,0.003,0.026
151.0,-6.266,-3.957,8.565,-0.468,-0.017,0.026
155.0,-6.266,-3.957,8.565,-0.468,-0.017,0.026
159.0,-6.162,-4.133,8.209,-0.413,-0.087,0.036
163.0,-6.162,-4.133,8.209,-0.413,-0.087,0.036
167.0,-6.162,-4.269,7.698,-0.413,-0.087,0.036
171.0,-6.037,-4.269,7.698,-0.329,-0.149,0.05
175.0,-6.037,-4.269,7.698,-0.329,-0.149,0.05
178.0,-5.958,-4.308,7.282,-0.22,-0.177,0.066
182.0,-5.958,-4.308,7.282,-0.22,-0.177,0.066
186.0,-5.958,-4.308,6.967,-0.22,-0.177,0.066
190.0,-5.701,-4.244,6.967,-0.112,-0.185,0.078
194.0,-5.701,-4.244,6.967,-0.112,-0.185,0.078
198.0,-5.452,-4.217,6.725,-0.029,-0.181,0.086
202.0,-5.452,-4.217,6.725,-0.029,-0.181,0.086
206.0,-5.452,-4.217,6.725,-0.029,-0.181,0.086
210.0,-5.283,-4.199,6.574,0.027,-0.166,0.091
214.0,-5.283,-4.199,6.574,0.027,-0.166,0.091
217.0,-5.102,-4.188,6.531,0.055,-0.146,0.094
221.0,-5.102,-4.188,6.531,0.055,-0.146,0.094
225.0,-5.102,-4.188,6.531,0.055,-0.146,0.094
229.0,-4.988,-4.218,6.564,0.047,-0.123,0.095
233.0,-4.988,-4.218,6.564,0.047,-0.123,0.095
236.0,-4.822,-4.286,6.597,0.047,-0.098,0.093
240.0,-4.822,-4.286,6.597,0.001,-0.098,0.093
244.0,-4.822,-4.286,6.597,0.001,-0.098,0.093
248.0,-4.68,-4.422,6.638,-0.074,-0.075,0.086
252.0,-4.68,-4.422,6.638,-0.074,-0.075,0.086
256.0,-4.571,-4.656,6.702,-0.074,-0.075,0.086
