deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-5.139,-5.995,5.821,0.083,-0.01,-0.134
3.0,-5.139,-5.995,5.821,0.083,-0.01,-0.134
6.0,-5.384,-5.947,5.877,0.083,0.021,-0.14
9.0,-5.384,-5.947,5.877,0.132,0.021,-0.14
12.0,-5.384,-5.947,5.877,0.132,0.021,-0.14
15.0,-5.384,-5.947,5.877,0.132,0.021,-0.14
18.0,-5.319,-5.846,5.989,0.188,0.031,-0.134
21.0,-5.319,-5.846,5.989,0.188,0.031,-0.134
24.0,-5.319,-5.846,5.989,0.188,0.031,-0.134
27.0,-5.167,-5.721,6.005,0.222,0.026,-0.124
30.0,-5.167,-5.721,6.005,0.222,0.026,-0.124
33.0,-5.167,-5.721,6.005,0.222,0.026,-0.124
36.0,-5.11,-5.615,6.065,0.229,0.026,-0.11
40.0,-5.11,-5.615,6.065,0.229,0.026,-0.11
43.0,-5.11,-5.615,6.065,0.229,0.026,-0.11
47.0,-5.176,-5.547,6.159,0.207,0.028,-0.089
51.0,-5.176,-5.547,6.159,0.207,0.028,-0.089
55.0,-5.176,-5.63,6.275,0.207,0.028,-0.089
58.0,-5.203,-5.63,6.275,0.163,0.015,-0.064
62.0,-5.203,-5.63,6.275,0.163,0.015,-0.064
66.0,-5.213,-5.846,6.34,0.11,-0.012,-0.041
70.0,-5.213,-5.846,6.34,0.11,-0.012,-0.041
73.0,-5.213,-5.846,6.34,0.11,-0.012,-0.041
77.0,-5.23,-6.127,6.366,0.069,-0.045,-0.027
81.0,-5.23,-6.127,6.366,0.069,-0.045,-0.027
85.0,-5.212,-6.344,6.317,0.054,-0.082,-0.023
89.0,-5.212,-6.344,6.317,0.054,-0.082,-0.023
93.0,-5.212,-6.344,6.317,0.054,-0.082,-0.023
96.0,-5.151,-6.479,6.242,0.066,-0.119,-0.028
100.0,-5.151,-6.479,6.242,0.066,-0.119,-0.028
104.0,-5.086,-6.589,6.177,0.066,-0.119,-0.028
108.0,-5.086,-6.589,6.177,0.096,-0.143,-0.047
112.0,-5.086,-6.589,6.177,0.096,-0.143,-0.047
116.0,-5.0,-6.465,6.201,0.133,-0.149,-0.085
120.0,-5.0,-6.465,6.201,0.133,-0.149,-0.085
124.0,-5.0,-6.465,6.32,0.133,-0.149,-0.085
128.0,-5.017,-6.184,6.32,0.155,-0.143,-0.139
131.0,-5.017,-6.184,6.32,0.155,-0.143,-0.139
135.0,-5.22,-6.04,6.52,0.151,-0.128,-0.199
139.0,-5.22,-6.04,6.52,0.151,-0.128,-0.199
143.0,-5.22,-6.04,6.748,0.151,-0.128,-0.199
147.0,-5.46,-5.967,6.748,0.133,-0.105,-0.276
151.0,-5.46,-5.967,6.748,0.133,-0.105,-0.276
155.0,-5.677,-5.861,6.946,0.108,-0.069,-0.365
159.0,-5.677,-5.861,6.946,0.108,-0.069,-0.365
163.0,-5.677,-5.861,6.946,0.108,-0.069,-0.365
167.0,-5.927,-5.843,6.998,0.087,-0.022,-0.448
170.0,-5.927,-5.843,6.998,0.087,-0.022,-0.448
174.0,-6.172,-5.883,6.669,0.1,-0.013,-0.52
178.0,-6.172,-5.883,6.669,0.1,-0.013,-0.52
182.0,-6.172,-5.883,6.669,0.1,-0.013,-0.52
186.0,-6.022,-5.841,6.754,0.124,0.014,-0.579
190.0,-6.022,-5.841,6.754,0.124,0.014,-0.579
194.0,-6.111,-5.809,6.594,0.157,0.064,-0.614
198.0,-6.111,-5.809,6.594,0.157,0.064,-0.614
201.0,-6.111,-5.809,6.594,0.157,0.064,-0.614
205.0,-6.435,-5.617,6.221,0.189,0.074,-0.632
209.0,-6.435,-5.617,6.221,0.189,0.074,-0.632
213.0,-6.654,-5.418,5.77,0.189,0.074,-0.653
217.0,-6.654,-5.418,5.77,0.177,0.045,-0.653
220.0,-6.654,-5.418,5.77,0.177,0.045,-0.653
224.0,-6.839,-5.498,5.478,0.131,0.021,-0.653
228.0,-6.839,-5.498,5.478,0.131,0.021,-0.653
232.0,-6.839,-5.498,5.478,0.131,0.021,-0.653
236.0,-6.876,-5.493,5.286,0.098,-0.007,-0.632
240.0,-6.876,-5.493,5.286,0.098,-0.007,-0.632
244.0,-6.942,-5.529,5.16,0.074,-0.05,-0.602
247.0,-6.942,-5.529,5.16,0.074,-0.05,-0.602
251.0,-6.942,-5.529,5.16,0.074,-0.05,-0.602
255.0,-6.858,-5.539,5.087,0.055,-0.104,-0.57
259.0,-6.858,-5.539,5.087,0.055,-0.104,-0.57
263.0,-6.629,-5.541,4.991,0.038,-0.151,-0.533
267.0,-6.629,-5.541,4.991,0.038,-0.151,-0.533
271.0,-6.629,-5.541,4.991,0.038,-0.151,-0.533
275.0,-6.355,-5.503,4.875,0.019,-0.186,-0.492
279.0,-6.355,-5.503,4.875,0.019,-0.186,-0.492
283.0,-6.081,-5.396,4.752,-0.006,-0.21,-0.45
287.0,-6.081,-5.396,4.752,-0.006,-0.21,-0.45
291.0,-6.081,-5.396,4.752,-0.006,-0.21,-0.45
295.0,-5.868,-5.316,4.706,-0.044,-0.225,-0.405
299.0,-5.868,-5.316,4.706,-0.044,-0.225,-0.405
303.0,-5.774,-5.21,4.766,-0.098,-0.239,-0.354
307.0,-5.774,-5.21,4.766,-0.098,-0.239,-0.354
311.0,-5.774,-5.21,4.766,-0.098,-0.239,-0.354
315.0,-5.738,-5.123,4.899,-0.157,-0.27,-0.291
319.0,-5.738,-5.123,4.899,-0.157,-0.27,-0.291
323.0,-5.684,-5.115,5.051,-0.222,-0.316,-0.211
327.0,-5.684,-5.115,5.051,-0.222,-0.316,-0.211
331.0,-5.684,-5.115,5.051,-0.222,-0.316,-0.211
335.0,-5.631,-5.198,5.21,-0.297,-0.374,-0.122
339.0,-5.631,-5.198,5.21,-0.297,-0.374,-0.122
343.0,-5.597,-5.291,5.271,-0.379,-0.441,-0.039
347.0,-5.597,-5.291,5.271,-0.379,-0.441,-0.039
351.0,-5.597,-5.291,5.234,-0.379,-0.441,-0.039
