deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.677,-0.34,2.155,0.102,0.159,0.182
3.0,-9.677,-0.34,2.155,0.102,0.159,0.182
6.0,-9.677,-0.34,2.155,0.102,0.159,0.182
9.0,-9.677,-0.34,2.118,0.102,0.159,0.182
12.0,-9.691,-0.307,2.118,0.11,0.187,0.187
15.0,-9.691,-0.307,2.118,0.11,0.187,0.187
18.0,-9.691,-0.307,2.118,0.11,0.187,0.187
21.0,-9.639,-0.283,2.091,0.126,0.204,0.194
24.0,-9.639,-0.283,2.091,0.126,0.204,0.194
27.0,-9.639,-0.283,2.091,0.126,0.204,0.194
30.0,-9.644,-0.293,2.088,0.153,0.217,0.2
33.0,-9.644,-0.293,2.088,0.153,0.217,0.2
36.0,-9.644,-0.293,2.088,0.153,0.217,0.2
39.0,-9.644,-0.293,2.084,0.153,0.217,0.2
43.0,-9.682,-0.278,2.084,0.192,0.233,0.2
46.0,-9.682,-0.278,2.084,0.192,0.233,0.2
50.0,-9.63,-0.122,2.107,0.235,0.245,0.197
53.0,-9.63,-0.122,2.107,0.235,0.245,0.197
57.0,-9.63,-0.122,2.107,0.235,0.245,0.197
61.0,-9.641,0.253,2.12,0.241,0.249,0.187
64.0,-9.641,0.253,2.12,0.241,0.249,0.187
68.0,-9.641,0.253,2.12,0.241,0.249,0.187
71.0,-9.704,0.024,2.261,0.208,0.249,0.181
75.0,-9.704,0.024,2.261,0.208,0.249,0.181
79.0,-9.704,-0.096,2.35,0.208,0.249,0.181
82.0,-9.626,-0.096,2.35,0.21,0.245,0.183
86.0,-9.626,-0.096,2.35,0.21,0.245,0.183
89.0,-9.547,-0.108,2.426,0.224,0.238,0.174
93.0,-9.547,-0.108,2.426,0.224,0.238,0.174
97.0,-9.547,-0.108,2.426,0.224,0.238,0.174
100.0,-9.512,-0.062,2.553,0.229,0.231,0.158
104.0,-9.512,-0.062,2.553,0.229,0.231,0.158
108.0,-9.512,-0.062,2.553,0.229,0.231,0.158
112.0,-9.532,-0.029,2.751,0.217,0.224,0.136
115.0,-9.532,-0.029,2.751,0.217,0.224,0.136
119.0,-9.568,-0.008,3.007,0.2,0.21,0.108
123.0,-9.568,-0.008,3.007,0.2,0.21,0.108
127.0,-9.568,-0.008,3.007,0.2,0.21,0.108
