deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-6.237,-3.283,2.139,1.281,0.44,-0.647
3.0,-6.237,-3.283,2.139,1.281,0.44,-0.647
6.0,-6.385,-3.11,2.049,1.281,0.44,-0.603
9.0,-6.385,-3.11,2.049,1.197,0.509,-0.603
12.0,-6.385,-3.11,2.049,1.197,0.509,-0.603
15.0,-6.385,-3.11,2.049,1.197,0.509,-0.603
18.0,-6.534,-2.819,2.027,1.093,0.588,-0.544
21.0,-6.534,-2.819,2.027,1.093,0.588,-0.544
24.0,-6.534,-2.819,2.027,1.093,0.588,-0.544
27.0,-6.773,-2.588,2.069,0.97,0.668,-0.475
30.0,-6.773,-2.588,2.069,0.97,0.668,-0.475
32.0,-6.773,-2.588,2.069,0.97,0.668,-0.475
36.0,-6.988,-2.472,2.124,0.841,0.74,-0.395
39.0,-6.988,-2.472,2.124,0.841,0.74,-0.395
43.0,-6.988,-2.472,2.124,0.841,0.74,-0.395
47.0,-7.259,-2.515,2.213,0.723,0.796,-0.307
50.0,-7.259,-2.515,2.213,0.723,0.796,-0.307
54.0,-7.259,-2.515,2.335,0.723,0.796,-0.307
58.0,-7.479,-2.684,2.335,0.629,0.842,-0.217
62.0,-7.479,-2.684,2.335,0.629,0.842,-0.217
65.0,-7.557,-2.944,2.489,0.574,0.88,-0.137
69.0,-7.557,-2.944,2.489,0.574,0.88,-0.137
73.0,-7.557,-2.944,2.489,0.574,0.88,-0.137
77.0,-7.628,-3.151,2.611,0.566,0.911,-0.078
80.0,-7.628,-3.151,2.611,0.566,0.911,-0.078
84.0,-7.628,-3.214,2.689,0.566,0.911,-0.078
88.0,-7.778,-3.214,2.689,0.597,0.939,-0.034
92.0,-7.778,-3.214,2.689,0.597,0.939,-0.034
95.0,-8.071,-3.191,2.792,0.645,0.966,0.002
99.0,-8.071,-3.191,2.792,0.645,0.966,0.002
103.0,-8.071,-3.191,2.792,0.645,0.966,0.002
106.0,-8.294,-2.839,2.844,0.701,0.986,0.044
110.0,-8.294,-2.839,2.844,0.701,0.986,0.044
114.0,-8.294,-3.079,3.059,0.701,0.986,0.044
118.0,-8.547,-3.079,3.059,0.746,1.016,0.092
121.0,-8.547,-3.079,3.059,0.746,1.016,0.092
125.0,-8.993,-3.267,3.184,0.85,1.04,0.158
129.0,-8.993,-3.267,3.184,0.85,1.04,0.158
132.0,-8.993,-3.267,3.184,0.85,1.04,0.158
136.0,-9.389,-3.318,3.258,1.016,1.044,0.225
140.0,-9.389,-3.318,3.258,1.016,1.044,0.225
144.0,-9.845,-3.43,3.324,1.016,1.044,0.225
147.0,-9.845,-3.43,3.324,1.207,1.037,0.294
151.0,-9.845,-3.43,3.324,1.207,1.037,0.294
155.0,-10.283,-3.424,3.337,1.41,1.011,0.359
159.0,-10.283,-3.424,3.337,1.41,1.011,0.359
162.0,-10.283,-3.424,3.337,1.41,1.011,0.359
166.0,-10.699,-3.316,3.332,1.591,0.973,0.401
170.0,-10.699,-3.316,3.332,1.591,0.973,0.401
174.0,-11.013,-3.345,3.365,1.735,0.928,0.422
178.0,-11.013,-3.345,3.365,1.735,0.928,0.422
182.0,-11.013,-3.345,3.365,1.735,0.928,0.422
185.0,-11.087,-3.266,3.338,1.861,0.859,0.417
189.0,-11.087,-3.266,3.338,1.861,0.859,0.417
193.0,-11.047,-3.057,3.19,1.861,0.859,0.38
197.0,-11.047,-3.057,3.19,1.956,0.764,0.38
201.0,-11.047,-3.057,3.19,1.956,0.764,0.38
204.0,-11.026,-2.933,3.034,2.007,0.659,0.323
208.0,-11.026,-2.933,3.034,2.007,0.659,0.323
212.0,-11.026,-2.933,3.034,2.007,0.659,0.323
216.0,-10.838,-2.64,2.836,2.02,0.552,0.252
220.0,-10.838,-2.64,2.836,2.02,0.552,0.252
224.0,-10.469,-2.299,2.64,1.985,0.434,0.154
227.0,-10.469,-2.299,2.64,1.985,0.434,0.154
231.0,-10.469,-2.299,2.64,1.985,0.434,0.154
235.0,-10.038,-1.968,2.439,1.908,0.309,0.046
239.0,-10.038,-1.968,2.439,1.908,0.309,0.046
243.0,-9.599,-1.582,2.195,1.908,0.186,-0.055
246.0,-9.599,-1.582,2.195,1.796,0.186,-0.055
250.0,-9.599,-1.582,2.195,1.796,0.186,-0.055
254.0,-9.294,-1.263,1.92,1.646,0.07,-0.132
258.0,-9.294,-1.263,1.92,1.646,0.07,-0.132
262.0,-9.294,-0.905,1.579,1.646,0.07,-0.132
266.0,-9.21,-0.905,1.579,1.455,-0.026,-0.172
270.0,-9.21,-0.905,1.579,1.455,-0.026,-0.172
273.0,-9.389,-0.802,1.301,1.214,-0.095,-0.16
277.0,-9.389,-0.802,1.301,1.214,-0.095,-0.16
281.0,-9.389,-0.802,1.301,1.214,-0.095,-0.16
285.0,-9.674,-0.764,1.024,0.952,-0.123,-0.088
289.0,-9.674,-0.764,1.024,0.952,-0.123,-0.088
293.0,-10.064,-0.94,0.896,0.658,-0.128,0.016
297.0,-10.064,-0.94,0.896,0.658,-0.128,0.016
301.0,-10.064,-0.94,0.896,0.658,-0.128,0.016
305.0,-10.512,-1.269,0.913,0.359,-0.108,0.15
309.0,-10.512,-1.269,0.913,0.359,-0.108,0.15
312.0,-10.929,-1.6,1.014,0.075,-0.085,0.297
316.0,-10.929,-1.6,1.014,0.075,-0.085,0.297
320.0,-10.929,-1.6,1.014,0.075,-0.085,0.297
324.0,-11.252,-1.851,1.137,-0.198,-0.08,0.428
328.0,-11.252,-1.851,1.137,-0.198,-0.08,0.428
332.0,-11.361,-2.063,1.277,-0.462,-0.102,0.523
336.0,-11.361,-2.063,1.277,-0.462,-0.102,0.523
340.0,-11.361,-2.063,1.277,-0.462,-0.102,0.523
344.0,-11.232,-2.252,1.427,-0.712,-0.148,0.571
348.0,-11.232,-2.252,1.427,-0.712,-0.148,0.571
352.0,-10.841,-2.23,1.481,-0.943,-0.212,0.569
356.0,-10.841,-2.23,1.481,-0.943,-0.212,0.569
360.0,-10.841,-2.23,1.481,-0.943,-0.212,0.569
364.0,-10.344,-2.193,1.514,-1.176,-0.284,0.521
368.0,-10.344,-2.193,1.514,-1.176,-0.284,0.521
372.0,-9.958,-2.095,1.546,-1.386,-0.338,0.447
376.0,-9.958,-2.095,1.546,-1.386,-0.338,0.447
380.0,-9.958,-2.095,1.546,-1.386,-0.338,0.447
384.0,-9.728,-1.958,1.54,-1.57,-0.38,0.373
388.0,-9.728,-1.958,1.54,-1.57,-0.38,0.373
392.0,-9.738,-1.812,1.491,-1.738,-0.411,0.314
396.0,-9.738,-1.812,1.491,-1.738,-0.411,0.314
399.0,-9.738,-1.812,1.491,-1.738,-0.411,0.314
403.0,-9.863,-1.716,1.452,-1.896,-0.439,0.28
407.0,-9.863,-1.716,1.452,-1.896,-0.439,0.28
411.0,-9.965,-1.72,1.415,-2.04,-0.469,0.272
415.0,-9.965,-1.72,1.415,-2.04,-0.469,0.272
419.0,-9.965,-1.72,1.415,-2.04,-0.469,0.272
423.0,-9.936,-1.796,1.372,-2.165,-0.506,0.285
427.0,-9.936,-1.796,1.372,-2.165,-0.506,0.285
431.0,-9.726,-1.922,1.286,-2.268,-0.549,0.309
