deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-13.008,-6.527,5.292,-1.321,-0.166,1.477
3.0,-12.512,-6.931,4.964,-1.136,-0.199,1.488
6.0,-12.512,-6.931,4.964,-1.136,-0.199,1.488
9.0,-12.512,-6.931,4.964,-1.136,-0.199,1.488
12.0,-11.983,-6.841,5.073,-1.136,-0.23,1.415
15.0,-11.983,-6.841,5.073,-0.945,-0.23,1.415
18.0,-11.983,-6.841,5.073,-0.945,-0.23,1.415
21.0,-11.983,-6.841,5.302,-0.945,-0.23,1.415
24.0,-11.403,-6.504,5.302,-0.769,-0.268,1.275
27.0,-11.403,-6.504,5.302,-0.769,-0.268,1.275
31.0,-11.403,-6.504,5.302,-0.769,-0.268,1.275
35.0,-10.967,-6.267,5.508,-0.606,-0.327,1.126
38.0,-10.967,-6.267,5.508,-0.606,-0.327,1.126
42.0,-10.117,-6.203,5.702,-0.426,-0.4,1.013
46.0,-10.117,-6.203,5.702,-0.426,-0.4,1.013
50.0,-10.117,-6.203,5.702,-0.426,-0.4,1.013
54.0,-8.546,-6.057,5.787,-0.227,-0.442,0.957
58.0,-8.546,-6.057,5.787,-0.227,-0.442,0.957
62.0,-6.623,-6.176,5.909,-0.227,-0.409,0.948
66.0,-6.623,-6.176,5.909,-0.043,-0.409,0.948
69.0,-6.623,-6.176,5.909,-0.043,-0.409,0.948
73.0,-4.832,-6.412,6.095,0.117,-0.311,0.956
77.0,-4.832,-6.412,6.095,0.117,-0.311,0.956
81.0,-4.832,-6.412,6.336,0.117,-0.311,0.956
84.0,-3.575,-6.466,6.336,0.239,-0.188,0.926
88.0,-3.575,-6.466,6.336,0.239,-0.188,0.926
92.0,-3.102,-6.309,6.791,0.303,-0.084,0.831
96.0,-3.102,-6.309,6.791,0.303,-0.084,0.831
99.0,-3.102,-6.309,6.791,0.303,-0.084,0.831
103.0,-3.456,-5.795,7.099,0.3,-0.039,0.662
107.0,-3.456,-5.795,7.099,0.3,-0.039,0.662
111.0,-4.056,-5.164,7.298,0.3,-0.039,0.662
115.0,-4.056,-5.164,7.298,0.211,-0.088,0.44
118.0,-4.056,-5.164,7.298,0.211,-0.088,0.44
122.0,-4.161,-4.919,7.539,0.078,-0.193,0.235
126.0,-4.161,-4.919,7.539,0.078,-0.193,0.235
130.0,-4.161,-4.919,7.539,0.078,-0.193,0.235
134.0,-4.155,-4.506,7.542,-0.036,-0.29,0.079
138.0,-4.155,-4.506,7.542,-0.036,-0.29,0.079
141.0,-4.499,-3.842,7.554,-0.137,-0.381,-0.043
145.0,-4.499,-3.842,7.554,-0.137,-0.381,-0.043
149.0,-4.499,-3.842,7.554,-0.137,-0.381,-0.043
153.0,-4.47,-2.846,7.588,-0.243,-0.497,-0.158
157.0,-4.47,-2.846,7.588,-0.243,-0.497,-0.158
161.0,-4.847,-1.227,7.326,-0.433,-0.563,-0.281
165.0,-4.847,-1.227,7.326,-0.433,-0.563,-0.281
169.0,-4.847,-1.227,7.326,-0.433,-0.563,-0.281
173.0,-5.344,0.693,7.0,-0.77,-0.634,-0.419
177.0,-5.344,0.693,7.0,-0.77,-0.634,-0.419
181.0,-5.6,2.427,6.651,-1.296,-0.709,-0.576
185.0,-5.6,2.427,6.651,-1.296,-0.709,-0.576
189.0,-5.6,2.427,6.651,-1.296,-0.709,-0.576
193.0,-5.587,3.447,6.436,-2.004,-0.752,-0.722
197.0,-5.587,3.447,6.436,-2.004,-0.752,-0.722
201.0,-5.647,3.138,6.513,-2.792,-0.705,-0.807
205.0,-5.647,3.138,6.513,-2.792,-0.705,-0.807
209.0,-5.647,3.138,6.513,-2.792,-0.705,-0.807
212.0,-6.878,1.803,6.416,-3.478,-0.63,-0.81
216.0,-6.878,1.803,6.416,-3.478,-0.63,-0.81
220.0,-8.807,0.36,6.173,-3.979,-0.572,-0.768
224.0,-8.807,0.36,6.173,-3.979,-0.572,-0.768
228.0,-8.807,0.36,6.173,-3.979,-0.572,-0.768
232.0,-10.831,-1.01,5.797,-4.306,-0.479,-0.659
236.0,-10.831,-1.01,5.797,-4.306,-0.479,-0.659
240.0,-12.583,-2.492,5.431,-4.506,-0.343,-0.447
244.0,-12.583,-2.492,5.431,-4.506,-0.343,-0.447
248.0,-12.583,-2.492,5.431,-4.506,-0.343,-0.447
