deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-6.559,-1.457,4.533,-0.441,-0.278,0.194
3.0,-6.746,-2.115,4.567,-0.608,-0.197,0.275
6.0,-6.746,-2.115,4.567,-0.608,-0.197,0.275
9.0,-6.746,-2.115,4.567,-0.608,-0.197,0.275
12.0,-6.826,-2.48,4.647,-0.716,-0.132,0.348
15.0,-6.826,-2.48,4.647,-0.716,-0.132,0.348
18.0,-6.826,-2.48,4.647,-0.716,-0.132,0.348
21.0,-6.893,-2.925,4.735,-0.806,-0.079,0.396
24.0,-6.893,-2.925,4.735,-0.806,-0.079,0.396
27.0,-6.893,-2.925,4.735,-0.806,-0.079,0.396
30.0,-6.893,-2.925,4.823,-0.806,-0.079,0.396
33.0,-7.048,-3.383,4.823,-0.851,-0.045,0.432
37.0,-7.048,-3.383,4.823,-0.851,-0.045,0.432
40.0,-7.058,-3.718,4.998,-0.841,-0.026,0.458
44.0,-7.058,-3.718,4.998,-0.841,-0.026,0.458
48.0,-7.058,-3.718,4.998,-0.841,-0.026,0.458
52.0,-7.409,-3.857,4.907,-0.812,0.032,0.484
56.0,-7.409,-3.857,4.907,-0.812,0.032,0.484
59.0,-7.409,-3.931,4.971,-0.812,0.032,0.484
63.0,-7.498,-3.931,4.971,-0.782,0.074,0.511
67.0,-7.498,-3.931,4.971,-0.782,0.074,0.511
70.0,-7.543,-4.12,5.096,-0.761,0.123,0.543
74.0,-7.543,-4.12,5.096,-0.761,0.123,0.543
78.0,-7.543,-4.12,5.096,-0.761,0.123,0.543
82.0,-7.585,-4.333,5.371,-0.73,0.181,0.584
85.0,-7.585,-4.333,5.371,-0.73,0.181,0.584
89.0,-7.624,-4.563,5.828,-0.73,0.181,0.584
93.0,-7.624,-4.563,5.828,-0.679,0.252,0.629
97.0,-7.624,-4.563,5.828,-0.679,0.252,0.629
100.0,-7.86,-4.687,6.408,-0.603,0.328,0.677
104.0,-7.86,-4.687,6.408,-0.603,0.328,0.677
108.0,-7.86,-4.687,6.408,-0.603,0.328,0.677
112.0,-8.252,-4.275,6.801,-0.518,0.391,0.719
116.0,-8.252,-4.275,6.801,-0.518,0.391,0.719
119.0,-8.636,-3.848,7.326,-0.541,0.474,0.728
123.0,-8.636,-3.848,7.326,-0.541,0.474,0.728
127.0,-8.636,-3.848,7.326,-0.541,0.474,0.728
131.0,-10.19,-4.826,8.057,-0.562,0.606,0.757
135.0,-10.19,-4.826,8.057,-0.562,0.606,0.757
139.0,-10.89,-4.793,8.091,-0.562,0.454,0.781
143.0,-10.89,-4.793,8.091,-0.375,0.454,0.781
147.0,-10.89,-4.793,8.091,-0.375,0.454,0.781
150.0,-11.63,-4.621,7.945,-0.226,0.314,0.755
154.0,-11.63,-4.621,7.945,-0.226,0.314,0.755
158.0,-12.309,-4.496,7.525,-0.226,0.314,0.755
162.0,-12.309,-4.496,7.525,-0.112,0.165,0.655
166.0,-12.309,-4.496,7.525,-0.112,0.165,0.655
170.0,-13.113,-4.498,7.021,-0.04,0.016,0.493
174.0,-13.113,-4.498,7.021,-0.04,0.016,0.493
178.0,-13.467,-4.584,6.424,-0.04,0.016,0.493
182.0,-13.467,-4.584,6.424,-0.003,-0.136,0.283
186.0,-13.467,-4.584,6.424,-0.003,-0.136,0.283
190.0,-13.417,-4.58,5.772,0.028,-0.269,0.048
194.0,-13.417,-4.58,5.772,0.028,-0.269,0.048
197.0,-13.417,-4.594,5.265,0.028,-0.269,0.048
201.0,-13.144,-4.594,5.265,0.069,-0.355,-0.184
205.0,-13.144,-4.594,5.265,0.069,-0.355,-0.184
209.0,-12.83,-4.744,4.972,0.127,-0.398,-0.396
213.0,-12.83,-4.744,4.972,0.127,-0.398,-0.396
217.0,-12.574,-4.663,4.792,0.127,-0.398,-0.396
221.0,-12.574,-4.663,4.792,0.209,-0.414,-0.576
225.0,-12.574,-4.663,4.792,0.209,-0.414,-0.576
229.0,-12.154,-4.448,4.769,0.282,-0.416,-0.708
233.0,-12.154,-4.448,4.769,0.282,-0.416,-0.708
237.0,-11.672,-4.357,5.051,0.282,-0.416,-0.79
