deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-4.806,-6.455,4.125,0.269,0.196,-0.109
3.0,-4.806,-6.455,4.125,0.269,0.196,-0.109
6.0,-4.806,-6.455,4.125,0.269,0.196,-0.109
9.0,-4.235,-6.0,4.167,0.105,0.183,-0.191
12.0,-4.235,-6.0,4.167,0.105,0.183,-0.191
14.0,-4.235,-6.0,4.167,0.105,0.183,-0.191
17.0,-4.044,-5.317,4.238,-0.022,0.212,-0.273
20.0,-4.044,-5.317,4.238,-0.022,0.212,-0.273
23.0,-4.044,-5.317,4.238,-0.022,0.212,-0.273
26.0,-4.044,-4.747,4.339,-0.022,0.212,-0.273
29.0,-3.753,-4.747,4.339,-0.118,0.205,-0.344
32.0,-3.753,-4.747,4.339,-0.118,0.205,-0.344
36.0,-3.753,-4.747,4.339,-0.118,0.205,-0.344
40.0,-3.596,-3.806,4.376,-0.183,0.186,-0.388
44.0,-3.596,-3.806,4.376,-0.183,0.186,-0.388
47.0,-3.735,-3.145,4.344,-0.265,0.165,-0.414
51.0,-3.735,-3.145,4.344,-0.265,0.165,-0.414
55.0,-3.735,-3.145,4.344,-0.265,0.165,-0.414
59.0,-3.361,-2.749,4.236,-0.336,0.124,-0.398
63.0,-3.361,-2.749,4.236,-0.336,0.124,-0.398
67.0,-2.906,-2.747,4.256,-0.336,0.111,-0.342
70.0,-2.906,-2.747,4.256,-0.376,0.111,-0.342
74.0,-2.906,-2.747,4.256,-0.376,0.111,-0.342
78.0,-2.774,-3.126,4.528,-0.36,0.132,-0.27
82.0,-2.774,-3.126,4.528,-0.36,0.132,-0.27
86.0,-2.774,-3.854,5.083,-0.36,0.132,-0.27
89.0,-3.09,-3.854,5.083,-0.261,0.171,-0.211
93.0,-3.09,-3.854,5.083,-0.261,0.171,-0.211
97.0,-3.523,-4.852,5.694,-0.048,0.199,-0.185
101.0,-3.523,-4.852,5.694,-0.048,0.199,-0.185
105.0,-3.523,-4.852,5.694,-0.048,0.199,-0.185
109.0,-3.951,-6.389,6.425,0.325,0.197,-0.199
113.0,-3.951,-6.389,6.425,0.325,0.197,-0.199
116.0,-4.391,-7.496,7.314,0.892,0.182,-0.248
120.0,-4.391,-7.496,7.314,0.892,0.182,-0.248
124.0,-4.391,-7.496,7.314,0.892,0.182,-0.248
128.0,-4.889,-8.64,8.239,1.567,0.156,-0.343
132.0,-4.889,-8.64,8.239,1.567,0.156,-0.343
135.0,-6.832,-7.812,8.498,1.567,0.156,-0.508
139.0,-6.832,-7.812,8.498,2.244,0.058,-0.508
143.0,-6.832,-7.812,8.498,2.244,0.058,-0.508
147.0,-7.461,-8.073,8.517,2.724,-0.288,-0.78
151.0,-7.461,-8.073,8.517,2.724,-0.288,-0.78
155.0,-7.461,-7.938,8.911,2.724,-0.288,-0.78
159.0,-8.687,-7.938,8.911,2.985,-0.611,-1.106
163.0,-8.687,-7.938,8.911,2.985,-0.611,-1.106
166.0,-9.904,-7.984,9.095,2.931,-0.916,-1.535
170.0,-9.904,-7.984,9.095,2.931,-0.916,-1.535
174.0,-9.904,-7.984,10.741,2.931,-0.916,-1.535
178.0,-9.72,-9.348,10.741,2.544,-1.22,-2.01
182.0,-9.72,-9.348,10.741,2.544,-1.22,-2.01
186.0,-8.342,-11.041,12.928,1.85,-1.495,-2.499
190.0,-8.342,-11.041,12.928,1.85,-1.495,-2.499
194.0,-5.953,-12.367,14.349,1.85,-1.495,-2.499
199.0,-5.953,-12.367,14.349,0.9,-1.741,-2.942
203.0,-5.953,-12.367,14.349,0.9,-1.741,-2.942
207.0,-2.612,-14.366,15.692,-0.167,-1.962,-3.3
211.0,-2.612,-14.366,15.692,-0.167,-1.962,-3.3
215.0,0.666,-16.452,16.35,-1.128,-2.161,-3.674
219.0,0.666,-16.452,16.35,-1.128,-2.161,-3.674
223.0,0.666,-16.452,16.35,-1.128,-2.161,-3.674
227.0,3.784,-17.675,15.745,-1.786,-2.335,-4.088
231.0,3.784,-17.675,15.745,-1.786,-2.335,-4.088
235.0,7.002,-18.548,14.963,-1.987,-2.427,-4.474
