deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-9.492,-5.879,14.744,-1.468,0.583,-0.222
3.0,-9.492,-5.879,14.744,-1.468,0.583,-0.222
6.0,-8.832,-5.49,14.911,-1.091,0.599,-0.29
9.0,-8.832,-5.49,14.911,-1.091,0.599,-0.29
12.0,-8.832,-5.49,14.911,-1.091,0.599,-0.29
15.0,-8.323,-5.244,15.481,-1.091,0.599,-0.342
18.0,-8.323,-5.244,15.481,-0.666,0.598,-0.342
21.0,-8.323,-5.244,15.481,-0.666,0.598,-0.342
24.0,-8.323,-5.244,15.481,-0.666,0.598,-0.342
27.0,-8.086,-4.795,16.098,-0.212,0.523,-0.394
30.0,-8.086,-4.795,16.098,-0.212,0.523,-0.394
34.0,-8.086,-4.795,16.655,-0.212,0.523,-0.394
38.0,-7.763,-4.233,16.655,0.209,0.353,-0.483
42.0,-7.763,-4.233,16.655,0.209,0.353,-0.483
46.0,-7.3,-3.589,17.066,0.578,0.12,-0.583
50.0,-7.3,-3.589,17.066,0.578,0.12,-0.583
53.0,-7.3,-3.589,17.066,0.578,0.12,-0.583
57.0,-6.757,-2.738,17.049,0.866,-0.184,-0.687
61.0,-6.757,-2.738,17.049,0.866,-0.184,-0.687
65.0,-6.232,-1.923,16.802,1.052,-0.524,-0.774
69.0,-6.232,-1.923,16.802,1.052,-0.524,-0.774
73.0,-6.232,-1.923,16.802,1.052,-0.524,-0.774
77.0,-5.508,-1.094,16.362,1.164,-0.866,-0.814
81.0,-5.508,-1.094,16.362,1.164,-0.866,-0.814
85.0,-4.981,-0.497,16.03,1.195,-1.199,-0.827
89.0,-4.981,-0.497,16.03,1.195,-1.199,-0.827
92.0,-4.981,-0.497,16.03,1.195,-1.199,-0.827
96.0,-5.056,-0.066,15.857,1.163,-1.533,-0.84
100.0,-5.056,-0.066,15.857,1.163,-1.533,-0.84
104.0,-5.343,0.123,15.726,1.087,-1.909,-0.873
108.0,-5.343,0.123,15.726,1.087,-1.909,-0.873
112.0,-5.343,0.123,15.726,1.087,-1.909,-0.873
116.0,-5.82,-0.129,15.696,0.965,-2.266,-0.941
120.0,-5.82,-0.129,15.696,0.965,-2.266,-0.941
124.0,-6.135,-0.291,15.648,0.867,-2.633,-1.015
128.0,-6.135,-0.291,15.648,0.867,-2.633,-1.015
132.0,-6.135,-0.291,15.648,0.867,-2.633,-1.015
136.0,-6.335,-0.734,15.785,0.819,-3.008,-1.078
140.0,-6.335,-0.734,15.785,0.819,-3.008,-1.078
144.0,-6.147,-1.519,15.774,0.868,-3.357,-1.122
148.0,-6.147,-1.519,15.774,0.868,-3.357,-1.122
152.0,-6.147,-1.519,15.774,0.868,-3.357,-1.122
156.0,-6.679,-2.327,15.168,1.062,-3.67,-1.159
160.0,-6.679,-2.327,15.168,1.062,-3.67,-1.159
164.0,-7.107,-2.535,13.886,1.365,-4.059,-1.247
168.0,-7.107,-2.535,13.886,1.365,-4.059,-1.247
172.0,-7.107,-2.535,13.886,1.365,-4.059,-1.247
176.0,-6.759,-2.461,12.25,1.665,-4.44,-1.382
180.0,-6.759,-2.461,12.25,1.665,-4.44,-1.382
184.0,-5.978,-2.357,10.57,1.913,-4.722,-1.506
188.0,-5.978,-2.357,10.57,1.913,-4.722,-1.506
192.0,-5.978,-2.357,10.57,1.913,-4.722,-1.506
196.0,-5.192,-2.191,9.109,2.12,-4.889,-1.607
200.0,-5.192,-2.191,9.109,2.12,-4.889,-1.607
204.0,-4.577,-1.878,8.199,2.293,-4.953,-1.714
208.0,-4.577,-1.878,8.199,2.293,-4.953,-1.714
211.0,-4.577,-1.878,8.199,2.293,-4.953,-1.714
215.0,-4.817,-1.077,7.669,2.408,-4.967,-1.831
219.0,-4.817,-1.077,7.669,2.408,-4.967,-1.831
223.0,-5.255,-0.199,7.495,2.383,-4.986,-1.898
227.0,-5.255,-0.199,7.495,2.383,-4.986,-1.898
231.0,-5.255,-0.199,7.495,2.383,-4.986,-1.898
235.0,-5.05,0.051,7.875,2.212,-4.992,-1.915
239.0,-5.05,0.051,7.875,2.212,-4.992,-1.915
243.0,-5.47,0.401,8.317,1.984,-4.991,-1.879
246.0,-5.47,0.401,8.317,1.984,-4.991,-1.879
250.0,-5.47,0.401,8.317,1.984,-4.991,-1.879
254.0,-5.74,0.68,8.703,1.719,-4.985,-1.767
258.0,-5.74,0.68,8.703,1.719,-4.985,-1.767
262.0,-5.514,0.538,8.646,1.719,-4.985,-1.767
265.0,-5.514,0.538,8.646,1.425,-4.955,-1.607
269.0,-5.514,0.538,8.646,1.425,-4.955,-1.607
273.0,-5.197,0.341,8.211,1.1,-4.858,-1.445
277.0,-5.197,0.341,8.211,1.1,-4.858,-1.445
281.0,-5.197,0.341,8.211,1.1,-4.858,-1.445
285.0,-5.261,-0.11,7.888,0.728,-4.668,-1.283
288.0,-5.261,-0.11,7.888,0.728,-4.668,-1.283
292.0,-5.513,-0.739,7.607,0.312,-4.387,-1.128
296.0,-5.513,-0.739,7.607,0.312,-4.387,-1.128
300.0,-5.513,-0.739,7.607,0.312,-4.387,-1.128
304.0,-6.526,-1.254,7.427,-0.074,-4.008,-1.0
308.0,-6.526,-1.254,7.427,-0.074,-4.008,-1.0
312.0,-8.721,-1.795,7.274,-0.414,-3.586,-0.869
316.0,-8.721,-1.795,7.274,-0.414,-3.586,-0.869
320.0,-8.721,-1.795,7.274,-0.414,-3.586,-0.869
324.0,-12.117,-2.016,6.946,-0.719,-3.144,-0.699
328.0,-12.117,-2.016,6.946,-0.719,-3.144,-0.699
332.0,-15.306,-1.902,6.354,-0.964,-2.704,-0.465
336.0,-15.306,-1.902,6.354,-0.964,-2.704,-0.465
340.0,-15.306,-1.759,5.621,-0.964,-2.704,-0.465
344.0,-16.562,-1.759,5.621,-1.146,-2.32,-0.205
348.0,-16.562,-1.759,5.621,-1.146,-2.32,-0.205
353.0,-15.648,-1.504,4.848,-1.272,-1.984,0.03
357.0,-15.648,-1.504,4.848,-1.272,-1.984,0.03
361.0,-13.63,-1.246,4.284,-1.272,-1.984,0.257
365.0,-13.63,-1.246,4.284,-1.349,-1.643,0.257
369.0,-13.63,-1.246,4.284,-1.349,-1.643,0.257
373.0,-11.526,-1.107,3.819,-1.406,-1.243,0.563
377.0,-11.526,-1.107,3.819,-1.406,-1.243,0.563
381.0,-9.654,-1.191,3.443,-1.406,-0.751,1.02
384.0,-9.654,-1.191,3.443,-1.487,-0.751,1.02
388.0,-9.654,-1.191,3.443,-1.487,-0.751,1.02
392.0,-7.576,-1.338,2.939,-1.625,-0.2,1.644
396.0,-7.576,-1.338,2.939,-1.625,-0.2,1.644
400.0,-5.55,-1.589,2.326,-1.625,-0.2,2.412
404.0,-5.55,-1.589,2.326,-1.826,0.363,2.412
408.0,-5.55,-1.589,2.326,-1.826,0.363,2.412
412.0,-3.419,-2.099,1.679,-2.051,0.898,3.274
415.0,-3.419,-2.099,1.679,-2.051,0.898,3.274
419.0,-3.419,-2.099,1.104,-2.051,0.898,3.274
423.0,-1.624,-2.599,1.104,-2.271,1.404,4.18
427.0,-1.624,-2.599,1.104,-2.271,1.404,4.18
431.0,-0.15,-3.26,0.573,-2.462,1.867,4.902
435.0,-0.15,-3.26,0.573,-2.462,1.867,4.902
438.0,-0.15,-3.26,0.573,-2.462,1.867,4.902
442.0,0.692,-4.19,0.15,-2.593,2.281,5.013
446.0,0.692,-4.19,0.15,-2.593,2.281,5.013
450.0,0.798,-5.844,0.004,-2.593,2.659,5.013
453.0,0.798,-5.844,0.004,-2.617,2.659,5.013
457.0,0.798,-5.844,0.004,-2.617,2.659,5.013
461.0,0.036,-8.085,0.276,-2.472,2.982,5.013
465.0,0.036,-8.085,0.276,-2.472,2.982,5.013
468.0,0.036,-8.085,0.276,-2.472,2.982,5.013
472.0,-1.36,-10.657,0.747,-2.127,3.224,5.013
476.0,-1.36,-10.657,0.747,-2.127,3.224,5.013
480.0,-2.966,-13.528,1.308,-1.595,3.383,5.013
484.0,-2.966,-13.528,1.308,-1.595,3.383,5.013
488.0,-2.966,-13.528,1.308,-1.595,3.383,5.013
492.0,-4.238,-15.162,1.536,-0.969,3.454,5.013
495.0,-4.238,-15.162,1.536,-0.969,3.454,5.013
499.0,-4.503,-16.035,2.052,-0.404,3.466,5.013
503.0,-4.503,-16.035,2.052,-0.404,3.466,5.013
507.0,-4.503,-16.035,2.052,-0.404,3.466,5.013
511.0,-4.666,-16.557,3.501,-0.021,3.421,5.013
515.0,-4.666,-16.557,3.501,-0.021,3.421,5.013
519.0,-4.705,-16.592,5.49,0.172,3.234,5.013
523.0,-4.705,-16.592,5.49,0.172,3.234,5.013
527.0,-4.705,-16.592,5.49,0.172,3.234,5.013
530.0,-3.986,-17.552,7.689,0.201,2.9,5.013
534.0,-3.986,-17.552,7.689,0.201,2.9,5.013
538.0,-2.789,-19.278,9.45,0.201,2.9,5.013
542.0,-2.789,-19.278,9.45,0.09,2.451,5.013
546.0,-2.789,-19.278,9.45,0.09,2.451,5.013
549.0,-1.161,-19.6,10.4,-0.148,1.881,5.013
553.0,-1.161,-19.6,10.4,-0.148,1.881,5.013
557.0,-1.161,-19.6,10.637,-0.148,1.881,5.013
561.0,1.143,-19.6,10.637,-0.514,1.191,5.006
565.0,1.143,-19.6,10.637,-0.514,1.191,5.006
569.0,3.778,-19.6,10.315,-0.951,0.433,4.55
573.0,3.778,-19.6,10.315,-0.951,0.433,4.55
577.0,3.778,-19.6,9.8,-0.951,0.433,4.55
581.0,6.239,-19.6,9.8,-1.393,-0.358,3.417
585.0,6.239,-19.6,9.8,-1.393,-0.358,3.417
589.0,8.676,-19.156,9.55,-1.787,-1.186,2.286
593.0,8.676,-19.156,9.55,-1.787,-1.186,2.286
596.0,8.676,-19.156,9.55,-1.787,-1.186,2.286
600.0,10.896,-17.888,9.627,-2.069,-2.016,1.213
604.0,10.896,-17.888,9.627,-2.069,-2.016,1.213
608.0,13.492,-16.831,9.546,-2.153,-2.821,0.197
612.0,13.492,-16.831,9.546,-2.153,-2.821,0.197
616.0,13.492,-16.831,9.546,-2.153,-2.821,0.197
620.0,15.877,-15.864,8.995,-1.984,-3.497,-0.847
624.0,15.877,-15.864,8.995,-1.984,-3.497,-0.847
629.0,17.584,-14.858,8.191,-1.541,-4.026,-1.971
633.0,17.584,-14.858,8.191,-1.541,-4.026,-1.971
637.0,18.941,-14.158,7.762,-1.541,-4.026,-1.971
641.0,18.941,-14.158,7.762,-0.964,-4.388,-3.16
645.0,18.941,-14.158,7.762,-0.964,-4.388,-3.16
649.0,19.492,-12.828,7.836,-0.444,-4.589,-4.366
653.0,19.492,-12.828,7.836,-0.444,-4.589,-4.366
657.0,18.269,-10.923,8.875,-0.156,-4.668,-4.971
661.0,18.269,-10.923,8.875,-0.156,-4.668,-4.971
665.0,18.269,-10.923,8.875,-0.156,-4.668,-4.971
669.0,15.2,-8.512,10.74,-0.183,-4.708,-4.995
673.0,15.2,-8.512,10.74,-0.183,-4.708,-4.995
677.0,12.071,-6.671,12.642,-0.5,-4.768,-4.995
682.0,12.071,-6.671,12.642,-0.5,-4.768,-4.995
686.0,12.071,-6.671,14.157,-0.5,-4.768,-4.995
690.0,11.317,-5.663,14.157,-1.014,-4.795,-4.995
694.0,11.317,-5.663,14.157,-1.014,-4.795,-4.995
698.0,12.346,-5.312,14.875,-1.575,-4.678,-4.995
702.0,12.346,-5.312,14.875,-1.575,-4.678,-4.995
706.0,13.982,-4.862,14.496,-1.575,-4.678,-4.995
710.0,13.982,-4.862,14.496,-2.007,-4.398,-4.995
714.0,13.982,-4.862,14.496,-2.007,-4.398,-4.995
718.0,15.996,-3.899,13.935,-2.277,-3.913,-4.995
722.0,15.996,-3.899,13.935,-2.277,-3.913,-4.995
726.0,17.41,-3.034,13.616,-2.455,-3.212,-4.995
731.0,17.41,-3.034,13.616,-2.455,-3.212,-4.995
735.0,17.41,-3.034,13.616,-2.455,-3.212,-4.995
739.0,18.326,-3.003,13.145,-2.615,-2.335,-4.995
743.0,18.326,-3.003,13.145,-2.615,-2.335,-4.995
747.0,18.544,-4.49,11.956,-2.784,-1.361,-4.995
751.0,18.544,-4.49,11.956,-2.784,-1.361,-4.995
755.0,18.544,-6.77,10.357,-2.784,-1.361,-4.995
759.0,17.574,-6.77,10.357,-2.906,-0.354,-4.936
763.0,17.574,-6.77,10.357,-2.906,-0.354,-4.936
767.0,15.923,-8.73,8.883,-2.9,0.646,-4.358
771.0,15.923,-8.73,8.883,-2.9,0.646,-4.358
775.0,14.256,-10.705,7.446,-2.9,0.646,-3.581
779.0,14.256,-10.705,7.446,-2.667,1.633,-3.581
783.0,14.256,-10.705,7.446,-2.667,1.633,-3.581
787.0,12.126,-11.748,6.691,-2.077,2.619,-2.915
791.0,12.126,-11.748,6.691,-2.077,2.619,-2.915
795.0,9.792,-11.378,6.126,-2.077,3.541,-2.287
799.0,9.792,-11.378,6.126,-1.162,3.541,-2.287
803.0,9.792,-11.378,6.126,-1.162,3.541,-2.287
807.0,7.312,-10.586,5.705,-0.099,4.337,-1.631
811.0,7.312,-10.586,5.705,-0.099,4.337,-1.631
815.0,4.786,-9.728,5.254,-0.099,4.337,-0.97
818.0,4.786,-9.728,5.254,0.993,4.902,-0.97
822.0,4.786,-9.728,5.254,0.993,4.902,-0.97
826.0,2.019,-8.973,4.417,2.063,5.015,-0.354
830.0,2.019,-8.973,4.417,2.063,5.015,-0.354
833.0,2.019,-8.973,4.417,2.063,5.015,-0.354
837.0,-0.532,-8.023,3.258,3.048,5.015,0.143
841.0,-0.532,-8.023,3.258,3.048,5.015,0.143
844.0,-1.115,-7.872,2.199,3.931,5.015,0.502
848.0,-1.115,-7.872,2.199,3.931,5.015,0.502
852.0,-1.115,-7.872,2.199,3.931,5.015,0.502
856.0,-1.552,-7.636,0.835,4.748,5.015,0.726
859.0,-1.552,-7.636,0.835,4.748,5.015,0.726
863.0,-1.552,-7.636,0.835,4.748,5.015,0.726
867.0,-2.463,-6.757,-1.24,4.994,5.015,0.856
871.0,-2.463,-6.757,-1.24,4.994,5.015,0.856
875.0,-3.62,-5.431,-3.577,4.995,5.015,0.917
878.0,-3.62,-5.431,-3.577,4.995,5.015,0.917
882.0,-3.62,-5.431,-3.577,4.995,5.015,0.917
