deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-3.26,-3.686,4.181,-1.271,0.372,0.632
3.0,-2.802,-4.543,4.181,-1.413,0.312,0.681
6.0,-2.802,-4.543,4.181,-1.413,0.312,0.681
9.0,-2.802,-4.543,4.181,-1.413,0.312,0.681
12.0,-2.972,-5.192,4.343,-1.421,0.301,0.742
15.0,-2.972,-5.192,4.343,-1.421,0.301,0.742
18.0,-2.972,-5.192,4.343,-1.421,0.301,0.742
21.0,-3.391,-5.55,4.564,-1.347,0.255,0.787
24.0,-3.391,-5.55,4.564,-1.347,0.255,0.787
27.0,-3.391,-5.55,4.564,-1.347,0.255,0.787
30.0,-3.881,-5.889,4.89,-1.347,0.255,0.787
33.0,-3.881,-5.889,4.89,-1.258,0.173,0.789
36.0,-3.881,-5.889,4.89,-1.258,0.173,0.789
39.0,-3.881,-6.048,5.089,-1.258,0.173,0.789
43.0,-4.029,-6.048,5.089,-1.16,0.062,0.757
47.0,-4.029,-6.048,5.089,-1.16,0.062,0.757
51.0,-3.855,-5.936,5.151,-1.058,-0.042,0.722
54.0,-3.855,-5.936,5.151,-1.058,-0.042,0.722
58.0,-3.855,-5.936,5.151,-1.058,-0.042,0.722
62.0,-3.468,-5.581,5.139,-0.977,-0.121,0.701
66.0,-3.468,-5.581,5.139,-0.977,-0.121,0.701
70.0,-3.117,-5.115,5.03,-0.932,-0.169,0.68
73.0,-3.117,-5.115,5.03,-0.932,-0.169,0.68
77.0,-3.117,-5.115,5.03,-0.932,-0.169,0.68
81.0,-3.004,-4.92,4.962,-0.914,-0.189,0.65
85.0,-3.004,-4.92,4.962,-0.914,-0.189,0.65
89.0,-3.058,-5.163,5.219,-0.914,-0.189,0.65
93.0,-3.058,-5.163,5.219,-0.888,-0.201,0.611
96.0,-3.058,-5.163,5.219,-0.888,-0.201,0.611
100.0,-3.784,-5.496,5.902,-0.835,-0.173,0.554
104.0,-3.784,-5.496,5.902,-0.835,-0.173,0.554
108.0,-3.784,-5.496,5.902,-0.835,-0.173,0.554
112.0,-4.417,-5.714,6.782,-0.772,-0.132,0.482
116.0,-4.417,-5.714,6.782,-0.772,-0.132,0.482
120.0,-5.799,-5.562,7.848,-0.739,-0.078,0.405
124.0,-5.799,-5.562,7.848,-0.739,-0.078,0.405
128.0,-5.799,-5.562,7.848,-0.739,-0.078,0.405
131.0,-7.452,-7.037,9.294,-0.731,0.039,0.343
135.0,-7.452,-7.037,9.294,-0.731,0.039,0.343
139.0,-10.147,-7.719,10.223,-0.538,0.06,0.329
143.0,-10.147,-7.719,10.223,-0.538,0.06,0.329
147.0,-10.147,-7.719,10.223,-0.538,0.06,0.329
151.0,-13.417,-7.921,11.599,-0.362,0.0,0.312
155.0,-13.417,-7.921,11.599,-0.362,0.0,0.312
159.0,-16.284,-8.533,12.866,-0.378,-0.022,0.313
163.0,-16.284,-8.533,12.866,-0.378,-0.022,0.313
167.0,-16.284,-8.533,12.866,-0.378,-0.022,0.313
171.0,-17.924,-9.728,13.413,-0.545,-0.091,0.317
175.0,-17.924,-9.728,13.413,-0.545,-0.091,0.317
