deltaTime,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,-8.116,-3.779,4.047,-1.226,0.374,1.105
3.0,-8.116,-3.779,4.047,-1.226,0.374,1.105
6.0,-8.116,-3.779,4.047,-1.226,0.374,1.105
9.0,-8.116,-3.726,3.891,-1.226,0.374,1.105
12.0,-7.851,-3.726,3.891,-1.241,0.337,1.135
14.0,-7.851,-3.726,3.891,-1.241,0.337,1.135
17.0,-7.851,-3.726,3.891,-1.241,0.337,1.135
20.0,-7.704,-4.012,3.784,-1.279,0.292,1.179
23.0,-7.704,-4.012,3.784,-1.279,0.292,1.179
26.0,-7.704,-4.012,3.784,-1.279,0.292,1.179
29.0,-7.668,-4.641,3.689,-1.304,0.238,1.205
32.0,-7.668,-4.641,3.689,-1.304,0.238,1.205
35.0,-7.668,-4.641,3.689,-1.304,0.238,1.205
39.0,-7.375,-4.874,3.411,-1.283,0.184,1.18
43.0,-7.375,-4.874,3.411,-1.283,0.184,1.18
47.0,-7.375,-4.874,3.411,-1.283,0.184,1.18
50.0,-6.872,-5.186,3.291,-1.233,0.151,1.103
54.0,-6.872,-5.186,3.291,-1.233,0.151,1.103
58.0,-6.872,-5.526,3.298,-1.233,0.151,1.103
62.0,-6.383,-5.526,3.298,-1.095,0.126,1.016
65.0,-6.383,-5.526,3.298,-1.095,0.126,1.016
69.0,-6.048,-5.367,3.26,-0.859,0.103,0.931
73.0,-6.048,-5.367,3.26,-0.859,0.103,0.931
77.0,-6.048,-5.367,3.26,-0.859,0.103,0.931
80.0,-6.057,-5.096,3.254,-0.604,0.085,0.848
84.0,-6.057,-5.096,3.254,-0.604,0.085,0.848
88.0,-6.364,-4.7,3.376,-0.604,0.085,0.848
91.0,-6.364,-4.7,3.376,-0.367,0.056,0.784
95.0,-6.364,-4.7,3.376,-0.367,0.056,0.784
99.0,-6.688,-4.264,3.491,-0.172,-0.004,0.739
103.0,-6.688,-4.264,3.491,-0.172,-0.004,0.739
107.0,-6.688,-4.264,3.491,-0.172,-0.004,0.739
111.0,-6.899,-4.026,3.575,-0.055,-0.085,0.7
114.0,-6.899,-4.026,3.575,-0.055,-0.085,0.7
118.0,-6.928,-3.843,3.555,-0.023,-0.187,0.654
122.0,-6.928,-3.843,3.555,-0.023,-0.187,0.654
126.0,-6.928,-3.843,3.555,-0.023,-0.187,0.654
130.0,-6.588,-3.794,3.422,-0.069,-0.299,0.595
134.0,-6.588,-3.794,3.422,-0.069,-0.299,0.595
138.0,-6.027,-3.828,3.283,-0.151,-0.386,0.533
142.0,-6.027,-3.828,3.283,-0.151,-0.386,0.533
146.0,-6.027,-3.828,3.283,-0.151,-0.386,0.533
150.0,-5.486,-3.96,3.211,-0.244,-0.439,0.469
154.0,-5.486,-3.96,3.211,-0.244,-0.439,0.469
157.0,-5.045,-4.184,3.134,-0.327,-0.48,0.403
161.0,-5.045,-4.184,3.134,-0.327,-0.48,0.403
165.0,-5.045,-4.184,3.134,-0.327,-0.48,0.403
169.0,-4.758,-4.281,3.066,-0.386,-0.514,0.332
173.0,-4.758,-4.281,3.066,-0.386,-0.514,0.332
177.0,-4.681,-4.439,3.029,-0.434,-0.52,0.257
181.0,-4.681,-4.439,3.029,-0.434,-0.52,0.257
185.0,-4.681,-4.439,3.029,-0.434,-0.52,0.257
189.0,-4.835,-4.689,3.22,-0.464,-0.493,0.18
193.0,-4.835,-4.689,3.22,-0.464,-0.493,0.18
197.0,-5.176,-4.834,3.539,-0.464,-0.493,0.113
200.0,-5.176,-4.834,3.539,-0.464,-0.449,0.113
204.0,-5.176,-4.834,3.539,-0.464,-0.449,0.113
208.0,-5.683,-4.868,3.838,-0.454,-0.406,0.074
212.0,-5.683,-4.868,3.838,-0.454,-0.406,0.074
216.0,-6.381,-4.853,4.101,-0.454,-0.406,0.074
220.0,-6.381,-4.853,4.101,-0.457,-0.356,0.077
224.0,-6.381,-4.853,4.101,-0.457,-0.356,0.077
228.0,-7.152,-4.857,4.213,-0.511,-0.292,0.124
232.0,-7.152,-4.857,4.213,-0.511,-0.292,0.124
236.0,-7.152,-4.82,4.088,-0.511,-0.292,0.124
239.0,-7.899,-4.82,4.088,-0.655,-0.197,0.214
243.0,-7.899,-4.82,4.088,-0.655,-0.197,0.214
247.0,-8.6,-4.839,3.94,-0.918,-0.052,0.332
251.0,-8.6,-4.839,3.94,-0.918,-0.052,0.332
255.0,-8.6,-4.839,3.718,-0.918,-0.052,0.332
259.0,-9.395,-5.074,3.718,-1.293,0.129,0.47
263.0,-9.395,-5.074,3.718,-1.293,0.129,0.47
